"","name","children"
"reaction1077","rn:R03626","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""20"", name = ""cpd:C04717""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1509","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2320","rn:R07057","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""35"", name = ""cpd:C14827""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1078","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1512","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2321","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3240","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction4219","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction5150","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction6137","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1079","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1513","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2322","rn:R03626","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""20"", name = ""cpd:C04717""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3241","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction4220","rn:R07057","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""35"", name = ""cpd:C14827""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction5151","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction6138","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1080","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1514","rn:R09811","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""90"", name = ""cpd:C19937""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1081","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1515","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2323","rn:R03626","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""19"", name = ""cpd:C04717""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3242","rn:R07064","list(name = ""substrate"", attributes = c(id = ""46"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction4221","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction5152","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction6139","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction7114","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction8108","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction9101","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1082","rn:R07064","list(name = ""substrate"", attributes = c(id = ""46"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1516","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2324","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1083","rn:R07064","list(name = ""substrate"", attributes = c(id = ""46"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1517","rn:R07063","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C06426""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1084","rn:R07064","list(name = ""substrate"", attributes = c(id = ""46"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1518","rn:R07063","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C06426""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1085","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1519","rn:R09811","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""90"", name = ""cpd:C19937""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1086","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1520","rn:R09811","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""90"", name = ""cpd:C19937""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1087","rn:R03626","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""20"", name = ""cpd:C04717""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1521","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2325","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3243","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction4222","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction5153","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1088","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1522","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2326","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3244","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction4223","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1089","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1523","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2327","rn:R03626","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""19"", name = ""cpd:C04717""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3245","rn:R07064","list(name = ""substrate"", attributes = c(id = ""46"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction4224","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction5154","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction6140","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction7115","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction8109","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction9102","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1090","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction11131","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1091","rn:R07064","list(name = ""substrate"", attributes = c(id = ""46"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1524","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2328","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3246","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction4225","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1092","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1525","rn:R07061","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""48"", name = ""cpd:C14831""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2329","rn:R09905","list(name = ""substrate"", attributes = c(id = ""48"", name = ""cpd:C14831""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""87"", name = ""cpd:C20186""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3247","rn:R09811","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""90"", name = ""cpd:C19937""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1093","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1526","rn:R09811","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""90"", name = ""cpd:C19937""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1094","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1527","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2330","rn:R03626","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""20"", name = ""cpd:C04717""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3248","rn:R07064","list(name = ""substrate"", attributes = c(id = ""47"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction4226","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction5155","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction6141","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction7116","rn:R07056","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction8110","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction9103","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1095","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction11132","rn:R07055","list(name = ""substrate"", attributes = c(id = ""51"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""31"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1096","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction1528","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction2331","rn:R03626","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""19"", name = ""cpd:C04717""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction3249","rn:R07064","list(name = ""substrate"", attributes = c(id = ""46"", name = ""cpd:C00157""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction4227","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction5156","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction6142","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction7117","rn:R07056","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""49"", name = ""cpd:C14826""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction8111","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
"reaction9104","rn:R07055","list(name = ""substrate"", attributes = c(id = ""50"", name = ""cpd:C01595""), children = NULL, namespace = NULL, namespaceDefinitions = NULL) / list(name = ""product"", attributes = c(id = ""30"", name = ""cpd:C14825""), children = NULL, namespace = NULL, namespaceDefinitions = NULL)"
