"","entryID","name","type","link","reaction","x","y","graphicalType","width","height","fgcolor","bgcolor","dictID","reaction_type","org","pathway","is_bottleneck","bottleneckDisconnectedComponents","bottleneckImpact","bottleneckNormalizedImpact","occurrences","totalSpecies","percentage","betweenness","connectivity","triangles","clusteringCoef","closenessCoef","community","eigenvectorScore","eccentricity","radius","diameter","degree","authorityScore","hubScore","bottleneck_classification"
"entry87","113","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04962",562,600,"rectangle",46,17,"#000000","#BFBFFF",483,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00277348200500054,1,6,0.214285714285714,0.000105285323225942,11,0.0681858595954866,7,2,10,8,0.125732659130268,0.000580694102932563,"NHNB"
"entry88","114","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04535",562,517,"rectangle",46,17,"#000000","#BFBFFF",484,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00887027272483324,4,5,0.138888888888889,0.000106541657788195,15,0.024266928472178,8,2,10,9,0.0139435836111842,0.0177743872075635,"NHNB"
"entry89","115","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04535",562,498,"rectangle",46,17,"#000000","#BFBFFF",485,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00483155626075919,4,5,0.178571428571429,0.000106621174965348,16,0.021848133573268,8,2,10,8,0.0116180904823907,0.0177743872075635,"NHNB"
"entry90","116","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R04534",612,405,"rectangle",46,17,"#000000","#BFBFFF",486,"reversible","ec","00061",0,0,0,0,5390,5865,91.9011082693947,0.0124869186876332,3,0,0,0.000107677398514052,11,0.0121923560576448,7,2,10,8,0.0585527846954312,0.0940008089832707,"NHNB"
"entry91","117","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04534",562,424,"rectangle",46,17,"#000000","#BFBFFF",487,"reversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.00499543380870648,3,0,0,0.000107816711590297,11,0.00881107926209381,7,2,10,7,0.0572633507563526,0.0620082869769172,"NHNB"
"entry92","118","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04534",562,405,"rectangle",46,17,"#000000","#BFBFFF",488,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00585865586185279,2,0,0,0.000107642626480086,11,0.00914810646659802,7,2,10,6,0.0572633507563526,0.0624766941573408,"NHNB"
"entry93","119","ec:2.3.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.41","rn:R04960",612,320,"rectangle",46,17,"#000000","#BFBFFF",489,"irreversible","ec","00061",0,0,0,0,1929,5865,32.8900255754476,0.0297206444365299,14,203,0.361853832442068,0.000108885017421603,1,0.244637045351993,6,2,10,34,0.718040090854291,0.356123009376055,"HNB"
"entry94","120","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04960",562,329,"rectangle",46,17,"#000000","#BFBFFF",490,"irreversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.030429385941617,12,220,0.392156862745098,0.0001085776330076,1,0.325991355095556,6,2,10,34,0.782145642621987,0.305658605477464,"HNB"
"entry95","121","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04960",562,310,"rectangle",46,17,"#000000","#BFBFFF",491,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0210669628223646,12,203,0.409274193548387,0.000108849461195167,1,0.270194618181615,6,2,10,32,0.756954700631697,0.309087336691628,"HNB"
"entry96","122","ec:1.3.1.9 / ec:1.3.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9+1.3.1.10","rn:R04958 rn:R04959",470,590,"rectangle",46,17,"#000000","#BFBFFF",492,"reversible","ec","00061",0,0,0,0,3476,5865,59.2668371696505,0.0136442999437661,3,4,0.111111111111111,0.000105462982493145,10,0.125523677511406,7,2,10,9,0.132329245228963,0.00125183374692676,"NHNB"
"entry97","123","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04959",420,619,"rectangle",46,17,"#000000","#BFBFFF",493,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00333098454382407,2,4,0.142857142857143,0.000107330685843083,10,0.0825380876768702,7,2,10,8,0.112154226852462,0.0329907913594231,"NHNB"
"entry98","124","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04959",420,600,"rectangle",46,17,"#000000","#BFBFFF",494,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00247265659474506,1,3,0.142857142857143,0.000105285323225942,10,0.0903126279121897,7,2,10,7,0.111905491278971,0.000516354565276644,"NHNB"
"entry99","125","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04537",420,517,"rectangle",46,17,"#000000","#BFBFFF",495,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00728157826638236,4,0,0,0.000106564364876385,13,0.0321420588999618,8,2,10,8,0.0123986674181661,0.0159300337334051,"NHNB"
"entry100","126","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04537",420,498,"rectangle",46,17,"#000000","#BFBFFF",496,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00315202879739555,4,0,0,0.000106587081645705,14,0.0289906660201796,8,2,10,7,0.0100267858496258,0.0159300337334051,"NHNB"
"entry101","127","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R04536",470,405,"rectangle",46,17,"#000000","#BFBFFF",497,"reversible","ec","00061",0,0,0,0,5390,5865,91.9011082693947,0.0128372328811504,3,0,0,0.000107492206815006,10,0.0193211175086574,7,2,10,8,0.0561897756825164,0.0989217876071311,"NHNB"
"entry102","128","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04536",420,424,"rectangle",46,17,"#000000","#BFBFFF",498,"reversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.00606019256944306,3,0,0,0.000107665805340224,10,0.0148425450331882,7,2,10,7,0.055034139434321,0.0651699787153112,"NHNB"
"entry103","129","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04536",420,405,"rectangle",46,17,"#000000","#BFBFFF",499,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0064743090095946,2,0,0,0.000107457554266065,10,0.0152816501152463,7,2,10,6,0.0550341394343211,0.0657185024370752,"NHNB"
"entry104","130","ec:2.3.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.41","rn:R04957",470,320,"rectangle",46,17,"#000000","#BFBFFF",500,"irreversible","ec","00061",0,0,0,0,1929,5865,32.8900255754476,0.0319897628335331,12,197,0.373106060606061,0.000108707468203066,1,0.330396039507559,6,2,10,33,0.755183200505707,0.283989078103515,"HNB"
"entry105","131","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04957",420,329,"rectangle",46,17,"#000000","#BFBFFF",501,"irreversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.0257456248716983,10,214,0.40530303030303,0.000108295429932857,1,0.402541180743902,6,2,10,33,0.82284459227792,0.237184812604923,"HNB"
"entry106","132","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04957",420,310,"rectangle",46,17,"#000000","#BFBFFF",502,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0216146350052758,10,198,0.425806451612903,0.000108672027820039,1,0.351537872747561,6,2,10,31,0.797274814048553,0.239447751520364,"HNB"
"entry107","133","ec:1.3.1.9 / ec:1.3.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9+1.3.1.10","rn:R04955 rn:R04956",328,590,"rectangle",46,17,"#000000","#BFBFFF",503,"reversible","ec","00061",0,0,0,0,3476,5865,59.2668371696505,0.0153727403969863,3,0,0,0.00010522992739135,7,0.156874147249978,7,2,10,8,0.10740532634091,0.00130611134907246,"NHNB"
"entry108","134","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04956",278,619,"rectangle",46,17,"#000000","#BFBFFF",504,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00336371527353179,2,0,0,0.000107054919173536,7,0.103831009229675,7,2,10,7,0.0919286475823297,0.0347040661163876,"NHNB"
"entry109","135","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04956",278,600,"rectangle",46,17,"#000000","#BFBFFF",505,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00273954772576811,1,0,0,0.00010492078480747,7,0.110937648292879,7,2,10,7,0.0941030517519807,0.000539153470909178,"NHNB"
"entry110","136","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04954",278,517,"rectangle",46,17,"#000000","#BFBFFF",506,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00795523313801654,4,0,0,0.000106168383055526,8,0.0392492086361138,8,2,10,8,0.0129461130445737,0.0138308956391114,"NHNB"
"entry111","137","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04954",278,498,"rectangle",46,17,"#000000","#BFBFFF",507,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00394821847273381,4,0,0,0.000106247343816405,9,0.0363258290844596,8,2,10,7,0.0104668622351545,0.0138308956391114,"NHNB"
"entry112","138","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R04953",328,405,"rectangle",46,17,"#000000","#BFBFFF",508,"reversible","ec","00061",0,0,0,0,5390,5865,91.9011082693947,0.0118525646213269,3,0,0,0.000107296137339056,7,0.0193428880984522,7,2,10,8,0.0554130857413078,0.103719129231654,"NHNB"
"entry113","139","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04953",278,424,"rectangle",46,17,"#000000","#BFBFFF",509,"reversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.00526381207763864,3,0,0,0.000107434464976364,7,0.0138740279352392,7,2,10,7,0.054409730405528,0.0683405012784029,"NHNB"
"entry114","140","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04953",278,405,"rectangle",46,17,"#000000","#BFBFFF",510,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00566584107756644,2,0,0,0.000107261611069398,6,0.0142813623638188,7,2,10,6,0.054409730405528,0.068879473356237,"NHNB"
"entry115","141","ec:2.3.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.41","rn:R04952",328,320,"rectangle",46,17,"#000000","#BFBFFF",511,"irreversible","ec","00061",0,0,0,0,1929,5865,32.8900255754476,0.0310127571505986,10,197,0.373106060606061,0.000108530497069677,1,0.435195727969797,6,2,10,33,0.7914736951864,0.210534371695583,"HNB"
"entry116","142","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04952",278,310,"rectangle",46,17,"#000000","#BFBFFF",512,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0199946612676373,8,198,0.425806451612903,0.000108471634667534,1,0.453531102186148,6,2,10,31,0.836567225722569,0.168450850730153,"HNB"
"entry117","143","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04952",278,329,"rectangle",46,17,"#000000","#BFBFFF",513,"irreversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.0197977466372319,8,214,0.40530303030303,0.000107991360691145,1,0.501013802992358,6,2,10,33,0.862455096214688,0.167171617384748,"HNB"
"entry118","144","ec:1.3.1.9 / ec:1.3.1.10","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9+1.3.1.10","rn:R04429 rn:R04430",187,590,"rectangle",46,17,"#000000","#BFBFFF",514,"reversible","ec","00061",0,0,0,0,3476,5865,59.2668371696505,0.00727765349934816,3,0,0,0.000104843782763682,1,0.199408878770348,7,2,10,8,0.0924001184446045,0.00139026315461087,"NHNB"
"entry119","145","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04430",137,619,"rectangle",46,17,"#000000","#BFBFFF",515,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00348331110806911,3,0,0,0.000106826193782716,1,0.129599205566297,7,2,10,7,0.0802727379285081,0.0368354672970394,"NHNB"
"entry120","146","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04430",137,600,"rectangle",46,17,"#000000","#BFBFFF",516,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00294536441563186,2,0,0,0.000104777870913663,1,0.136215294397242,7,2,10,6,0.0801799365918261,0.000932829343671468,"NHNB"
"entry121","147","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04428",187,498,"rectangle",46,17,"#000000","#BFBFFF",517,"reversible","ec","00061",0,0,0,0,1468,5865,25.0298380221654,0.00461759537352398,5,0,0,0.000105999576001696,3,0.0648227490786164,8,2,10,9,0.0110515382805871,0.0369083502010992,"NHNB"
"entry122","148","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04428",137,517,"rectangle",46,17,"#000000","#BFBFFF",518,"reversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00303180177563047,4,0,0,0.000105909764880322,2,0.0604470132934039,8,2,10,8,0.0113474905415796,0.0273831828215735,"NHNB"
"entry123","149","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04428",137,498,"rectangle",46,17,"#000000","#BFBFFF",519,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00163968747848795,4,0,0,0.000105977108944468,4,0.0458429422739522,8,2,10,7,0.0109838666471827,0.0273831828215735,"NHNB"
"entry124","150","ec:1.1.1.100","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.1.1.100","rn:R04533",187,405,"rectangle",46,17,"#000000","#BFBFFF",520,"reversible","ec","00061",0,0,0,0,5390,5865,91.9011082693947,0.0140283848586615,2,8,0.177777777777778,0.000107043459644616,1,0.106617685521974,7,2,10,10,0.230704109856024,0.0820884591727851,"NHNB"
"entry125","151","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04533",137,424,"rectangle",46,17,"#000000","#BFBFFF",521,"reversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.00671799288788939,2,6,0.166666666666667,0.000107112253641817,1,0.0981951905348695,7,2,10,9,0.228717610694179,0.0409150637171498,"NHNB"
"entry126","152","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04533",137,405,"rectangle",46,17,"#000000","#BFBFFF",522,"reversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00298013984037957,1,6,0.214285714285714,0.000106394297265667,1,0.10023007544069,7,2,10,8,0.228717610694179,0.0416459727373675,"NHNB"
"entry127","153","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R04355",137,329,"rectangle",46,17,"#000000","#BFBFFF",523,"irreversible","ec","00061",0,0,0,0,108,5865,1.84143222506394,0.0162326228892965,4,222,0.54679802955665,0.000107700592353258,1,0.564223012105917,6,2,10,31,1,0.117689682837071,"HNB"
"entry128","154","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R04355",137,310,"rectangle",46,17,"#000000","#BFBFFF",524,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0276582475944302,4,204,0.581196581196581,0.000108295429932857,1,0.530880648716341,6,2,10,29,0.971101976425439,0.117761782906312,"HNB"
"entry129","155","ec:2.3.1.39","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.39","rn:R01626",300,227,"rectangle",46,17,"#000000","#BFBFFF",525,"irreversible","ec","00061",0,0,0,0,5199,5865,88.6445012787724,0.0712852679581441,4,356,0.674242424242424,0.000108932461873638,1,0.872415082005619,6,2,10,33,0.98029865145954,0.0712944086484032,"HNB"
"entry130","156","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R01626",250,227,"rectangle",46,17,"#000000","#BFBFFF",526,"irreversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.0998526096800888,11,356,0.674242424242424,0.000109577032653956,1,0.525802200725524,6,2,10,33,0.827353528164207,0.297039237990799,"HNB"
"entry131","157","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R01626",250,208,"rectangle",46,17,"#000000","#BFBFFF",527,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.0532554938187479,4,202,0.621538461538461,0.000108932461873638,1,0.580959716386642,6,2,10,26,0.825627497127052,0.0712944086484031,"NHNB"
"entry132","159","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R01624",137,197,"rectangle",46,17,"#000000","#BFBFFF",528,"irreversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.00360150765153216,4,10,0.476190476190476,0.000108991825613079,1,0.0739712246965928,7,2,10,7,0.153631958495932,0.0768581842258226,"NHNB"
"entry133","160","ec:2.3.1.85","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.85","rn:R01624",137,178,"rectangle",46,17,"#000000","#BFBFFF",529,"irreversible","ec","00061",0,0,0,0,237,5865,4.04092071611253,0.00492781398771674,3,8,0.533333333333333,0.000108920596884871,1,0.0786170437901486,7,2,10,6,0.15362672803284,0.035212211488455,"NHNB"
"entry134","161","ec:6.4.1.2","enzyme","http://www.kegg.jp/dbget-bin/www_bget?6.4.1.2","rn:R00742",275,147,"rectangle",46,17,"#000000","#BFBFFF",530,"reversible","ec","00061",0,0,0,0,5241,5865,89.3606138107417,0,0,10,0.476190476190476,3.48068221371389e-05,1,0.29703340664546,7,2,10,7,0.185111674827026,0,"NHNB"
"entry170","264","ec:2.3.1.86","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.86","rn:R10700",928,787,"rectangle",46,17,"#000000","#BFBFFF",531,"irreversible","ec","00061",0,0,0,0,110,5865,1.87553282182438,0.0415003922948969,6,34,0.618181818181818,0.000108660219493643,37,0.00506681191600194,6,2,10,11,0.0111426500511585,0.0521137545133453,"NHNB"
"entry171","266","ec:2.3.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.41","rn:R07762",1264,320,"rectangle",46,17,"#000000","#BFBFFF",532,"irreversible","ec","00061",0,0,0,0,1929,5865,32.8900255754476,0.00435946074682338,1,257,0.385885885885886,3.50127796645776e-05,1,1,5,2,10,37,0.866403034634194,0.00226975255027728,"HNB"
"entry172","267","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R07765",1264,629,"rectangle",46,17,"#000000","#BFBFFF",533,"reversible","ec","00061",0,0,0,0,1278,5865,21.7902813299233,0.000211327134404057,2,1,0.333333333333333,3.6071132272842e-05,38,1.57112644892257e-17,6,2,10,3,0.000165157022009138,6.24451924737988e-19,"NHNB"
"entry173","268","ec:2.3.1.41","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.41","rn:R04355",187,320,"rectangle",46,17,"#000000","#BFBFFF",534,"irreversible","ec","00061",0,0,0,0,1929,5865,32.8900255754476,0.146219423569137,22,207,0.509852216748768,0.000110132158590308,1,0.29703340664546,6,2,10,31,0.330200664283711,0.44594997934233,"HNB"
"entry174","269","ec:2.3.1.179","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.179","rn:R04355",187,339,"rectangle",46,17,"#000000","#BFBFFF",535,"irreversible","ec","00061",0,0,0,0,5019,5865,85.5754475703325,0.0325731738933767,22,207,0.509852216748768,0.000109027474923681,1,0.29703340664546,6,2,10,31,0.330200664283711,0.595110569697759,"HNB"
"entry175","273","ec:2.3.1.180","enzyme","http://www.kegg.jp/dbget-bin/www_bget?2.3.1.180","rn:R10707",34,329,"rectangle",46,17,"#000000","#BFBFFF",536,"irreversible","ec","00061",0,0,0,0,4630,5865,78.9428815004263,0,43,399,0.538461538461538,0.000112473287594196,1,1.83968822345173e-17,6,2,10,43,0,1,"HNB"
"entry176","274","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R04429",187,647,"rectangle",46,17,"#000000","#BFBFFF",537,"reversible","ec","00061",0,0,0,0,861,5865,14.6803069053708,0,8,0,0,0.000112460638776428,39,1.83968822345173e-17,7,2,10,8,1.00028445132793e-17,0.113182955876843,"NHNB"
"entry177","275","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R04955",328,647,"rectangle",46,17,"#000000","#BFBFFF",538,"reversible","ec","00061",0,0,0,0,861,5865,14.6803069053708,0,8,0,0,0.000112498593767578,40,1.83968822345173e-17,7,2,10,8,1.00028445132793e-17,0.108271787339033,"NHNB"
"entry178","276","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R04958",470,647,"rectangle",46,17,"#000000","#BFBFFF",539,"reversible","ec","00061",0,0,0,0,861,5865,14.6803069053708,0,9,4,0.111111111111111,0.000112536574386676,41,1.83968822345173e-17,7,2,10,9,0,0.103973043597018,"NHNB"
"entry179","277","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04428",187,517,"rectangle",46,17,"#000000","#BFBFFF",540,"reversible","ec","00061",0,0,0,0,4416,5865,75.2941176470588,6.57462195923734e-05,8,0,0,0.000108143181572402,1,1.58520930857479e-17,8,2,10,9,0.00821080034594588,0.0474386507234843,"NHNB"
"entry180","278","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04954",328,498,"rectangle",46,17,"#000000","#BFBFFF",541,"reversible","ec","00061",0,0,0,0,1468,5865,25.0298380221654,0.00435745028199283,7,0,0,0.000106462259129139,7,0.0218583457946211,8,2,10,9,0.00794927329372217,0.0238443128669903,"NHNB"
"entry181","279","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04954",328,517,"rectangle",46,17,"#000000","#BFBFFF",542,"reversible","ec","00061",0,0,0,0,4416,5865,75.2941176470588,6.69202592279515e-05,9,0,0,0.00010842459069717,7,1.69622066283315e-17,8,2,10,10,0.00785452210584472,0.0322363252873981,"NHNB"
"entry182","280","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R04961",612,647,"rectangle",46,17,"#000000","#BFBFFF",543,"reversible","ec","00061",0,0,0,0,861,5865,14.6803069053708,0.00304560287733157,9,8,0.177777777777778,0.000116904372223521,42,1.99754206763781e-17,7,2,10,10,0.00230274612708631,0.0968112732636619,"NHNB"
"entry183","281","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04537",470,498,"rectangle",46,17,"#000000","#BFBFFF",544,"reversible","ec","00061",0,0,0,0,1468,5865,25.0298380221654,0.00354766769634632,7,0,0,0.000106700810926163,10,0.0174900708405744,8,2,10,9,0.00763348555976828,0.0275531689167553,"NHNB"
"entry184","282","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04537",470,517,"rectangle",46,17,"#000000","#BFBFFF",545,"reversible","ec","00061",0,0,0,0,4416,5865,75.2941176470588,0.00652403891418547,7,0,0,0.000106700810926163,10,0.0186543434191893,8,2,10,9,0.00756552878313181,0.0274566220393026,"NHNB"
"entry185","283","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04535",612,498,"rectangle",46,17,"#000000","#BFBFFF",546,"reversible","ec","00061",0,0,0,0,1468,5865,25.0298380221654,0.000193580007492595,8,6,0.133333333333333,0.000108766586904503,11,2.81994695114565e-17,8,2,10,10,0.00932587103000611,0.0370133872431657,"NHNB"
"entry186","284","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04535",612,517,"rectangle",46,17,"#000000","#BFBFFF",547,"reversible","ec","00061",0,0,0,0,4416,5865,75.2941176470588,0.000193580007492595,8,6,0.133333333333333,0.000108766586904503,11,3.37180924082428e-17,8,2,10,10,0.00932587103000611,0.0370133872431657,"NHNB"
"entry187","285","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04965",754,498,"rectangle",46,17,"#000000","#BFBFFF",548,"reversible","ec","00061",0,0,0,0,1468,5865,25.0298380221654,0.00614723997369933,7,1,0.0277777777777778,0.000106963311584127,18,0.0114221007992021,8,2,10,9,0.00637972614454799,0.0322375725922814,"NHNB"
"entry188","286","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04965",754,517,"rectangle",46,17,"#000000","#BFBFFF",549,"reversible","ec","00061",0,0,0,0,4416,5865,75.2941176470588,5.73741988577153e-05,8,1,0.0277777777777778,0.000108944329447652,18,1.72664880842263e-17,8,2,10,9,0.00636045180491918,0.0390661273692076,"NHNB"
"entry189","287","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R04724",754,647,"rectangle",46,17,"#000000","#BFBFFF",550,"reversible","ec","00061",0,0,0,0,861,5865,14.6803069053708,0,9,4,0.111111111111111,0.000114678899082569,43,1.83968822345173e-17,7,2,10,9,0,0.0876765608298347,"NHNB"
"entry190","288","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04568",895,498,"rectangle",46,17,"#000000","#BFBFFF",551,"reversible","ec","00061",0,0,0,0,1468,5865,25.0298380221654,5.46347730413664e-05,8,0,0,0.000109075043630017,22,1.39691668560882e-17,8,2,10,9,0.00572543172835916,0.0427611333003511,"NHNB"
"entry191","289","ec:4.2.1.59","enzyme","http://www.kegg.jp/dbget-bin/www_bget?4.2.1.59","rn:R04568",895,517,"rectangle",46,17,"#000000","#BFBFFF",552,"reversible","ec","00061",0,0,0,0,4416,5865,75.2941176470588,5.46347730413664e-05,8,0,0,0.000109075043630017,22,1.81712606069293e-17,8,2,10,9,0.00572543172835916,0.0427611333003511,"NHNB"
"entry192","290","ec:1.3.1.9","enzyme","http://www.kegg.jp/dbget-bin/www_bget?1.3.1.9","rn:R04966",895,647,"rectangle",46,17,"#000000","#BFBFFF",553,"reversible","ec","00061",0,0,0,0,861,5865,14.6803069053708,0,10,7,0.155555555555556,0.00011936022917164,44,1.83968822345173e-17,7,2,10,10,2.45041752035524e-17,0.0789230354391353,"NHNB"
