"ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree","subgraph7_size","subgraph7_community","subgraph7_mean_degree","subgraph8_size","subgraph8_community","subgraph8_mean_degree","subgraph9_size","subgraph9_community","subgraph9_mean_degree","subgraph10_size","subgraph10_community","subgraph10_mean_degree","subgraph11_size","subgraph11_community","subgraph11_mean_degree","subgraph12_size","subgraph12_community","subgraph12_mean_degree","subgraph13_size","subgraph13_community","subgraph13_mean_degree"
3079,"ec",520,134,328,3,18,"ec:2.7.7.33","Q3",17.4821695140156,4,5,5.8713010803194e-05,0.00199362041467305,4.30397640175954e-16,3,120,16,4.94214876033058,8,2,3,5,3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3081,"ec",520,134,328,3,18,"ec:4.2.1.47","Q3",39.8407696135346,13,10,6.0146758089739e-05,0.00991114149008886,1.73710592491468e-15,3,111,15,4.96428571428571,8,4,1.5,14,4,2.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3082,"ec",520,134,328,3,18,"ec:1.1.1.271","Q3",31.796317797313,14,6,5.82818510315888e-05,0.000569605832763727,8.52936126861158e-16,3,117,14,4.94915254237288,2,2,0,14,4,2.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3088,"ec",520,134,328,3,18,"ec:1.1.1.342","Q1",0.779565433736938,5,3,5.69605832763728e-05,0.000569605832763727,1.05927031970396e-16,3,120,16,4.94214876033058,12,3,2.83333333333333,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3089,"ec",520,134,328,3,18,"ec:5.3.1.9","Q4",96.5997677890197,10,11,7.47887218607434e-05,0.0203349282296651,1.99030999251464e-15,3,83,16,4.61904761904762,36,13,3.11111111111111,14,4,2.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3100,"ec",520,134,328,3,18,"ec:4.2.1.45","Q3",12.589152429922,3,2,5.78235226089973e-05,0.00182273866484393,2.07052422950128e-16,3,120,16,4.94214876033058,9,2,3.11111111111111,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3111,"ec",520,134,328,3,18,"ec:2.4.2.24","Q2",1.32691988721181,15,3,5.65323082141444e-05,0.000398724082934609,1.81920362180544e-16,3,118,15,4.97478991596639,14,4,2.71428571428571,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3113,"ec",520,134,328,3,18,"ec:1.1.1.305","Q2",8.11079781058219,14,7,6.31034265160598e-05,0.00136705399863295,4.09701270197628e-16,3,116,16,4.88888888888889,3,3,0,14,4,2.71428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3114,"ec",520,134,328,3,18,"ec:1.17.1.1","Q3",16.967988057721,4,3,5.73921028466483e-05,0.00153793574846206,1.23621717284909e-16,3,120,16,4.94214876033058,10,3,3,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3116,"ec",520,134,328,3,18,"ec:2.6.1.102","Q2",4.71056559960192,14,6,5.65323082141444e-05,0.00205058099794942,3.50107933755611e-15,3,118,16,4.99159663865546,14,3,3.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3118,"ec",520,134,328,3,18,"ec:4.2.1.135","Q2",1.14446840272019,13,9,7.55401117993655e-05,0.00780359990886307,0.210337361804368,3,114,17,4.95652173913043,14,3,3.14285714285714,5,3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3119,"ec",520,134,328,3,18,"ec:2.6.1.34","Q2",1.17764139990048,14,2,5.78168362627197e-05,0.0050125313283208,0.104724158633487,3,115,17,5.05172413793103,14,3,3.14285714285714,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3120,"ec",520,134,328,3,18,"ec:2.3.1.203","Q2",1.22740089567092,15,2,5.73855158957879e-05,0.00393028024606972,0.0521407576258002,3,116,17,5.02564102564103,14,3,3.14285714285714,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3121,"ec",520,134,328,3,18,"ec:3.2.1.184","Q2",3.1016752363576,16,2,5.69573389531241e-05,0.00273410799726589,0.0259601857037323,3,117,18,5,14,3,3.14285714285714,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3122,"ec",520,134,328,3,18,"ec:2.5.1.101","Q2",3.1016752363576,17,2,5.65323082141444e-05,0.00142401458190932,0.0129252291769308,3,118,15,4.99159663865546,14,3,3.14285714285714,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3136,"ec",521,14,15,6,11,"ec:2.7.1.65","Q1",0.0195848021934978,9,2,0.00636942675159236,0.0769230769230769,0,2,11,5,1.83333333333333,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3137,"ec",521,14,15,6,11,"ec:3.1.3.25","Q1",0,6,2,0.0078740157480315,0.0961538461538462,0,2,8,4,1.77777777777778,5,3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3138,"ec",521,14,15,6,11,"ec:5.5.1.4","Q3",19.8981590285938,6,4,0.015625,0.0769230769230769,0,2,7,4,1.25,6,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3142,"ec",521,14,15,6,11,"ec:5.1.3.13","Q4",68.8209949079514,10,2,0.00591715976331361,0.0384615384615385,0,2,12,4,2.15384615384615,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3143,"ec",521,14,15,6,11,"ec:4.2.1.46","Q4",78.6525656090873,9,2,0.00636942675159236,0.0641025641025641,0,2,11,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3144,"ec",521,14,15,6,11,"ec:2.7.7.24","Q4",77.7124951037995,8,2,0.00684931506849315,0.0769230769230769,0,2,10,4,2,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3145,"ec",521,14,15,6,11,"ec:5.4.2.2","Q4",84.3321582452017,7,4,0.00735294117647059,0.0769230769230769,0,2,9,3,1.6,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3146,"ec",521,14,15,6,11,"ec:2.1.4.2","Q1",0.0391696043869957,10,2,0.00591715976331361,0.0448717948717949,0,2,12,5,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3147,"ec",521,14,15,6,11,"ec:1.1.1.18","Q3",24.6376811594203,7,2,0.00735294117647059,0.102564102564103,0,2,9,4,1.8,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3148,"ec",521,14,15,6,11,"ec:2.6.1.50","Q1",0.0391696043869957,8,2,0.00684931506849315,0.0961538461538462,0,2,10,5,1.81818181818182,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3154,"ec",522,20,18,1,5,"ec:2.4.1.277","Q1",0,1,3,0.00309597523219814,0,0,6,5,6,0.666666666666667,8,4,1.5,3,3,0,1,1,0,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3155,"ec",522,20,18,1,5,"ec:1.14.15.35","Q4",75,4,2,0.0036101083032491,0.0175438596491228,0,5,5,6,0.666666666666667,1,1,0,6,4,1,4,4,0.5,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3156,"ec",522,20,18,1,5,"ec:2.4.1.328","Q3",50,3,2,0.00343642611683849,0.0292397660818713,0,5,5,6,0.666666666666667,2,2,1,5,5,0.8,4,4,0.5,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3158,"ec",522,20,18,1,5,"ec:2.1.1.102","Q1",0,3,2,0.00277008310249307,0.0087719298245614,0,5,3,4,0.5,8,4,1.25,4,4,0.5,3,3,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3159,"ec",522,20,18,1,5,"ec:2.4.1.318","Q1",0,2,2,0.00291545189504373,0.0116959064327485,0,5,2,3,0,2,2,0,8,4,1.25,4,4,0.5,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3160,"ec",522,20,18,1,5,"ec:2.4.1.317","Q1",0,3,2,0.00306748466257669,0.0087719298245614,0,5,3,4,0.5,8,4,1.25,4,4,0.5,1,1,0,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3166,"ec",522,20,18,1,5,"ec:2.4.1.278","Q3",50,3,3,0.00326797385620915,0.0350877192982456,0,5,5,6,0.666666666666667,3,3,1.33333333333333,4,4,0.5,4,4,0.5,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3167,"ec",522,20,18,1,5,"ec:2.4.1.277","Q1",0,1,2,0.00292397660818713,0,0,5,5,4,1,8,3,1.75,4,4,0.5,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3185,"ec",523,27,52,4,8,"ec:4.2.1.159","Q2",2.863659401926,4,8,0.00165562913907285,0.0738461538461539,0,2,22,6,3.39130434782609,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3186,"ec",523,27,52,4,8,"ec:1.1.1.266","Q1",0,5,8,0.00429184549356223,0.0292307692307692,0,2,25,6,3.76923076923077,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3187,"ec",523,27,52,4,8,"ec:4.2.1.46","Q4",98.0993411049164,5,8,0.00483091787439614,0.0307692307692308,0,2,1,2,0,25,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3191,"ec",523,27,52,4,8,"ec:2.6.1.89","Q1",0.0253421186011151,6,2,0.0014792899408284,0.0138461538461538,0,2,25,6,3.38461538461538,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3193,"ec",523,27,52,4,8,"ec:2.6.1.110","Q1",0.10136847440446,7,2,0.0014792899408284,0.0230769230769231,0,2,25,6,3.76923076923077,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3194,"ec",523,27,52,4,8,"ec:2.6.1.33","Q1",0.253421186011151,5,8,0.00302114803625378,0.0415384615384615,0,2,23,5,4,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3195,"ec",523,27,52,4,8,"ec:4.3.1.30","Q1",0.15205271160669,6,2,0.00153609831029186,0.0307692307692308,0,2,24,5,3.92,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3196,"ec",523,27,52,4,8,"ec:2.6.1.106","Q2",1.19107957425241,7,2,0.0014792899408284,0.0169230769230769,0,2,25,5,3.92307692307692,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3198,"ec",523,27,52,4,8,"ec:5.1.3.13","Q4",87.5063355296503,5,10,0.00208768267223382,0.0676923076923077,0,2,22,7,3.82608695652174,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3200,"ec",523,27,52,4,8,"ec:5.1.3.27","Q1",0.0506842372022301,5,8,0.00232018561484919,0.0153846153846154,0,2,25,6,3.92307692307692,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3201,"ec",523,27,52,4,8,"ec:1.1.1.384","Q2",1.72326406487582,5,2,0.00159489633173844,0.06,0,2,23,6,3.83333333333333,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3202,"ec",523,27,52,4,8,"ec:4.2.1.164","Q1",0.684237202230106,6,2,0.00153609831029186,0.0430769230769231,0,2,24,6,3.76,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3206,"ec",523,27,52,4,8,"ec:5.3.2.4","Q1",0,5,8,0.00389105058365759,0.0246153846153846,0,2,24,6,2.8,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3208,"ec",523,27,52,4,8,"ec:5.3.2.3","Q1",0,5,8,0.00552486187845304,0.0969230769230769,0,2,23,5,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3209,"ec",523,27,52,4,8,"ec:2.6.1.90","Q1",0,6,3,0.00568181818181818,0.0676923076923077,0,2,24,5,3.92,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3214,"ec",524,35,45,8,15,"ec:4.2.3.124","Q1",0.558659217877095,14,3,0.00206185567010309,0.0463458110516934,0,3,1,2,0,1,1,0,32,5,2.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3215,"ec",524,35,45,8,15,"ec:2.6.1.100","Q1",0.558659217877095,13,3,0.00202429149797571,0.0668449197860963,0,2,3,4,1,31,6,2.64516129032258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3217,"ec",524,35,45,8,15,"ec:2.6.1.101","Q1",0.558659217877095,11,4,0.00181488203266788,0.117647058823529,0,2,6,3,1.42857142857143,28,6,2.64285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3218,"ec",524,35,45,8,15,"ec:3.5.1.112","Q1",0.558659217877095,9,3,0.00154083204930663,0.144385026737968,0,2,10,5,1.81818181818182,24,6,2.41666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3219,"ec",524,35,45,8,15,"ec:1.1.3.43","Q1",0.558659217877095,8,3,0.00149925037481259,0.142602495543672,0,2,12,5,1.84615384615385,22,5,2.18181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3220,"ec",524,35,45,8,15,"ec:2.6.1.93","Q1",0.558659217877095,8,3,0.00138888888888889,0.147058823529412,0,2,13,6,1.85714285714286,21,6,2.0952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3221,"ec",524,35,45,8,15,"ec:2.4.2.49","Q1",0.558659217877095,9,3,0.00118623962040332,0.137254901960784,0,2,23,6,2.5,11,3,1.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3222,"ec",524,35,45,8,15,"ec:3.1.3.88","Q1",0.558659217877095,10,3,0.00115340253748558,0.133689839572193,0,2,24,6,2.56,10,3,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3224,"ec",524,35,45,8,15,"ec:4.1.1.95","Q1",0,14,2,0.000865051903114187,0.0169340463458111,0,2,33,8,2.58823529411765,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3225,"ec",524,35,45,8,15,"ec:6.2.1.39","Q1",0,13,2,0.000890471950133571,0.0320855614973262,0,2,32,8,2.54545454545455,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3226,"ec",524,35,45,8,15,"ec:1.14.14.13","Q1",0,12,2,0.000916590284142988,0.0454545454545455,0,2,31,8,2.5625,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3227,"ec",524,35,45,8,15,"ec:2.3.2.19","Q1",0,11,4,0.00111607142857143,0.071301247771836,0,3,29,6,2.46666666666667,4,2,1.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3229,"ec",524,35,45,8,15,"ec:2.4.1.285","Q1",0.558659217877095,11,3,0.000916590284142988,0.0454545454545455,0,2,31,8,2.5,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3230,"ec",524,35,45,8,15,"ec:3.5.1.113","Q1",0.558659217877095,12,2,0.000890471950133571,0.0320855614973262,0,2,32,8,2.54545454545455,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3233,"ec",524,35,45,8,15,"ec:1.1.3.44","Q1",0.558659217877095,13,2,0.000865051903114187,0.0169340463458111,0,2,33,8,2.58823529411765,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3234,"ec",524,35,45,8,15,"ec:2.4.1.284","Q1",0.558659217877095,11,3,0.00171232876712329,0.00623885918003565,0,2,33,8,2.47058823529412,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3236,"ec",524,35,45,8,15,"ec:2.4.1.301","Q1",0,9,5,0.00132978723404255,0.0320855614973262,0,2,26,7,2.2962962962963,8,8,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3237,"ec",524,35,45,8,15,"ec:2.4.1.301","Q1",0,12,4,0.000918273645546373,0.00267379679144385,0,2,33,8,2.58823529411765,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3239,"ec",524,35,45,8,15,"ec:1.1.1.355","Q1",0,11,4,0.000865051903114187,0.0035650623885918,0,2,30,7,2.45161290322581,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3240,"ec",524,35,45,8,15,"ec:1.14.11.37","Q1",0,10,4,0.000840336134453781,0,0,2,29,7,2.46666666666667,5,5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3248,"ec",524,35,45,8,15,"ec:2.4.1.283","Q1",0.558659217877095,10,3,0.00157977883096367,0.135472370766488,0,2,9,4,1.6,25,6,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3251,"ec",525,14,11,1,4,"ec:2.7.1.188","Q1",0.64034151547492,1,3,0.00641025641025641,0.00641025641025641,0,5,2,3,0,3,3,0.666666666666667,2,2,1,5,2,1.2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3258,"ec",525,14,11,1,4,"ec:4.2.1.46","Q4",99.9466382070438,1,2,0.00591715976331361,0.00641025641025641,0,5,4,5,1.2,1,1,0,2,2,1,5,2,1.2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3262,"ec",525,14,11,1,4,"ec:2.5.1.135","Q1",0.133404482390608,3,2,0.00684931506849315,0.0192307692307692,0,5,4,5,1.2,3,3,0.666666666666667,2,2,0,3,3,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3263,"ec",525,14,11,1,4,"ec:3.1.3.101","Q1",0.0533617929562433,2,2,0.00636942675159236,0.0256410256410256,0,5,4,5,1.2,3,3,0.666666666666667,2,2,0,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
