"","node1","node2","org","pathway"
"894","ec:4.2.1.36","ec:4.2.1.36","ec","01130"
"895","ec:1.1.1.87","ec:1.1.1.87","ec","01130"
"896","ec:1.1.1.286","ec:1.1.1.286","ec","01130"
"897","ec:2.6.1.39","ec:2.6.1.39","ec","01130"
"898","ec:5.4.2.2","ec:5.4.2.2","ec","01130"
"899","ec:5.4.2.5","ec:5.4.2.5","ec","01130"
"1025","ec:2.3.1.226","ec:2.3.1.226","ec","01130"
"1026","ec:6.3.3.6","ec:6.3.3.6","ec","01130"
"1027","ec:1.14.20.3","ec:1.14.20.3","ec","01130"
"1047","ec:3.1.3.25","ec:3.1.3.25","ec","01130"
"1048","ec:5.5.1.4","ec:5.5.1.4","ec","01130"
"1049","ec:2.7.7.24","ec:2.7.7.24","ec","01130"
"1050","ec:4.2.1.46","ec:4.2.1.46","ec","01130"
"1051","ec:5.1.3.13","ec:5.1.3.13","ec","01130"
"1052","ec:1.1.1.133","ec:1.1.1.133","ec","01130"
"1053","ec:2.4.2.27","ec:2.4.2.27","ec","01130"
"1054","ec:2.7.1.72","ec:2.7.1.72","ec","01130"
"1055","ec:3.1.3.39","ec:3.1.3.39","ec","01130"
"1133","ec:2.7.7.9","ec:2.7.7.9","ec","01130"
"1134","ec:2.7.7.64","ec:2.7.7.64","ec","01130"
"1137","ec:4.2.1.164","ec:4.2.1.164","ec","01130"
"1138","ec:2.6.1.110","ec:2.6.1.110","ec","01130"
"1139","ec:2.1.1.324","ec:2.1.1.324","ec","01130"
"1143","ec:5.1.3.25","ec:5.1.3.25","ec","01130"
"1146","ec:1.1.1.339","ec:1.1.1.339","ec","01130"
"1147","ec:1.1.1.344","ec:1.1.1.344","ec","01130"
"1157","ec:1.1.1.384","ec:1.1.1.384","ec","01130"
"1181","ec:2.4.1.317","ec:2.4.1.317","ec","01130"
"1182","ec:2.4.1.318","ec:2.4.1.318","ec","01130"
"1183","ec:2.1.1.102","ec:2.1.1.102","ec","01130"
"1184","ec:2.1.1.101","ec:2.1.1.101","ec","01130"
"1204","ec:2.4.2.14","ec:2.4.2.14","ec","01130"
"1205","ec:2.7.4.3","ec:2.7.4.3","ec","01130"
"1206","ec:2.7.4.10","ec:2.7.4.10","ec","01130"
"1207","ec:2.7.4.6","ec:2.7.4.6","ec","01130"
"1209","ec:6.3.4.13","ec:6.3.4.13","ec","01130"
"1210","ec:2.1.2.2","ec:2.1.2.2","ec","01130"
"1211","ec:6.3.5.3","ec:6.3.5.3","ec","01130"
"1212","ec:6.3.3.1","ec:6.3.3.1","ec","01130"
"1213","ec:6.3.4.18","ec:6.3.4.18","ec","01130"
"1214","ec:5.4.99.18","ec:5.4.99.18","ec","01130"
"1215","ec:6.3.2.6","ec:6.3.2.6","ec","01130"
"1216","ec:4.3.2.2","ec:4.3.2.2","ec","01130"
"1217","ec:2.1.2.3","ec:2.1.2.3","ec","01130"
"1218","ec:6.3.4.23","ec:6.3.4.23","ec","01130"
"1219","ec:3.5.4.10","ec:3.5.4.10","ec","01130"
"1220","ec:3.5.4.6","ec:3.5.4.6","ec","01130"
"1236","ec:2.5.1.111","ec:2.5.1.111","ec","01130"
"1237","ec:1.13.11.83","ec:1.13.11.83","ec","01130"
"1238","ec:1.13.12.23","ec:1.13.12.23","ec","01130"
"1239","ec:6.2.1.53","ec:6.2.1.53","ec","01130"
"1240","ec:1.3.8.14","ec:1.3.8.14","ec","01130"
"1241","ec:6.3.1.15","ec:6.3.1.15","ec","01130"
"1242","ec:2.1.1.284","ec:2.1.1.284","ec","01130"
"1243","ec:2.4.1.302","ec:2.4.1.302","ec","01130"
"1244","ec:2.1.1.285","ec:2.1.1.285","ec","01130"
"1245","ec:2.1.3.12","ec:2.1.3.12","ec","01130"
"1304","ec:4.2.3.25","ec:4.2.3.25","ec","01130"
"1305","ec:3.1.7.3","ec:3.1.7.3","ec","01130"
"1306","ec:3.1.7.11","ec:3.1.7.11","ec","01130"
"1341","ec:1.1.1.385","ec:1.1.1.385","ec","01130"
"1342","ec:6.3.2.49","ec:6.3.2.49","ec","01130"
"1372","ec:2.4.1.284","ec:2.4.1.284","ec","01130"
"1373","ec:2.6.1.94","ec:2.6.1.94","ec","01130"
"1374","ec:3.5.1.112","ec:3.5.1.112","ec","01130"
"1375","ec:1.1.1.355","ec:1.1.1.355","ec","01130"
"1376","ec:6.1.2.2","ec:6.1.2.2","ec","01130"
"1377","ec:3.5.1.113","ec:3.5.1.113","ec","01130"
"1378","ec:1.1.3.44","ec:1.1.3.44","ec","01130"
"1379","ec:2.6.1.95","ec:2.6.1.95","ec","01130"
"1380","ec:2.3.2.19","ec:2.3.2.19","ec","01130"
"1381","ec:4.3.2.6","ec:4.3.2.6","ec","01130"
"1382","ec:4.1.1.95","ec:4.1.1.95","ec","01130"
"1424","ec:1.14.11.37","ec:1.14.11.37","ec","01130"
"1432","ec:4.1.3.27","ec:4.1.3.27","ec","01130"
"1433","ec:5.3.1.24","ec:5.3.1.24","ec","01130"
"1434","ec:4.1.1.48","ec:4.1.1.48","ec","01130"
"1435","ec:4.2.1.20","ec:4.2.1.20","ec","01130"
"1441","ec:2.4.2.18","ec:2.4.2.18","ec","01130"
"1442","ec:1.2.1.41","ec:1.2.1.41","ec","01130"
"1445","ec:1.3.1.86","ec:1.3.1.86","ec","01130"
"1455","ec:1.14.15.31","ec:1.14.15.31","ec","01130"
"1456","ec:2.1.1.303","ec:2.1.1.303","ec","01130"
"1457","ec:6.2.1.43","ec:6.2.1.43","ec","01130"
