"","node1","node2","org","pathway"
"881","ec:3.1.3.9","ec:3.1.3.9","ec","01100"
"882","ec:2.7.1.153","ec:2.7.1.153","ec","01100"
"883","ec:3.1.3.67","ec:3.1.3.67","ec","01100"
"884","ec:3.1.3.86","ec:3.1.3.86","ec","01100"
"885","ec:2.7.1.67","ec:2.7.1.67","ec","01100"
"886","ec:2.7.1.68","ec:2.7.1.68","ec","01100"
"887","ec:3.1.3.36","ec:3.1.3.36","ec","01100"
"888","ec:3.1.3.66","ec:3.1.3.66","ec","01100"
"889","ec:2.7.1.154","ec:2.7.1.154","ec","01100"
"890","ec:2.7.1.137","ec:2.7.1.137","ec","01100"
"891","ec:3.1.3.64","ec:3.1.3.64","ec","01100"
"892","ec:2.7.1.151","ec:2.7.1.151","ec","01100"
"893","ec:3.1.3.26","ec:3.1.3.26","ec","01100"
"894","ec:3.1.3.8","ec:3.1.3.8","ec","01100"
"895","ec:2.7.1.134","ec:2.7.1.134","ec","01100"
"896","ec:2.7.1.150","ec:2.7.1.150","ec","01100"
"897","ec:3.1.3.95","ec:3.1.3.95","ec","01100"
"898","ec:2.7.1.149","ec:2.7.1.149","ec","01100"
"899","ec:3.1.4.11","ec:3.1.4.11","ec","01100"
"900","ec:3.1.3.56","ec:3.1.3.56","ec","01100"
"901","ec:3.1.3.57","ec:3.1.3.57","ec","01100"
"902","ec:2.7.1.64","ec:2.7.1.64","ec","01100"
"903","ec:3.1.3.25","ec:3.1.3.25","ec","01100"
"904","ec:2.7.1.159","ec:2.7.1.159","ec","01100"
"905","ec:2.7.1.127","ec:2.7.1.127","ec","01100"
"906","ec:3.1.3.62","ec:3.1.3.62","ec","01100"
"907","ec:2.7.1.158","ec:2.7.1.158","ec","01100"
"908","ec:2.7.1.140","ec:2.7.1.140","ec","01100"
"909","ec:2.7.8.11","ec:2.7.8.11","ec","01100"
"910","ec:1.4.1.24","ec:1.4.1.24","ec","01100"
"911","ec:1.4.3.4","ec:1.4.3.4","ec","01100"
"912","ec:2.1.1.47","ec:2.1.1.47","ec","01100"
"913","ec:1.1.1.110","ec:1.1.1.110","ec","01100"
"914","ec:1.11.1.6","ec:1.11.1.6","ec","01100"
"915","ec:1.11.1.21","ec:1.11.1.21","ec","01100"
"916","ec:1.10.3.4","ec:1.10.3.4","ec","01100"
"917","ec:1.14.14.45","ec:1.14.14.45","ec","01100"
"918","ec:2.4.1.195","ec:2.4.1.195","ec","01100"
"919","ec:2.8.2.24","ec:2.8.2.24","ec","01100"
"920","ec:3.2.1.147","ec:3.2.1.147","ec","01100"
"921","ec:5.4.3.8","ec:5.4.3.8","ec","01100"
"922","ec:1.13.12.3","ec:1.13.12.3","ec","01100"
"923","ec:4.2.1.84","ec:4.2.1.84","ec","01100"
"924","ec:4.99.1.6","ec:4.99.1.6","ec","01100"
"925","ec:1.4.3.22","ec:1.4.3.22","ec","01100"
"926","ec:1.13.99.3","ec:1.13.99.3","ec","01100"
"927","ec:4.3.3.2","ec:4.3.3.2","ec","01100"
"928","ec:2.6.1.7","ec:2.6.1.7","ec","01100"
"929","ec:3.5.99.5","ec:3.5.99.5","ec","01100"
"930","ec:3.7.1.3","ec:3.7.1.3","ec","01100"
"931","ec:3.5.1.9","ec:3.5.1.9","ec","01100"
"932","ec:1.14.14.8","ec:1.14.14.8","ec","01100"
"933","ec:1.14.16.3","ec:1.14.16.3","ec","01100"
"934","ec:4.1.1.28","ec:4.1.1.28","ec","01100"
"935","ec:4.1.1.105","ec:4.1.1.105","ec","01100"
"936","ec:2.3.1.71","ec:2.3.1.71","ec","01100"
"937","ec:3.5.1.32","ec:3.5.1.32","ec","01100"
"938","ec:6.2.1.30","ec:6.2.1.30","ec","01100"
"939","ec:1.3.1.11","ec:1.3.1.11","ec","01100"
"940","ec:1.3.1.87","ec:1.3.1.87","ec","01100"
"941","ec:1.13.11.16","ec:1.13.11.16","ec","01100"
"942","ec:3.7.1.14","ec:3.7.1.14","ec","01100"
"943","ec:1.14.13.4","ec:1.14.13.4","ec","01100"
"944","ec:5.3.2.1","ec:5.3.2.1","ec","01100"
"945","ec:1.4.5.1","ec:1.4.5.1","ec","01100"
"946","ec:2.6.1.21","ec:2.6.1.21","ec","01100"
"947","ec:2.3.1.36","ec:2.3.1.36","ec","01100"
"948","ec:2.3.1.174","ec:2.3.1.174","ec","01100"
"949","ec:2.3.1.223","ec:2.3.1.223","ec","01100"
"950","ec:1.2.1.91","ec:1.2.1.91","ec","01100"
"951","ec:3.3.2.12","ec:3.3.2.12","ec","01100"
"952","ec:5.3.3.18","ec:5.3.3.18","ec","01100"
"953","ec:1.2.1.58","ec:1.2.1.58","ec","01100"
"954","ec:1.17.5.1","ec:1.17.5.1","ec","01100"
"955","ec:3.1.2.25","ec:3.1.2.25","ec","01100"
"956","ec:3.5.1.4","ec:3.5.1.4","ec","01100"
"957","ec:1.13.12.9","ec:1.13.12.9","ec","01100"
"958","ec:4.1.1.53","ec:4.1.1.53","ec","01100"
"959","ec:1.4.9.2","ec:1.4.9.2","ec","01100"
"961","ec:4.1.2.41","ec:4.1.2.41","ec","01100"
"962","ec:2.1.1.27","ec:2.1.1.27","ec","01100"
"963","ec:4.1.1.108","ec:4.1.1.108","ec","01100"
"964","ec:4.1.2.52","ec:4.1.2.52","ec","01100"
"965","ec:1.13.11.15","ec:1.13.11.15","ec","01100"
"966","ec:1.2.1.60","ec:1.2.1.60","ec","01100"
"967","ec:1.2.1.53","ec:1.2.1.53","ec","01100"
"968","ec:1.14.14.9","ec:1.14.14.9","ec","01100"
"969","ec:5.3.3.10","ec:5.3.3.10","ec","01100"
"970","ec:4.1.1.68","ec:4.1.1.68","ec","01100"
"973","ec:3.7.1.23","ec:3.7.1.23","ec","01100"
"974","ec:4.1.1.62","ec:4.1.1.62","ec","01100"
"975","ec:4.1.1.107","ec:4.1.1.107","ec","01100"
"976","ec:1.14.99.51","ec:1.14.99.51","ec","01100"
"977","ec:3.4.13.5","ec:3.4.13.5","ec","01100"
"978","ec:3.4.13.20","ec:3.4.13.20","ec","01100"
"979","ec:2.1.1.22","ec:2.1.1.22","ec","01100"
"980","ec:2.6.1.38","ec:2.6.1.38","ec","01100"
"981","ec:2.1.1.44","ec:2.1.1.44","ec","01100"
"982","ec:2.1.1.8","ec:2.1.1.8","ec","01100"
"983","ec:3.5.3.5","ec:3.5.3.5","ec","01100"
"984","ec:1.14.13.5","ec:1.14.13.5","ec","01100"
"985","ec:3.5.1.8","ec:3.5.1.8","ec","01100"
"986","ec:3.5.1.15","ec:3.5.1.15","ec","01100"
"987","ec:4.1.1.96","ec:4.1.1.96","ec","01100"
"988","ec:1.5.1.43","ec:1.5.1.43","ec","01100"
"989","ec:1.5.3.17","ec:1.5.3.17","ec","01100"
"990","ec:3.4.11.5","ec:3.4.11.5","ec","01100"
"991","ec:1.1.1.104","ec:1.1.1.104","ec","01100"
"992","ec:1.2.1.88","ec:1.2.1.88","ec","01100"
"993","ec:2.1.4.1","ec:2.1.4.1","ec","01100"
"994","ec:3.5.3.7","ec:3.5.3.7","ec","01100"
"995","ec:3.4.13.18","ec:3.4.13.18","ec","01100"
"996","ec:3.5.4.22","ec:3.5.4.22","ec","01100"
"997","ec:5.1.1.8","ec:5.1.1.8","ec","01100"
"998","ec:4.2.1.172","ec:4.2.1.172","ec","01100"
"999","ec:1.4.1.21","ec:1.4.1.21","ec","01100"
"1000","ec:1.4.3.16","ec:1.4.3.16","ec","01100"
"1001","ec:4.3.1.12","ec:4.3.1.12","ec","01100"
"1002","ec:1.21.4.1","ec:1.21.4.1","ec","01100"
"1003","ec:2.3.1.64","ec:2.3.1.64","ec","01100"
"1004","ec:1.14.13.39","ec:1.14.13.39","ec","01100"
"1005","ec:1.14.14.47","ec:1.14.14.47","ec","01100"
"1006","ec:3.5.2.10","ec:3.5.2.10","ec","01100"
"1007","ec:2.7.3.1","ec:2.7.3.1","ec","01100"
"1008","ec:1.13.12.1","ec:1.13.12.1","ec","01100"
"1009","ec:2.8.3.9","ec:2.8.3.9","ec","01100"
"1010","ec:2.3.1.102","ec:2.3.1.102","ec","01100"
"1011","ec:6.3.2.38","ec:6.3.2.38","ec","01100"
"1012","ec:6.3.2.39","ec:6.3.2.39","ec","01100"
"1013","ec:1.14.13.59","ec:1.14.13.59","ec","01100"
"1014","ec:5.4.3.2","ec:5.4.3.2","ec","01100"
"1015","ec:2.3.1.247","ec:2.3.1.247","ec","01100"
"1016","ec:1.4.1.11","ec:1.4.1.11","ec","01100"
"1017","ec:5.4.3.3","ec:5.4.3.3","ec","01100"
"1018","ec:1.3.1.85","ec:1.3.1.85","ec","01100"
"1019","ec:4.3.1.14","ec:4.3.1.14","ec","01100"
"1020","ec:1.14.11.64","ec:1.14.11.64","ec","01100"
"1021","ec:6.2.1.6","ec:6.2.1.6","ec","01100"
"1022","ec:1.2.1.20","ec:1.2.1.20","ec","01100"
"1023","ec:1.13.12.2","ec:1.13.12.2","ec","01100"
"1024","ec:2.3.1.32","ec:2.3.1.32","ec","01100"
"1025","ec:3.5.1.17","ec:3.5.1.17","ec","01100"
"1026","ec:2.6.1.65","ec:2.6.1.65","ec","01100"
"1028","ec:3.5.1.30","ec:3.5.1.30","ec","01100"
"1029","ec:2.6.1.82","ec:2.6.1.82","ec","01100"
"1030","ec:1.2.1.19","ec:1.2.1.19","ec","01100"
"1031","ec:3.5.1.63","ec:3.5.1.63","ec","01100"
"1032","ec:5.1.1.5","ec:5.1.1.5","ec","01100"
"1033","ec:5.1.1.9","ec:5.1.1.9","ec","01100"
"1034","ec:6.3.2.13","ec:6.3.2.13","ec","01100"
"1035","ec:6.3.2.10","ec:6.3.2.10","ec","01100"
"1036","ec:1.2.1.95","ec:1.2.1.95","ec","01100"
"1038","ec:2.6.1.18","ec:2.6.1.18","ec","01100"
"1039","ec:2.6.1.22","ec:2.6.1.22","ec","01100"
"1040","ec:3.5.99.7","ec:3.5.99.7","ec","01100"
"1041","ec:4.4.1.25","ec:4.4.1.25","ec","01100"
"1042","ec:2.1.3.2","ec:2.1.3.2","ec","01100"
"1043","ec:3.5.1.7","ec:3.5.1.7","ec","01100"
"1044","ec:3.5.1.22","ec:3.5.1.22","ec","01100"
"1045","ec:6.3.2.1","ec:6.3.2.1","ec","01100"
"1046","ec:2.1.2.4","ec:2.1.2.4","ec","01100"
"1047","ec:2.4.2.59","ec:2.4.2.59","ec","01100"
"1048","ec:2.4.2.60","ec:2.4.2.60","ec","01100"
"1049","ec:1.4.3.19","ec:1.4.3.19","ec","01100"
"1050","ec:2.3.1.37","ec:2.3.1.37","ec","01100"
"1051","ec:2.6.1.19","ec:2.6.1.19","ec","01100"
"1052","ec:2.6.1.55","ec:2.6.1.55","ec","01100"
"1053","ec:4.1.1.11","ec:4.1.1.11","ec","01100"
"1054","ec:4.1.1.15","ec:4.1.1.15","ec","01100"
"1055","ec:1.1.1.310","ec:1.1.1.310","ec","01100"
"1056","ec:4.4.1.24","ec:4.4.1.24","ec","01100"
"1057","ec:2.6.1.1","ec:2.6.1.1","ec","01100"
"1058","ec:4.3.1.17","ec:4.3.1.17","ec","01100"
"1059","ec:4.1.1.12","ec:4.1.1.12","ec","01100"
"1060","ec:4.4.1.15","ec:4.4.1.15","ec","01100"
"1061","ec:1.1.1.27","ec:1.1.1.27","ec","01100"
"1062","ec:1.8.1.10","ec:1.8.1.10","ec","01100"
"1063","ec:2.8.5.1","ec:2.8.5.1","ec","01100"
"1064","ec:2.5.1.47","ec:2.5.1.47","ec","01100"
"1065","ec:2.5.1.65","ec:2.5.1.65","ec","01100"
"1066","ec:4.4.1.35","ec:4.4.1.35","ec","01100"
"1067","ec:1.1.1.75","ec:1.1.1.75","ec","01100"
"1068","ec:1.1.1.103","ec:1.1.1.103","ec","01100"
"1069","ec:2.3.1.29","ec:2.3.1.29","ec","01100"
"1070","ec:1.1.1.381","ec:1.1.1.381","ec","01100"
"1071","ec:4.1.1.86","ec:4.1.1.86","ec","01100"
"1072","ec:1.14.11.55","ec:1.14.11.55","ec","01100"
"1073","ec:6.3.2.3","ec:6.3.2.3","ec","01100"
"1074","ec:3.4.11.1","ec:3.4.11.1","ec","01100"
"1075","ec:3.4.11.23","ec:3.4.11.23","ec","01100"
"1076","ec:3.5.1.116","ec:3.5.1.116","ec","01100"
"1077","ec:2.1.1.156","ec:2.1.1.156","ec","01100"
"1078","ec:4.3.1.18","ec:4.3.1.18","ec","01100"
"1079","ec:2.6.1.15","ec:2.6.1.15","ec","01100"
"1080","ec:3.5.1.3","ec:3.5.1.3","ec","01100"
"1081","ec:3.5.1.111","ec:3.5.1.111","ec","01100"
"1082","ec:1.4.3.1","ec:1.4.3.1","ec","01100"
"1083","ec:5.1.1.13","ec:5.1.1.13","ec","01100"
"1084","ec:2.6.1.14","ec:2.6.1.14","ec","01100"
"1085","ec:6.1.1.17","ec:6.1.1.17","ec","01100"
"1086","ec:4.2.1.20","ec:4.2.1.20","ec","01100"
"1087","ec:2.6.1.42","ec:2.6.1.42","ec","01100"
"1088","ec:4.2.1.75","ec:4.2.1.75","ec","01100"
"1089","ec:2.4.1.17","ec:2.4.1.17","ec","01100"
"1090","ec:1.14.11.32","ec:1.14.11.32","ec","01100"
"1091","ec:1.1.1.247","ec:1.1.1.247","ec","01100"
"1095","ec:3.5.4.1","ec:3.5.4.1","ec","01100"
"1096","ec:1.17.99.4","ec:1.17.99.4","ec","01100"
"1097","ec:3.5.2.1","ec:3.5.2.1","ec","01100"
"1098","ec:3.6.1.17","ec:3.6.1.17","ec","01100"
"1099","ec:3.5.4.30","ec:3.5.4.30","ec","01100"
"1100","ec:3.1.3.6","ec:3.1.3.6","ec","01100"
"1101","ec:3.1.4.16","ec:3.1.4.16","ec","01100"
"1102","ec:4.2.1.70","ec:4.2.1.70","ec","01100"
"1103","ec:2.7.1.83","ec:2.7.1.83","ec","01100"
"1104","ec:3.5.1.110","ec:3.5.1.110","ec","01100"
"1105","ec:3.6.1.8","ec:3.6.1.8","ec","01100"
"1106","ec:3.6.1.9","ec:3.6.1.9","ec","01100"
"1107","ec:3.2.2.10","ec:3.2.2.10","ec","01100"
"1108","ec:2.4.2.1","ec:2.4.2.1","ec","01100"
"1109","ec:2.4.2.2","ec:2.4.2.2","ec","01100"
"1110","ec:2.4.2.3","ec:2.4.2.3","ec","01100"
"1111","ec:2.4.2.4","ec:2.4.2.4","ec","01100"
"1112","ec:2.7.1.74","ec:2.7.1.74","ec","01100"
"1113","ec:3.1.3.5","ec:3.1.3.5","ec","01100"
"1114","ec:3.1.3.89","ec:3.1.3.89","ec","01100"
"1115","ec:2.7.1.21","ec:2.7.1.21","ec","01100"
"1116","ec:3.5.4.5","ec:3.5.4.5","ec","01100"
"1117","ec:3.5.2.2","ec:3.5.2.2","ec","01100"
"1118","ec:3.5.1.6","ec:3.5.1.6","ec","01100"
"1119","ec:2.4.2.10","ec:2.4.2.10","ec","01100"
"1120","ec:2.7.4.9","ec:2.7.4.9","ec","01100"
"1121","ec:3.6.1.5","ec:3.6.1.5","ec","01100"
"1122","ec:2.7.7.53","ec:2.7.7.53","ec","01100"
"1123","ec:3.6.1.61","ec:3.6.1.61","ec","01100"
"1124","ec:3.6.1.41","ec:3.6.1.41","ec","01100"
"1125","ec:3.6.1.29","ec:3.6.1.29","ec","01100"
"1126","ec:3.1.4.17","ec:3.1.4.17","ec","01100"
"1127","ec:3.1.4.53","ec:3.1.4.53","ec","01100"
"1128","ec:4.6.1.1","ec:4.6.1.1","ec","01100"
"1129","ec:3.6.1.14","ec:3.6.1.14","ec","01100"
"1130","ec:3.6.1.66","ec:3.6.1.66","ec","01100"
"1131","ec:2.7.4.6","ec:2.7.4.6","ec","01100"
"1132","ec:3.6.1.6","ec:3.6.1.6","ec","01100"
"1133","ec:3.6.1.64","ec:3.6.1.64","ec","01100"
"1134","ec:1.7.1.7","ec:1.7.1.7","ec","01100"
"1135","ec:4.1.99.22","ec:4.1.99.22","ec","01100"
"1136","ec:3.1.7.2","ec:3.1.7.2","ec","01100"
"1137","ec:3.1.4.35","ec:3.1.4.35","ec","01100"
"1138","ec:4.6.1.2","ec:4.6.1.2","ec","01100"
"1139","ec:2.7.6.5","ec:2.7.6.5","ec","01100"
"1140","ec:3.1.5.1","ec:3.1.5.1","ec","01100"
"1141","ec:2.4.2.16","ec:2.4.2.16","ec","01100"
"1142","ec:5.1.99.3","ec:5.1.99.3","ec","01100"
"1143","ec:2.1.3.5","ec:2.1.3.5","ec","01100"
"1144","ec:3.5.1.126","ec:3.5.1.126","ec","01100"
"1146","ec:1.7.3.3","ec:1.7.3.3","ec","01100"
"1147","ec:1.14.13.113","ec:1.14.13.113","ec","01100"
"1148","ec:1.17.1.4","ec:1.17.1.4","ec","01100"
"1149","ec:3.5.4.8","ec:3.5.4.8","ec","01100"
"1150","ec:3.5.3.9","ec:3.5.3.9","ec","01100"
"1151","ec:3.5.3.26","ec:3.5.3.26","ec","01100"
"1152","ec:3.5.4.4","ec:3.5.4.4","ec","01100"
"1153","ec:2.7.1.40","ec:2.7.1.40","ec","01100"
"1154","ec:2.7.4.8","ec:2.7.4.8","ec","01100"
"1155","ec:3.5.4.3","ec:3.5.4.3","ec","01100"
"1156","ec:6.3.5.2","ec:6.3.5.2","ec","01100"
"1157","ec:2.4.2.7","ec:2.4.2.7","ec","01100"
"1158","ec:2.4.2.8","ec:2.4.2.8","ec","01100"
"1159","ec:2.4.2.22","ec:2.4.2.22","ec","01100"
"1160","ec:1.1.1.205","ec:1.1.1.205","ec","01100"
"1161","ec:3.5.4.10","ec:3.5.4.10","ec","01100"
"1162","ec:3.5.4.2","ec:3.5.4.2","ec","01100"
"1163","ec:3.6.1.3","ec:3.6.1.3","ec","01100"
"1164","ec:3.6.1.15","ec:3.6.1.15","ec","01100"
"1165","ec:2.7.1.76","ec:2.7.1.76","ec","01100"
"1166","ec:4.3.2.2","ec:4.3.2.2","ec","01100"
"1167","ec:6.3.2.6","ec:6.3.2.6","ec","01100"
"1168","ec:4.1.1.21","ec:4.1.1.21","ec","01100"
"1169","ec:4.1.99.17","ec:4.1.99.17","ec","01100"
"1170","ec:6.3.4.7","ec:6.3.4.7","ec","01100"
"1171","ec:3.6.1.21","ec:3.6.1.21","ec","01100"
"1172","ec:3.6.1.13","ec:3.6.1.13","ec","01100"
"1173","ec:2.1.1.251","ec:2.1.1.251","ec","01100"
"1174","ec:1.14.13.111","ec:1.14.13.111","ec","01100"
"1175","ec:1.14.14.5","ec:1.14.14.5","ec","01100"
"1176","ec:1.8.1.17","ec:1.8.1.17","ec","01100"
"1177","ec:1.8.2.4","ec:1.8.2.4","ec","01100"
"1178","ec:1.8.5.3","ec:1.8.5.3","ec","01100"
"1179","ec:1.14.13.131","ec:1.14.13.131","ec","01100"
"1180","ec:2.1.1.334","ec:2.1.1.334","ec","01100"
"1181","ec:1.8.3.4","ec:1.8.3.4","ec","01100"
"1182","ec:2.1.1.269","ec:2.1.1.269","ec","01100"
"1183","ec:6.2.1.44","ec:6.2.1.44","ec","01100"
"1184","ec:4.2.1.155","ec:4.2.1.155","ec","01100"
"1185","ec:1.8.2.3","ec:1.8.2.3","ec","01100"
"1186","ec:1.13.11.55","ec:1.13.11.55","ec","01100"
"1187","ec:1.8.5.5","ec:1.8.5.5","ec","01100"
"1188","ec:2.8.1.5","ec:2.8.1.5","ec","01100"
"1189","ec:1.8.5.2","ec:1.8.5.2","ec","01100"
"1190","ec:3.12.1.1","ec:3.12.1.1","ec","01100"
"1191","ec:1.8.99.5","ec:1.8.99.5","ec","01100"
"1192","ec:2.8.1.1","ec:2.8.1.1","ec","01100"
"1193","ec:3.6.2.2","ec:3.6.2.2","ec","01100"
"1194","ec:4.2.1.1","ec:4.2.1.1","ec","01100"
"1195","ec:4.3.2.3","ec:4.3.2.3","ec","01100"
"1196","ec:2.4.1.342","ec:2.4.1.342","ec","01100"
"1197","ec:2.7.1.198","ec:2.7.1.198","ec","01100"
"1198","ec:2.8.3.22","ec:2.8.3.22","ec","01100"
"1199","ec:5.4.1.3","ec:5.4.1.3","ec","01100"
"1200","ec:4.2.1.153","ec:4.2.1.153","ec","01100"
"1201","ec:2.7.1.14","ec:2.7.1.14","ec","01100"
"1202","ec:5.3.1.28","ec:5.3.1.28","ec","01100"
"1203","ec:2.5.1.147","ec:2.5.1.147","ec","01100"
"1204","ec:4.3.1.32","ec:4.3.1.32","ec","01100"
"1205","ec:2.7.8.28","ec:2.7.8.28","ec","01100"
"1206","ec:6.3.2.34","ec:6.3.2.34","ec","01100"
"1207","ec:6.3.2.32","ec:6.3.2.32","ec","01100"
"1208","ec:2.7.7.68","ec:2.7.7.68","ec","01100"
"1209","ec:4.4.1.19","ec:4.4.1.19","ec","01100"
"1210","ec:3.1.3.71","ec:3.1.3.71","ec","01100"
"1211","ec:1.1.1.37","ec:1.1.1.37","ec","01100"
"1212","ec:1.1.1.337","ec:1.1.1.337","ec","01100"
"1213","ec:1.1.1.338","ec:1.1.1.338","ec","01100"
"1214","ec:4.1.1.79","ec:4.1.1.79","ec","01100"
"1215","ec:4.2.3.153","ec:4.2.3.153","ec","01100"
"1216","ec:2.6.1.108","ec:2.6.1.108","ec","01100"
"1217","ec:2.7.4.31","ec:2.7.4.31","ec","01100"
"1218","ec:6.3.4.24","ec:6.3.4.24","ec","01100"
"1219","ec:2.5.1.131","ec:2.5.1.131","ec","01100"
"1220","ec:4.1.2.51","ec:4.1.2.51","ec","01100"
"1221","ec:4.1.2.55","ec:4.1.2.55","ec","01100"
"1222","ec:1.5.8.1","ec:1.5.8.1","ec","01100"
"1223","ec:1.5.8.2","ec:1.5.8.2","ec","01100"
"1224","ec:1.4.9.1","ec:1.4.9.1","ec","01100"
"1225","ec:2.1.1.21","ec:2.1.1.21","ec","01100"
"1226","ec:1.5.99.5","ec:1.5.99.5","ec","01100"
"1227","ec:4.2.1.147","ec:4.2.1.147","ec","01100"
"1228","ec:4.1.1.40","ec:4.1.1.40","ec","01100"
"1229","ec:1.2.7.4","ec:1.2.7.4","ec","01100"
"1230","ec:4.4.1.22","ec:4.4.1.22","ec","01100"
"1231","ec:1.1.1.284","ec:1.1.1.284","ec","01100"
"1232","ec:3.1.2.12","ec:3.1.2.12","ec","01100"
"1233","ec:1.2.7.12","ec:1.2.7.12","ec","01100"
"1234","ec:3.5.1.54","ec:3.5.1.54","ec","01100"
"1235","ec:4.1.2.4","ec:4.1.2.4","ec","01100"
"1236","ec:5.4.2.7","ec:5.4.2.7","ec","01100"
"1237","ec:2.7.1.15","ec:2.7.1.15","ec","01100"
"1238","ec:2.7.4.23","ec:2.7.4.23","ec","01100"
"1239","ec:4.2.1.56","ec:4.2.1.56","ec","01100"
"1240","ec:6.2.1.5","ec:6.2.1.5","ec","01100"
"1241","ec:4.1.1.113","ec:4.1.1.113","ec","01100"
"1242","ec:4.1.1.6","ec:4.1.1.6","ec","01100"
"1243","ec:5.3.3.7","ec:5.3.3.7","ec","01100"
"1244","ec:2.3.3.11","ec:2.3.3.11","ec","01100"
"1245","ec:4.1.3.22","ec:4.1.3.22","ec","01100"
"1246","ec:1.3.1.86","ec:1.3.1.86","ec","01100"
"1247","ec:5.3.3.3","ec:5.3.3.3","ec","01100"
"1248","ec:1.1.1.83","ec:1.1.1.83","ec","01100"
"1249","ec:5.2.1.1","ec:5.2.1.1","ec","01100"
"1250","ec:4.2.1.31","ec:4.2.1.31","ec","01100"
"1251","ec:1.14.13.230","ec:1.14.13.230","ec","01100"
"1252","ec:1.2.1.10","ec:1.2.1.10","ec","01100"
"1253","ec:1.2.1.57","ec:1.2.1.57","ec","01100"
"1254","ec:4.2.1.27","ec:4.2.1.27","ec","01100"
"1255","ec:4.1.2.20","ec:4.1.2.20","ec","01100"
"1256","ec:1.2.1.26","ec:1.2.1.26","ec","01100"
"1257","ec:4.2.1.120","ec:4.2.1.120","ec","01100"
"1258","ec:3.1.1.75","ec:3.1.1.75","ec","01100"
"1259","ec:3.1.1.22","ec:3.1.1.22","ec","01100"
"1260","ec:5.1.2.3","ec:5.1.2.3","ec","01100"
"1261","ec:1.1.99.2","ec:1.1.99.2","ec","01100"
"1262","ec:2.8.3.12","ec:2.8.3.12","ec","01100"
"1263","ec:1.1.1.80","ec:1.1.1.80","ec","01100"
"1264","ec:1.14.13.227","ec:1.14.13.227","ec","01100"
"1265","ec:1.14.13.226","ec:1.14.13.226","ec","01100"
"1266","ec:2.8.3.5","ec:2.8.3.5","ec","01100"
"1267","ec:2.8.3.8","ec:2.8.3.8","ec","01100"
"1268","ec:3.1.2.11","ec:3.1.2.11","ec","01100"
"1269","ec:6.2.1.16","ec:6.2.1.16","ec","01100"
"1270","ec:4.2.3.3","ec:4.2.3.3","ec","01100"
"1271","ec:1.1.1.77","ec:1.1.1.77","ec","01100"
"1272","ec:1.1.1.6","ec:1.1.1.6","ec","01100"
"1273","ec:4.2.1.28","ec:4.2.1.28","ec","01100"
"1274","ec:1.1.1.202","ec:1.1.1.202","ec","01100"
"1275","ec:1.2.7.1","ec:1.2.7.1","ec","01100"
"1276","ec:2.3.1.54","ec:2.3.1.54","ec","01100"
"1277","ec:4.2.1.117","ec:4.2.1.117","ec","01100"
"1278","ec:2.3.3.5","ec:2.3.3.5","ec","01100"
"1279","ec:4.2.1.79","ec:4.2.1.79","ec","01100"
"1280","ec:4.2.1.99","ec:4.2.1.99","ec","01100"
"1281","ec:4.1.3.30","ec:4.1.3.30","ec","01100"
"1282","ec:3.1.2.17","ec:3.1.2.17","ec","01100"
"1283","ec:4.1.3.16","ec:4.1.3.16","ec","01100"
"1284","ec:4.1.3.42","ec:4.1.3.42","ec","01100"
"1285","ec:2.7.2.6","ec:2.7.2.6","ec","01100"
"1286","ec:1.2.2.1","ec:1.2.2.1","ec","01100"
"1287","ec:1.17.1.10","ec:1.17.1.10","ec","01100"
"1288","ec:1.17.98.3","ec:1.17.98.3","ec","01100"
"1289","ec:4.1.3.24","ec:4.1.3.24","ec","01100"
"1290","ec:4.2.1.55","ec:4.2.1.55","ec","01100"
"1291","ec:4.2.1.148","ec:4.2.1.148","ec","01100"
"1292","ec:1.1.1.36","ec:1.1.1.36","ec","01100"
"1293","ec:5.1.99.1","ec:5.1.99.1","ec","01100"
"1294","ec:5.4.99.63","ec:5.4.99.63","ec","01100"
"1295","ec:1.3.8.12","ec:1.3.8.12","ec","01100"
"1296","ec:4.1.1.54","ec:4.1.1.54","ec","01100"
"1297","ec:1.1.1.92","ec:1.1.1.92","ec","01100"
"1298","ec:4.2.1.32","ec:4.2.1.32","ec","01100"
"1299","ec:5.1.2.5","ec:5.1.2.5","ec","01100"
"1300","ec:1.3.1.7","ec:1.3.1.7","ec","01100"
"1301","ec:1.1.1.93","ec:1.1.1.93","ec","01100"
"1302","ec:3.1.2.30","ec:3.1.2.30","ec","01100"
"1303","ec:6.2.1.9","ec:6.2.1.9","ec","01100"
"1305","ec:1.2.1.21","ec:1.2.1.21","ec","01100"
"1306","ec:6.2.1.1","ec:6.2.1.1","ec","01100"
"1307","ec:1.2.5.1","ec:1.2.5.1","ec","01100"
"1308","ec:1.2.1.22","ec:1.2.1.22","ec","01100"
"1309","ec:1.2.1.23","ec:1.2.1.23","ec","01100"
"1310","ec:1.2.1.49","ec:1.2.1.49","ec","01100"
"1311","ec:1.1.1.28","ec:1.1.1.28","ec","01100"
"1312","ec:1.1.2.4","ec:1.1.2.4","ec","01100"
"1313","ec:1.1.2.5","ec:1.1.2.5","ec","01100"
"1314","ec:1.1.5.12","ec:1.1.5.12","ec","01100"
"1315","ec:1.1.99.40","ec:1.1.99.40","ec","01100"
"1316","ec:4.2.1.130","ec:4.2.1.130","ec","01100"
"1317","ec:1.1.1.78","ec:1.1.1.78","ec","01100"
