"","ap_dict_id","org","pathway","pathway_nodes","pathway_edges","pathway_radius","pathway_diameter","ap_ec","ap_group","ap_percentage","eccentricity","degree","closeness","betweenness","eigen_centrality","noSubgraphs","subgraph1_size","subgraph1_community","subgraph1_mean_degree","subgraph2_size","subgraph2_community","subgraph2_mean_degree","subgraph3_size","subgraph3_community","subgraph3_mean_degree","subgraph4_size","subgraph4_community","subgraph4_mean_degree","subgraph5_size","subgraph5_community","subgraph5_mean_degree","subgraph6_size","subgraph6_community","subgraph6_mean_degree","subgraph7_size","subgraph7_community","subgraph7_mean_degree","subgraph8_size","subgraph8_community","subgraph8_mean_degree","subgraph9_size","subgraph9_community","subgraph9_mean_degree","subgraph10_size","subgraph10_community","subgraph10_mean_degree","subgraph11_size","subgraph11_community","subgraph11_mean_degree","subgraph12_size","subgraph12_community","subgraph12_mean_degree","subgraph13_size","subgraph13_community","subgraph13_mean_degree"
"720",1599,"ec",270,95,394,5,10,"ec:4.4.1.1","<30",22.8148148148148,7,21,0.000399680255795364,0.199036397903934,0.0765443098466404,2,38,8,7.94871794871795,56,15,6.96428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",1623,"ec",270,95,394,5,10,"ec:4.4.1.10","<30",0,8,16,0.000379218809252939,0.0342462768681025,0.060109528548567,2,88,8,7.91011235955056,6,6,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",1633,"ec",270,95,394,5,10,"ec:1.13.11.20","<30",6.66666666666667,8,16,0.000384024577572965,0.0561738078896625,0.131803847314304,2,92,8,8.27956989247312,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",1650,"ec",270,95,394,5,10,"ec:1.1.1.3",">=80",83.3909465020576,8,3,0.000113173381620643,0.000114390299702585,0.00889667581773919,2,92,8,8.08602150537634,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724",1651,"ec",270,95,394,5,10,"ec:1.2.1.11",">=80",89.4156378600823,9,2,0.000115620302925194,0,3.53614560424508e-17,2,93,8,8.27659574468085,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",1663,"ec",270,95,394,5,10,"ec:6.3.2.2","30<=x<80",55.6543209876543,9,3,0.000113173381620643,0.00571951498512926,0.0125825155799799,2,93,10,8.34042553191489,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",1674,"ec",270,95,394,5,10,"ec:2.6.1.52","30<=x<80",71.2098765432099,9,5,0.000486381322957198,0.00114390299702585,3.80155963365014e-17,2,93,10,8.31914893617021,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",1686,"ec",280,56,114,7,13,"ec:4.2.1.18","<30",29.7960537224341,9,3,0.000362713093942691,0.0101010101010101,0,2,12,4,2.15384615384615,43,5,3.76744186046512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",1687,"ec",280,56,114,7,13,"ec:6.4.1.4","30<=x<80",34.2895042281545,10,4,0.000356252226576416,0.0101010101010101,0,2,11,4,1.83333333333333,44,5,3.72727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",1694,"ec",280,56,114,7,13,"ec:2.3.1.16","30<=x<80",53.9048250704692,7,7,0.000418235048097031,0.0218855218855219,0,3,18,6,2.63157894736842,24,7,3.08333333333333,13,4,2.61538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",1696,"ec",280,56,114,7,13,"ec:4.2.1.17","30<=x<80",49.5771845465097,9,5,0.000363504180298073,0,0,2,45,6,4.04347826086957,10,4,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",1698,"ec",280,56,114,7,13,"ec:2.3.1.168","<30",24.5398773006135,11,6,0.00034965034965035,0.00269360269360269,0,2,53,5,4.03703703703704,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732",1703,"ec",280,56,114,7,13,"ec:5.1.99.1","30<=x<80",30.5256176421821,8,3,0.000398247710075667,0.0037037037037037,0,2,54,5,4.10909090909091,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"733",1711,"ec",280,56,114,7,13,"ec:3.1.2.4","<30",8.34024208257337,9,3,0.000355745286374956,0.0286195286195286,0,2,44,6,3.82222222222222,11,5,2.36363636363636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",1713,"ec",280,56,114,7,13,"ec:4.2.1.17","30<=x<80",49.5771845465097,10,4,0.000349406009783368,0.0246913580246914,0,2,45,6,3.82608695652174,10,5,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",1716,"ec",280,56,114,7,13,"ec:2.3.1.168","<30",24.5398773006135,12,6,0.000336700336700337,0.00162738496071829,0,2,53,5,4.11111111111111,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",1718,"ec",280,56,114,7,13,"ec:2.3.1.168","<30",24.5398773006135,12,5,0.000336700336700337,0.00168350168350168,0,2,53,5,4.11111111111111,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",1723,"ec",280,56,114,7,13,"ec:1.2.7.7","<30",1.95655778477864,12,7,0.000324675324675325,0,0,2,4,5,1.2,51,5,3.96078431372549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"738",1724,"ec",280,56,114,7,13,"ec:1.2.7.7","<30",1.95655778477864,12,7,0.000330578512396694,0.00129068462401796,0,2,52,5,3.92452830188679,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",1725,"ec",280,56,114,7,13,"ec:1.2.7.7","<30",1.95655778477864,11,7,0.000330578512396694,0.00168350168350168,0,2,52,5,4.07547169811321,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",1733,"ec",281,11,9,1,3,"ec:1.1.1.35","30<=x<80",60.8667529107374,1,2,0.01,0.0111111111111111,0,4,3,4,0,5,5,0.8,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",1735,"ec",281,11,9,1,3,"ec:4.2.1.57","<30",6.20957309184994,2,3,0.0123456790123457,0.0333333333333333,0,4,3,4,0,1,1,0,3,3,0,3,3,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",1742,"ec",281,11,9,1,3,"ec:1.2.1.86","<30",0.0323415265200517,1,2,0.00909090909090909,0,0,4,1,2,0,5,5,1.2,3,3,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",1745,"ec",290,24,25,1,7,"ec:2.3.1.182","<30",5.2281867459346,6,2,0.0019723865877712,0.00395256916996047,0,4,10,4,1.63636363636364,1,1,0,10,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",1747,"ec",290,24,25,1,7,"ec:1.1.1.85",">=80",80.7833537331701,5,3,0.00197628458498024,0.00395256916996047,0,4,8,5,1.11111111111111,1,1,0,12,5,1.66666666666667,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",1752,"ec",290,24,25,1,7,"ec:1.1.1.86",">=80",83.4586466165414,4,2,0.00216450216450216,0,0,4,6,7,0.571428571428571,12,5,1.66666666666667,3,3,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",1756,"ec",290,24,25,1,7,"ec:2.3.3.13",">=80",81.0281517747858,6,5,0.00239808153477218,0.0118577075098814,0,4,10,4,1.63636363636364,10,6,1.2,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747",1759,"ec",290,24,25,1,7,"ec:4.2.1.9",">=80",81.8499737716384,5,5,0.00206611570247934,0.0197628458498024,0,4,10,4,1.63636363636364,6,6,0.333333333333333,5,5,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",1761,"ec",290,24,25,1,7,"ec:5.4.99.3","<30",0,3,2,0.00189035916824197,0.00197628458498024,0,4,5,6,0.666666666666667,12,5,1.66666666666667,4,4,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",1763,"ec",290,24,25,1,7,"ec:4.2.1.9",">=80",81.8499737716384,5,3,0.00189035916824197,0.00395256916996047,0,5,7,5,0.75,12,5,1.66666666666667,1,1,0,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750",1764,"ec",290,24,25,1,7,"ec:1.1.1.86",">=80",83.4586466165414,4,2,0.00189035916824197,0.00988142292490119,0,4,10,4,1.63636363636364,5,5,0.4,6,2,2.33333333333333,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751",1765,"ec",290,24,25,1,7,"ec:2.2.1.6",">=80",85.9241126070991,4,4,0.00181159420289855,0,0,5,3,4,1,12,3,2,1,1,0,5,2,1.6,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",1766,"ec",290,24,25,1,7,"ec:5.4.99.3","<30",0,4,2,0.00181159420289855,0,0,4,10,4,1.81818181818182,4,2,1.5,7,2,2.28571428571429,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753",1771,"ec",290,24,25,1,7,"ec:2.2.1.6",">=80",85.9241126070991,5,3,0.00189035916824197,0.00592885375494071,0,5,10,4,1.63636363636364,2,2,0,1,1,0,8,3,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"754",1777,"ec",300,31,49,3,9,"ec:1.2.1.11",">=80",96.1940166401133,8,3,0.00175131348511384,0.0160919540229885,1.77676027967272e-16,3,19,6,2.4,1,1,0,10,5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755",1779,"ec",300,31,49,3,9,"ec:4.3.3.7",">=80",92.9013984776067,7,3,0.00161550888529887,0.0413793103448276,6.79869977755259e-17,3,3,4,1,17,6,2.82352941176471,10,6,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",1780,"ec",300,31,49,3,9,"ec:1.17.1.8",">=80",89.8920162860683,6,4,0.00156739811912226,0.0505747126436782,3.00441245858429e-16,3,4,5,0.8,16,6,2.625,10,5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",1787,"ec",300,31,49,3,9,"ec:5.1.1.7",">=80",82.6872012745619,5,6,0.00131926121372032,0.0758620689655172,3.25175795652196e-16,3,11,5,2.16666666666667,9,4,1.55555555555556,10,5,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",1788,"ec",300,31,49,3,9,"ec:4.1.1.20",">=80",87.2720835546114,6,6,0.00127551020408163,0.0666666666666667,1,3,15,6,2.5,10,5,1.2,5,3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",1789,"ec",300,31,49,3,9,"ec:1.5.1.7","<30",15.3301469286599,7,4,0.00127551020408163,0.0528735632183908,1,3,18,7,2.42105263157895,10,6,1.4,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",1790,"ec",300,31,49,3,9,"ec:1.5.1.10","<30",2.47831474597274,8,2,0.00111111111111111,0.0195402298850575,0.999999999999999,3,19,6,2.4,10,6,1.4,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761",1795,"ec",300,31,49,3,9,"ec:4.2.1.36","<30",2.37210125685962,3,3,0.0010752688172043,0,2.71947991102104e-16,3,21,6,3,7,3,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762",1798,"ec",300,31,49,3,9,"ec:6.3.2.13",">=80",83.6077181802089,6,4,0.0010752688172043,0,1,3,19,6,2.9,1,1,0,10,5,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",1800,"ec",300,31,49,3,9,"ec:4.2.1.114","<30",2.24818551956098,4,2,0.00111111111111111,0.00114942528735632,2.37954492214341e-16,3,21,8,2.63636363636364,8,4,1.75,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",1806,"ec",310,63,146,1,9,"ec:5.4.3.3","<30",2.31127679403541,7,5,0.000405186385737439,0.00634584875727129,0,5,4,5,0.8,43,9,4.97674418604651,1,1,0,11,6,1.63636363636364,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",1837,"ec",310,63,146,1,9,"ec:1.14.11.1","<30",7.25069897483691,1,2,0.000264410364886304,0,0,5,4,5,0.8,45,8,5.02222222222222,11,5,2.36363636363636,1,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",1847,"ec",310,63,146,1,9,"ec:1.14.11.4","<30",4.21248835041938,3,4,0.000256016385048643,0,0,5,4,5,1.6,45,6,5.42222222222222,9,3,2.88888888888889,3,3,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",1852,"ec",310,63,146,1,9,"ec:6.3.2.38","<30",3.05684995340168,8,2,0.000277700638711469,0,0,5,4,5,0.8,43,7,5.16279069767442,11,6,1.63636363636364,3,3,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",1853,"ec",310,63,146,1,9,"ec:2.3.1.102","<30",3.01957129543336,7,2,0.000268672756582483,0.000793231094658911,0,5,4,5,0.8,42,7,5.23809523809524,2,2,0,11,6,1.63636363636364,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",1858,"ec",310,63,146,1,9,"ec:4.2.3.134","<30",2.57222739981361,7,4,0.000368324125230203,0.00528820729772607,0,5,4,5,0.8,43,7,5.2093023255814,11,5,2.54545454545455,3,3,0.666666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",1868,"ec",310,63,146,1,9,"ec:1.14.13.59","<30",13.1034482758621,6,12,0.000264410364886304,0.00105764145954521,0,5,4,5,0.8,41,7,5.17073170731707,3,3,0,11,6,1.63636363636364,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",1876,"ec",311,13,18,3,6,"ec:1.14.11.26","<30",0.37037037037037,4,4,0.0087719298245614,0.151515151515152,0,2,7,3,2,5,5,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",1877,"ec",311,13,18,3,6,"ec:1.14.20.1","<30",0.37037037037037,3,2,0.00813008130081301,0.136363636363636,0,2,6,3,2,6,6,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",1878,"ec",311,13,18,3,6,"ec:2.3.1.164","<30",18.1481481481481,5,4,0.00826446280991736,0.0454545454545455,0,2,10,3,2.36363636363636,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",1879,"ec",311,13,18,3,6,"ec:5.1.1.17","<30",15.2777777777778,4,3,0.0075187969924812,0.106060606060606,0,2,5,6,1.66666666666667,7,7,2.28571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"775",1880,"ec",311,13,18,3,6,"ec:1.21.3.1","<30",1.01851851851852,5,3,0.00694444444444444,0.0833333333333333,0,2,11,2,2.66666666666667,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"776",1893,"ec",330,99,358,1,10,"ec:3.5.1.94","<30",3.39855818743563,9,9,0.000148566334868519,0.00333122939897609,0,3,95,10,6.95833333333333,1,1,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777",1912,"ec",330,99,358,1,10,"ec:2.1.4.1","<30",5.90456573978716,7,13,0.000178062678062678,0.00908899642331159,0,3,8,4,2.44444444444444,88,10,6.88636363636364,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778",1939,"ec",330,99,358,1,10,"ec:1.14.13.39","<30",5.80157912804669,7,10,0.000171969045571797,0.00153587208079108,0,3,95,10,6.91666666666667,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",1941,"ec",330,99,358,1,10,"ec:1.14.14.47","<30",6.90010298661174,7,10,0.000411184210526316,0,0,3,95,10,7.22916666666667,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780",1956,"ec",330,99,358,1,10,"ec:5.1.1.8","<30",12.615859938208,7,6,0.000105185652676975,0.00568062276456975,0,3,94,10,7.22105263157895,2,2,0,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",1957,"ec",330,99,358,1,10,"ec:1.4.3.3","<30",9.23446618606248,8,2,0.000104123281965848,0.00294550810014728,0,3,95,10,7.1875,2,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782",1963,"ec",330,99,358,1,10,"ec:1.2.1.88","30<=x<80",68.4346035015448,8,5,0.000107399849640211,0.0113612455291395,0,3,91,10,7.23913043478261,2,2,0,5,5,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783",1984,"ec",331,5,4,2,4,"ec:6.3.3.4",">=80",100,3,2,0.0909090909090909,0.25,0,2,1,2,0,3,3,1.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"784",1987,"ec",331,5,4,2,4,"ec:3.5.3.22",">=80",100,3,2,0.0625,0.25,0,2,3,4,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",1988,"ec",331,5,4,2,4,"ec:1.14.11.21",">=80",100,2,2,0.0769230769230769,0.333333333333333,0,2,2,3,0.666666666666667,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"786",1992,"ec",332,5,3,1,2,"ec:6.3.3.6","<30",0.348756103231807,1,2,0.0625,0.0833333333333333,0,3,1,2,0,2,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"787",180,"ec",40,73,167,1,14,"ec:1.1.1.45","<30",4.36041252035462,7,6,0.000192901234567901,0.00136932707355243,0.129177271083315,3,30,12,2.45161290322581,38,11,3.78947368421053,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",183,"ec",40,73,167,1,14,"ec:1.1.1.22","30<=x<80",76.2800796091912,11,4,0.000192901234567901,0.000293427230046948,8.65174440040693e-16,3,67,10,4.52941176470588,1,1,0,4,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789",203,"ec",40,73,167,1,14,"ec:2.7.1.5","<30",16.6817441650081,9,6,0.000192901234567901,0.00586854460093897,0.868193442997031,3,67,10,4.55882352941176,4,4,0.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790",212,"ec",40,73,167,1,14,"ec:4.2.1.146","<30",1.06748688257644,12,2,0.000195579894386857,0.00352112676056338,0,3,66,9,4.59701492537313,4,4,1.5,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791",213,"ec",40,73,167,1,14,"ec:4.1.2.54","<30",0.940835896508051,13,2,0.000192901234567901,0.00195618153364632,0,3,67,9,4.58823529411765,4,4,1.5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
