"dictID","org","pathway","name","entrez","is_bottleneck","reaction_type","betweenness","degree","community","eccentricity","radius","diameter"
2781,"dre",480,"ec:1.8.1.7","dre:553575",0,"irreversible",0,29,9,3,1,4
2783,"dre",480,"ec:1.1.1.44","dre:406762",0,"irreversible",NA,NA,NA,NA,NA,NA
2784,"dre",480,"ec:4.1.1.17","dre:114426",0,"irreversible",0,1,11,2,1,4
2785,"dre",480,"ec:2.5.1.16","dre:394009",1,"irreversible",0,2,11,1,1,4
2788,"dre",480,"ec:2.5.1.22","dre:80872",0,"irreversible",0,1,11,2,1,4
2791,"dre",480,"ec:2.5.1.16","dre:394009",1,"irreversible",0,2,11,1,1,4
2796,"dre",480,"ec:1.17.4.1","dre:100330864 / dre:30733 / dre:30740 / dre:368909",0,"irreversible",NA,NA,NA,NA,NA,NA
2798,"dre",480,"ec:1.17.4.1","dre:100330864 / dre:30733 / dre:30740 / dre:368909",0,"irreversible",NA,NA,NA,NA,NA,NA
2802,"dre",480,"ec:3.4.11.1","dre:767682",0,"irreversible",0.0160533751962323,15,1,2,1,4
2803,"dre",480,"ec:3.4.11.1","dre:767682",0,"irreversible",0.0160533751962323,15,1,2,1,4
2806,"dre",480,"ec:3.4.11.1","dre:562854",0,"irreversible",0.0160533751962323,15,1,2,1,4
2807,"dre",480,"ec:3.4.11.1","dre:562854",0,"irreversible",0.0160533751962323,15,1,2,1,4
2808,"dre",480,"ec:4.3.2.7","dre:557614 / dre:563855",0,"irreversible",0.0232583960605939,50,9,2,1,4
2809,"dre",500,"ec:3.2.1.21","dre:553722",0,"irreversible",0,4,1,4,2,3
2810,"dre",500,"ec:3.2.1.21","dre:553722",0,"irreversible",0,4,1,4,2,3
2811,"dre",500,"ec:2.7.1.1","dre:321224 / dre:406339 / dre:406791",0,"irreversible",0.0041592394533571,8,2,3,2,3
2816,"dre",500,"ec:3.2.1.20","dre:100002366 / dre:100148922 / dre:100332784 / dre:100536353",0,"irreversible",0.00334224598930481,8,5,3,2,3
2819,"dre",500,"ec:3.2.1.21","dre:553722",0,"irreversible",0,4,1,4,2,3
2830,"dre",500,"ec:3.6.1.9","dre:100536156 / dre:562399",0,"irreversible",0,12,9,3,2,3
2835,"dre",500,"ec:2.7.1.106","dre:449945",0,"irreversible",0.0035650623885918,10,11,3,2,3
2836,"dre",500,"ec:2.7.7.9","dre:334420 / dre:555748",0,"irreversible",0.00311942959001783,12,12,3,2,3
2838,"dre",500,"ec:2.4.1.11","dre:373082 / dre:394155 / dre:406831 / dre:415152 / dre:561803",0,"irreversible",0.0017825311942959,6,14,3,2,3
2840,"dre",500,"ec:5.4.2.2","dre:394000 / dre:405822",0,"reversible",0.0222816399286988,19,19,3,2,3
2841,"dre",500,"ec:3.1.3.9","dre:100000750 / dre:445118 / dre:563180 / dre:790919",0,"irreversible",0,4,21,4,2,3
2842,"dre",500,"ec:2.7.1.1","dre:321224 / dre:406339 / dre:406791",0,"irreversible",0.0041592394533571,8,2,3,2,3
2843,"dre",500,"ec:2.7.1.2","dre:751668",0,"irreversible",0,4,21,4,2,3
2844,"dre",500,"ec:5.3.1.9","dre:246094 / dre:246095",0,"reversible",0,10,21,3,2,3
2845,"dre",500,"ec:2.4.1.18","dre:100333665 / dre:559212",0,"irreversible",0.0089126559714795,12,22,3,2,3
2848,"dre",500,"ec:3.2.1.28","dre:795901",0,"irreversible",NA,NA,NA,NA,NA,NA
2855,"dre",500,"ec:3.2.1.1","dre:393400 / dre:406539",0,"irreversible",0,11,22,3,2,3
2856,"dre",500,"ec:3.2.1.3","dre:100148922",0,"irreversible",0.0389928698752228,22,6,3,2,3
2857,"dre",500,"ec:3.2.1.20","dre:100002366 / dre:100148922 / dre:100332784 / dre:100536353",0,"irreversible",0.00334224598930481,8,5,3,2,3
2858,"dre",500,"ec:2.4.1.1","dre:403051 / dre:493916 / dre:553655 / dre:567798",0,"irreversible",0,12,22,2,2,3
2870,"dre",500,"ec:3.2.1.3","dre:100148922",0,"irreversible",0.0389928698752228,22,6,3,2,3
2896,"dre",500,"ec:3.2.1.1","dre:393400 / dre:406539",0,"irreversible",0,11,22,3,2,3
2900,"dre",510,"ec:2.4.1.141","dre:450072",0,"irreversible",0,2,1,13,8,7
NA,"dre",510,NA,"dre:393782",0,"irreversible",0.00244584206848358,6,1,12,8,7
NA,"dre",510,NA,"dre:796295",0,"irreversible",0.00244584206848358,6,1,12,8,7
2901,"dre",510,"ec:2.4.1.267","dre:445327",0,"irreversible",0.00978336827393431,3,2,13,8,7
2902,"dre",510,"ec:2.4.1.260","dre:569494",0,"irreversible",0,1,2,15,8,7
2903,"dre",510,"ec:2.4.1.259","dre:393598",1,"irreversible",0.00838574423480084,3,2,14,8,7
2904,"dre",510,"ec:2.4.1.258","dre:553725",0,"irreversible",0.0108315863032844,5,1,13,8,7
2905,"dre",510,"ec:2.4.1.155","dre:101884072 / dre:724006",0,"irreversible",0,4,3,14,8,7
2906,"dre",510,"ec:3.6.1.43","dre:474331",0,"irreversible",0,13,1,11,8,7
2907,"dre",510,"ec:2.4.1.68","dre:797512",1,"irreversible",0,10,3,13,8,7
2908,"dre",510,"ec:2.4.1.201","dre:100333333 / dre:492796",0,"irreversible",0,2,3,15,8,7
2909,"dre",510,"ec:2.4.1.38","dre:100148828 / dre:550425 / dre:556544 / dre:561756 / dre:768123",0,"irreversible",0.000139762403913347,3,3,14,8,7
2910,"dre",510,"ec:2.4.99.1","dre:403116 / dre:445376",0,"irreversible",0,5,3,15,8,7
2911,"dre",510,"ec:2.4.1.144","dre:553676 / dre:570828",0,"irreversible",0,4,3,13,8,7
2912,"dre",510,"ec:2.4.1.143","dre:100000478",1,"irreversible",0.00419287211740042,7,3,12,8,7
2913,"dre",510,"ec:3.2.1.114","dre:100333987 / dre:560219",0,"irreversible",0.00139762403913347,3,4,11,8,7
2914,"dre",510,"ec:3.2.1.209","dre:556237 / dre:562592",0,"irreversible",0.000873515024458421,4,4,8,8,7
2915,"dre",510,"ec:2.4.1.145","dre:431727 / dre:563038",0,"irreversible",0,6,3,13,8,7
2916,"dre",510,"ec:3.2.1.207","dre:100334730",1,"irreversible",0,3,4,8,8,7
2917,"dre",510,"ec:3.2.1.106","dre:567913",1,"irreversible",0.00244584206848358,8,1,9,8,7
2918,"dre",510,"ec:2.4.1.131","dre:407614",0,"irreversible",0.00419287211740042,2,1,14,8,7
2919,"dre",510,"ec:2.4.99.18","dre:266797 / dre:323918",0,"irreversible",0,3,1,10,8,7
2920,"dre",510,"ec:2.4.1.117","dre:751635",0,"irreversible",0.00838574423480084,7,1,12,8,7
2922,"dre",510,"ec:2.4.1.132","dre:403068",0,"irreversible",0.00524109014675052,2,1,14,8,7
2923,"dre",510,"ec:2.4.1.142","dre:334161",0,"irreversible",0.00559049615653389,7,1,13,8,7
2924,"dre",510,"ec:2.4.1.141","dre:436733 / dre:557181",0,"irreversible",0,2,1,13,8,7
2925,"dre",510,"ec:2.4.1.83","dre:445202",0,"irreversible",0.00244584206848358,6,1,12,8,7
2926,"dre",510,"ec:2.7.8.15","dre:566539",0,"irreversible",0.0115303983228512,9,1,12,8,7
2928,"dre",510,"ec:2.7.1.108","dre:799960",1,"irreversible",0,7,1,12,8,7
NA,"dre",510,NA,"dre:100331575",0,"irreversible",0,8,1,11,8,7
NA,"dre",510,NA,"dre:569494",0,"irreversible",0,1,2,15,8,7
NA,"dre",510,NA,"dre:327601",0,"irreversible",0.00524109014675052,2,1,12,8,7
NA,"dre",510,NA,"dre:445327",0,"irreversible",0.00978336827393431,3,2,13,8,7
NA,"dre",510,NA,"dre:407614",0,"irreversible",0.00419287211740042,2,1,14,8,7
NA,"dre",510,NA,"dre:407614",0,"irreversible",0.00419287211740042,2,1,14,8,7
NA,"dre",510,NA,"dre:393598",1,"irreversible",0.00838574423480084,3,2,14,8,7
NA,"dre",510,NA,"dre:393598",1,"irreversible",0.00838574423480084,3,2,14,8,7
NA,"dre",510,NA,"dre:553725",0,"irreversible",0.0108315863032844,5,1,13,8,7
NA,"dre",510,NA,"dre:403068",0,"irreversible",0.00524109014675052,2,1,14,8,7
NA,"dre",510,NA,"dre:403068",0,"irreversible",0.00524109014675052,2,1,14,8,7
NA,"dre",510,NA,"dre:334161",0,"irreversible",0.00559049615653389,7,1,13,8,7
NA,"dre",510,NA,"dre:436733 / dre:450072 / dre:557181",0,"irreversible",0,2,1,13,8,7
NA,"dre",510,NA,"dre:566539",0,"irreversible",0.0115303983228512,9,1,12,8,7
NA,"dre",510,NA,"dre:567913",1,"irreversible",0.00244584206848358,8,1,9,8,7
NA,"dre",510,NA,"dre:100333987 / dre:560219",0,"irreversible",0.00139762403913347,3,4,11,8,7
NA,"dre",510,NA,"dre:100334730",1,"irreversible",0,3,4,8,8,7
NA,"dre",510,NA,"dre:100334730",1,"irreversible",0,3,4,8,8,7
NA,"dre",510,NA,"dre:101882461 / dre:335538 / dre:566078",0,"irreversible",0.000698812019566737,4,4,9,8,7
NA,"dre",510,NA,"dre:101882461 / dre:335538 / dre:566078",0,"irreversible",0.000698812019566737,4,4,9,8,7
NA,"dre",510,NA,"dre:556237 / dre:562592",0,"irreversible",0.000873515024458421,4,4,8,8,7
NA,"dre",510,NA,"dre:101882461 / dre:335538 / dre:566078",0,"irreversible",0.000698812019566737,4,4,9,8,7
NA,"dre",510,NA,"dre:100333987 / dre:560219",0,"irreversible",0.00139762403913347,3,4,11,8,7
NA,"dre",510,NA,"dre:101884072 / dre:724006",0,"irreversible",0,4,3,14,8,7
NA,"dre",510,NA,"dre:431727 / dre:563038",0,"irreversible",0,6,3,13,8,7
NA,"dre",510,NA,"dre:403116 / dre:445376",0,"irreversible",0,5,3,15,8,7
NA,"dre",510,NA,"dre:100000478",1,"irreversible",0.00419287211740042,7,3,12,8,7
NA,"dre",510,NA,"dre:797512",1,"irreversible",0,10,3,13,8,7
NA,"dre",510,NA,"dre:100333333 / dre:492796",0,"irreversible",0,2,3,15,8,7
NA,"dre",510,NA,"dre:100148828 / dre:550425 / dre:556544 / dre:561756 / dre:768123",0,"irreversible",0.000139762403913347,3,3,14,8,7
NA,"dre",510,NA,"dre:553676 / dre:570828",0,"irreversible",0,4,3,13,8,7
NA,"dre",510,NA,"dre:403116 / dre:445376",0,"irreversible",0,5,3,15,8,7
NA,"dre",510,NA,"dre:100148828 / dre:550425 / dre:556544 / dre:561756 / dre:768123",0,"irreversible",0.000139762403913347,3,3,14,8,7
NA,"dre",510,NA,"dre:393649 / dre:558524",0,"irreversible",0,5,4,10,8,7
2929,"dre",510,"ec:2.4.99.18","dre:325561 / dre:335985 / dre:406408 / dre:553582 / dre:566527",0,"irreversible",0,3,1,10,8,7
2930,"dre",510,"ec:2.4.1.257","dre:403068",0,"irreversible",0.00524109014675052,2,1,14,8,7
2931,"dre",510,"ec:2.4.1.131","dre:407614",0,"irreversible",0.00419287211740042,2,1,14,8,7
2932,"dre",510,"ec:2.4.1.261","dre:393598",1,"irreversible",0.00838574423480084,3,2,14,8,7
2933,"dre",510,"ec:2.4.1.265","dre:327601",0,"irreversible",0.00524109014675052,2,1,12,8,7
2934,"dre",510,"ec:2.4.1.256","dre:100331575",0,"irreversible",0,8,1,11,8,7
2935,"dre",510,"ec:3.2.1.207","dre:100334730",1,"irreversible",0,3,4,8,8,7
2936,"dre",510,"ec:2.4.1.101","dre:393649 / dre:558524",0,"irreversible",0,5,4,10,8,7
2937,"dre",510,"ec:1.3.1.94","dre:560717",0,"irreversible",0,1,1,13,8,7
2938,"dre",510,"ec:3.2.1.113","dre:101882461 / dre:335538 / dre:566078",0,"irreversible",0.000698812019566737,4,4,9,8,7
NA,"dre",510,NA,"undefined",0,NA,NA,NA,NA,NA,NA,NA
2939,"dre",510,"undefined","undefined",0,NA,NA,NA,NA,NA,NA,NA
2940,"dre",510,"undefined","undefined",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",511,NA,"dre:100000684 / dre:445250 / dre:553569 / dre:555206 / dre:559850 / dre:780844 / dre:793046",0,NA,0,2,1,0,0,0
NA,"dre",511,NA,"dre:548343",0,NA,0,2,8,0,0,0
NA,"dre",511,NA,"dre:100003570 / dre:541519 / dre:569595",0,NA,0,2,9,0,0,0
NA,"dre",511,NA,"dre:541519 / dre:569595",0,NA,0,2,10,0,0,0
NA,"dre",511,NA,"dre:335494 / dre:445165 / dre:445487",0,NA,0,2,12,0,0,0
NA,"dre",511,NA,"dre:566517 / dre:767799",0,NA,0,2,15,0,0,0
NA,"dre",511,NA,"dre:323613 / dre:550460",0,NA,0,2,17,0,0,0
NA,"dre",511,NA,"dre:100000684 / dre:445250 / dre:553569 / dre:555206 / dre:559850 / dre:780844 / dre:793046",0,NA,0,2,1,0,0,0
NA,"dre",511,NA,"dre:548343",0,NA,0,2,8,0,0,0
NA,"dre",511,NA,"dre:323613 / dre:541364 / dre:550460 / dre:565372",0,NA,0,2,17,0,0,0
NA,"dre",511,NA,"dre:323613 / dre:550460",0,NA,0,2,17,0,0,0
NA,"dre",511,NA,"dre:393128",0,NA,0,2,21,0,0,0
NA,"dre",511,NA,"dre:561239",0,NA,0,2,22,0,0,0
NA,"dre",511,NA,"dre:100000684 / dre:445250 / dre:553569 / dre:555206 / dre:559850 / dre:780844 / dre:793046",0,NA,0,2,1,0,0,0
NA,"dre",511,NA,"dre:100000684 / dre:445250 / dre:553569 / dre:555206 / dre:559850 / dre:780844 / dre:793046",0,NA,0,2,1,0,0,0
NA,"dre",511,NA,"dre:100000684 / dre:445250 / dre:553569 / dre:555206 / dre:559850 / dre:780844 / dre:793046",0,NA,0,2,1,0,0,0
NA,"dre",511,NA,"dre:548343",0,NA,0,2,8,0,0,0
NA,"dre",511,NA,"dre:323613 / dre:550460",0,NA,0,2,17,0,0,0
NA,"dre",511,NA,"dre:100000684 / dre:445250 / dre:553569 / dre:555206 / dre:559850 / dre:780844 / dre:793046",0,NA,0,2,1,0,0,0
NA,"dre",511,NA,"dre:100000684 / dre:445250 / dre:553569 / dre:555206 / dre:559850 / dre:780844 / dre:793046",0,NA,0,2,1,0,0,0
NA,"dre",511,NA,"dre:100000684 / dre:445250 / dre:553569 / dre:555206 / dre:559850 / dre:780844 / dre:793046",0,NA,0,2,1,0,0,0
NA,"dre",511,NA,"dre:100000684 / dre:445250 / dre:553569 / dre:555206 / dre:559850 / dre:780844 / dre:793046",0,NA,0,2,1,0,0,0
NA,"dre",511,NA,"dre:548343",0,NA,0,2,8,0,0,0
NA,"dre",511,NA,"dre:559072 / dre:559240",0,NA,0,2,23,0,0,0
NA,"dre",512,NA,"dre:100332076",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:724080",0,"irreversible",NA,NA,NA,NA,NA,NA
2943,"dre",512,"ec:2.4.99.3","dre:564336",0,"irreversible",0,26,1,2,2,2
2944,"dre",512,"ec:2.4.99.3","dre:564336",0,"irreversible",0,26,1,2,2,2
2945,"dre",512,"ec:2.4.99.4","dre:445562",0,"irreversible",0.000529100529100529,7,1,2,2,2
2947,"dre",512,"ec:2.4.1.41","dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
2948,"dre",512,"ec:2.4.1.122","dre:324052 / dre:337131 / dre:555344 / dre:557675",0,"irreversible",0.0144179894179894,25,1,2,2,2
2949,"dre",512,"ec:2.4.1.102","dre:100332076 / dre:324510",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:724080",0,"irreversible",NA,NA,NA,NA,NA,NA
NA,"dre",512,NA,"dre:564336",0,"irreversible",0,26,1,2,2,2
NA,"dre",512,NA,"dre:445562",0,"irreversible",0.000529100529100529,7,1,2,2,2
NA,"dre",512,NA,"dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:100332076",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:324052 / dre:337131 / dre:555344 / dre:557675",0,"irreversible",0.0144179894179894,25,1,2,2,2
NA,"dre",512,NA,"dre:100332076 / dre:324510",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:324052 / dre:337131 / dre:555344 / dre:557675",0,"irreversible",0.0144179894179894,25,1,2,2,2
NA,"dre",512,NA,"dre:564336",0,"irreversible",0,26,1,2,2,2
NA,"dre",512,NA,"dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
NA,"dre",512,NA,"dre:100170813 / dre:100310831 / dre:100330695 / dre:100331984 / dre:100334784 / dre:100535692 / dre:103910015 / dre:406477 / dre:503760 / dre:553668 / dre:558716 / dre:559073 / dre:559373 / dre:559736 / dre:562739 / dre:567794 / dre:568547 / dre:568915 / dre:570248 / dre:797549 / dre:799387",0,"irreversible",0,5,1,2,2,2
2951,"dre",513,"ec:3.2.1.113","dre:101882461 / dre:335538 / dre:566078",0,"irreversible",0.026984126984127,4,1,5,3,6
NA,"dre",513,NA,"dre:407614",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:407614",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:393598",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:553725",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:569494",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:334161",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:436733 / dre:450072 / dre:557181",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:266797 / dre:323918 / dre:325561 / dre:335985 / dre:406408 / dre:553582 / dre:566527",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:334161",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:436733 / dre:450072 / dre:557181",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:266797 / dre:323918 / dre:325561 / dre:335985 / dre:406408 / dre:553582 / dre:566527",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:393649 / dre:558524",0,"irreversible",0.0892857142857143,5,1,4,3,6
NA,"dre",513,NA,"dre:100000478",0,"irreversible",0,3,1,4,3,6
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:334161",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:436733 / dre:450072 / dre:557181",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:266797 / dre:323918 / dre:325561 / dre:335985 / dre:406408 / dre:553582 / dre:566527",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:553524 / dre:559305 / dre:565184",0,NA,0.0253968253968254,8,2,5,3,6
NA,"dre",513,NA,"dre:797512",1,"irreversible",0.261904761904762,11,2,4,3,6
NA,"dre",513,NA,"dre:795008 / dre:796549",0,NA,0,3,2,6,3,6
NA,"dre",513,NA,"dre:393649 / dre:558524",0,"irreversible",0.0892857142857143,5,1,4,3,6
NA,"dre",513,NA,"dre:100000478",0,"irreversible",0,3,1,4,3,6
NA,"dre",513,NA,"dre:100148828 / dre:550425 / dre:556544 / dre:561756 / dre:768123",0,"irreversible",0.00523809523809524,5,2,5,3,6
NA,"dre",513,NA,"dre:407659",0,NA,0,5,2,6,3,6
NA,"dre",513,NA,"dre:553524 / dre:559305 / dre:565184",0,NA,0.0253968253968254,8,2,5,3,6
NA,"dre",513,NA,"dre:795008 / dre:796549",0,NA,0,3,2,6,3,6
NA,"dre",513,NA,"dre:100148828 / dre:550425 / dre:556544 / dre:561756 / dre:768123",0,"irreversible",0.00523809523809524,5,2,5,3,6
NA,"dre",513,NA,"dre:407659",0,NA,0,5,2,6,3,6
NA,"dre",513,NA,"dre:100333333 / dre:431727 / dre:492796 / dre:563038",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:100148828 / dre:550425 / dre:556544 / dre:561756 / dre:768123",0,NA,0.00523809523809524,5,2,5,3,6
NA,"dre",513,NA,"dre:407659",0,NA,0,5,2,6,3,6
2954,"dre",513,"ec:2.4.1.68","dre:797512",1,"irreversible",0.261904761904762,11,2,4,3,6
2955,"dre",513,"ec:2.4.1.38","dre:100148828 / dre:550425 / dre:556544 / dre:561756 / dre:768123",0,"irreversible",0.00523809523809524,5,2,5,3,6
2956,"dre",513,"ec:2.4.99.6","dre:407659",0,NA,0,5,2,6,3,6
2957,"dre",513,"ec:2.4.1.244","dre:553524 / dre:559305 / dre:565184",0,NA,0.0253968253968254,8,2,5,3,6
NA,"dre",513,NA,"dre:795008 / dre:796549",0,NA,0,3,2,6,3,6
2958,"dre",513,"ec:3.2.1.113","dre:101882461 / dre:335538 / dre:566078",0,"irreversible",0.026984126984127,4,1,5,3,6
2959,"dre",513,"ec:2.4.1.101","dre:393649 / dre:558524",0,"irreversible",0.0892857142857143,5,1,4,3,6
2960,"dre",513,"ec:3.2.1.114","dre:100333987 / dre:560219",0,"irreversible",0.108333333333333,4,1,3,3,6
2961,"dre",513,"ec:2.4.1.143","dre:100000478",0,"irreversible",0,3,1,4,3,6
2962,"dre",513,"ec:3.2.1.113","dre:101882461 / dre:335538 / dre:566078",0,"irreversible",0.026984126984127,4,1,5,3,6
2963,"dre",513,"ec:2.4.1.101","dre:393649 / dre:558524",0,"irreversible",0.0892857142857143,5,1,4,3,6
2964,"dre",513,"ec:3.2.1.114","dre:100333987 / dre:560219",0,"irreversible",0.108333333333333,4,1,3,3,6
2965,"dre",513,"ec:2.4.1.68","dre:797512",1,"irreversible",0.261904761904762,11,2,4,3,6
2966,"dre",513,"ec:3.2.1.52","dre:541364 / dre:565372",0,"irreversible",NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:266797 / dre:323918 / dre:325561 / dre:335985 / dre:406408 / dre:553582 / dre:566527",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:436733 / dre:450072 / dre:557181",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:334161",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:797512",1,"irreversible",0.261904761904762,11,2,4,3,6
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:334161",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:436733 / dre:450072 / dre:557181",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:266797 / dre:323918 / dre:325561 / dre:335985 / dre:406408 / dre:553582 / dre:566527",0,NA,NA,NA,NA,NA,NA,NA
2967,"dre",513,"ec:3.2.1.113","dre:101882461 / dre:335538 / dre:566078",0,"irreversible",0.026984126984127,4,1,5,3,6
2968,"dre",513,"ec:2.4.1.101","dre:393649 / dre:558524",0,"irreversible",0.0892857142857143,5,1,4,3,6
2969,"dre",513,"ec:3.2.1.114","dre:100333987 / dre:560219",0,"irreversible",0.108333333333333,4,1,3,3,6
2970,"dre",513,"ec:2.4.1.68","dre:797512",1,"irreversible",0.261904761904762,11,2,4,3,6
NA,"dre",513,NA,"dre:266797 / dre:323918 / dre:325561 / dre:335985 / dre:406408 / dre:553582 / dre:566527",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:436733 / dre:450072 / dre:557181",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:334161",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:797512",1,"irreversible",0.261904761904762,11,2,4,3,6
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
NA,"dre",513,NA,"dre:403068",0,NA,NA,NA,NA,NA,NA,NA
2975,"dre",513,"ec:3.2.1.113","dre:101882461 / dre:335538 / dre:566078",0,"irreversible",0.026984126984127,4,1,5,3,6
2976,"dre",513,"ec:2.4.1.101","dre:393649 / dre:558524",0,"irreversible",0.0892857142857143,5,1,4,3,6
