dictID,org,pathway,name,entrez,is_bottleneck,reaction,reaction_type,betweenness,degree,community,eccentricity,radius,diameter
NA,mmu,61,NA,mmu:109729085,0,rn:R04537,reversible,0.00435729847494553,5,1,2,1,3
NA,mmu,61,NA,mmu:109729085,0,rn:R04535,reversible,0.00435729847494553,5,1,2,1,3
NA,mmu,61,NA,mmu:109729085,0,rn:R04965,reversible,0.00435729847494553,5,1,2,1,3
NA,mmu,61,NA,mmu:109729085,0,rn:R04568,reversible,0.00435729847494553,5,1,2,1,3
NA,mmu,61,NA,mmu:109729085,0,rn:R04544,reversible,0.00435729847494553,5,1,2,1,3
NA,mmu,61,NA,mmu:234309,0,rn:R02767,reversible,0.00190631808278867,5,1,2,1,3
NA,mmu,61,NA,mmu:14979,0,NA,NA,0.00190631808278867,5,1,2,1,3
NA,mmu,61,NA,mmu:26922,0,rn:R01404,reversible,0.053921568627451,7,1,2,1,3
NA,mmu,61,NA,mmu:109729085,0,rn:R10208,reversible,0.00435729847494553,5,1,2,1,3
NA,mmu,61,NA,mmu:257633,0,rn:R12300,irreversible,0.00108932461873638,5,3,2,1,3
565,mmu,61,ec:2.3.1.179,mmu:71147,0,rn:R02768,irreversible,0.0378540305010893,11,1,2,1,3
566,mmu,61,ec:6.2.1.3,mmu:14081 / mmu:216739 / mmu:328845 / mmu:433256 / mmu:50790 / mmu:74205 / mmu:78625 / mmu:94180,0,rn:R00390,irreversible,0,1,5,2,1,3
567,mmu,61,ec:2.3.1.85,mmu:14104,1,rn:R05188,irreversible,0.393790849673203,24,1,1,1,3
568,mmu,61,ec:6.2.1.3,mmu:14081 / mmu:216739 / mmu:433256 / mmu:50790 / mmu:74205,0,rn:R00390,irreversible,0,1,5,2,1,3
572,mmu,61,ec:2.3.1.39,mmu:223722,0,rn:R01626,irreversible,0.00925925925925926,7,3,2,1,3
575,mmu,61,ec:2.3.1.39,mmu:223722,0,rn:R01626,irreversible,0.00925925925925926,7,3,2,1,3
576,mmu,61,ec:2.3.1.179,mmu:71147,0,rn:R02768,irreversible,0.0378540305010893,11,1,2,1,3
577,mmu,61,ec:2.3.1.179,mmu:71147,0,rn:R04355,irreversible,0.0378540305010893,11,1,2,1,3
578,mmu,61,ec:6.4.1.2,mmu:107476,0,rn:R00742,reversible,0.0547385620915033,6,4,2,1,3
579,mmu,61,ec:6.4.1.2,mmu:107476,0,rn:R00742,reversible,0.0547385620915033,6,4,2,1,3
580,mmu,61,ec:6.4.1.2,mmu:107476,0,rn:R00742,reversible,0.0547385620915033,6,4,2,1,3
NA,mmu,61,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,61,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,61,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,61,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,61,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,61,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
NA,mmu,61,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA,NA
585,mmu,62,ec:3.1.2.22,mmu:19063 / mmu:54397,0,rn:R01274,irreversible,0,2,1,3,2,3
586,mmu,62,ec:1.3.1.38,mmu:26922,1,rn:R01278,irreversible,0.0299823633156966,10,1,2,2,3
587,mmu,62,ec:4.2.1.17,mmu:93747 / mmu:97212,0,rn:R04738,reversible,0.00297619047619048,6,1,2,2,3
588,mmu,62,ec:1.1.1.211,mmu:97212,0,rn:R04737,reversible,0.0144400352733686,12,1,2,2,3
589,mmu,62,ec:2.3.1.16,mmu:231086 / mmu:52538,0,rn:R03991,irreversible,0.000992063492063492,5,1,2,2,3
590,mmu,62,ec:1.3.1.38,mmu:26922,1,rn:R03989,irreversible,0.0299823633156966,10,1,2,2,3
591,mmu,62,ec:4.2.1.17,mmu:93747 / mmu:97212,0,rn:R04740,reversible,0.00297619047619048,6,1,2,2,3
592,mmu,62,ec:1.1.1.211,mmu:97212,0,rn:R04739,reversible,0.0144400352733686,12,1,2,2,3
593,mmu,62,ec:2.3.1.16,mmu:231086 / mmu:52538,0,rn:R03858,irreversible,0.000992063492063492,5,1,2,2,3
594,mmu,62,ec:1.3.1.38,mmu:26922,1,rn:R03856,irreversible,0.0299823633156966,10,1,2,2,3
595,mmu,62,ec:4.2.1.17,mmu:93747 / mmu:97212,0,rn:R04170,reversible,0.00297619047619048,6,1,2,2,3
596,mmu,62,ec:1.1.1.211,mmu:97212,0,rn:R04741,reversible,0.0144400352733686,12,1,2,2,3
597,mmu,62,ec:2.3.1.16,mmu:231086 / mmu:52538,0,rn:R04742,irreversible,0.000992063492063492,5,1,2,2,3
598,mmu,62,ec:1.3.1.38,mmu:26922,1,rn:R04753,irreversible,0.0299823633156966,10,1,2,2,3
599,mmu,62,ec:4.2.1.17,mmu:93747 / mmu:97212,0,rn:R04744,reversible,0.00297619047619048,6,1,2,2,3
600,mmu,62,ec:1.1.1.211,mmu:97212,0,rn:R04743,reversible,0.0144400352733686,12,1,2,2,3
601,mmu,62,ec:1.1.1.35,mmu:15107,0,rn:R04743,reversible,0.00352733686067019,8,1,3,2,3
602,mmu,62,ec:2.3.1.16,mmu:231086 / mmu:52538,0,rn:R03778,irreversible,0.000992063492063492,5,1,2,2,3
603,mmu,62,ec:1.3.1.38,mmu:26922,1,rn:R03776,irreversible,0.0299823633156966,10,1,2,2,3
604,mmu,62,ec:4.2.1.17,mmu:93747 / mmu:97212,0,rn:R04746,reversible,0.00297619047619048,6,1,2,2,3
605,mmu,62,ec:1.1.1.211,mmu:97212,0,rn:R04745,reversible,0.0144400352733686,12,1,2,2,3
606,mmu,62,ec:1.1.1.35,mmu:15107,0,rn:R04745,reversible,0.00352733686067019,8,1,3,2,3
607,mmu,62,ec:2.3.1.16,mmu:231086 / mmu:52538,0,rn:R04747,irreversible,0.000992063492063492,5,1,2,2,3
608,mmu,62,ec:1.3.1.38,mmu:26922,1,rn:R06985,irreversible,0.0299823633156966,10,1,2,2,3
609,mmu,62,ec:4.2.1.17,mmu:93747 / mmu:97212,0,rn:R04749,reversible,0.00297619047619048,6,1,2,2,3
610,mmu,62,ec:1.1.1.211,mmu:97212,0,rn:R04748,reversible,0.0144400352733686,12,1,2,2,3
615,mmu,62,ec:1.1.1.35,mmu:15107,0,rn:R04748,reversible,0.00352733686067019,8,1,3,2,3
616,mmu,62,ec:2.3.1.16,mmu:231086 / mmu:52538,0,rn:R01177,irreversible,0.000992063492063492,5,1,2,2,3
623,mmu,62,ec:1.1.1.330,mmu:56348,1,rn:R10826,irreversible,0,11,2,3,2,3
624,mmu,62,ec:1.3.1.93,mmu:106529,1,rn:R10828,irreversible,0.0529100529100529,12,3,3,2,3
625,mmu,62,ec:4.2.1.134,mmu:30963 / mmu:57874 / mmu:66775 / mmu:70757,0,rn:R10827,irreversible,0.00297619047619048,2,2,2,2,3
627,mmu,62,ec:4.2.1.17,mmu:93747 / mmu:97212,0,rn:R02685,reversible,0.00297619047619048,6,1,2,2,3
628,mmu,62,ec:1.1.1.35,mmu:15107,0,rn:R01778,reversible,0.00352733686067019,8,1,3,2,3
629,mmu,62,ec:2.3.1.16,mmu:231086 / mmu:52538,0,rn:R00391,irreversible,0.000992063492063492,5,1,2,2,3
631,mmu,62,ec:1.3.1.38,mmu:26922,1,rn:R07162,irreversible,0.0299823633156966,10,1,2,2,3
632,mmu,62,ec:1.1.1.211,mmu:97212,0,rn:R01778,reversible,0.0144400352733686,12,1,2,2,3
633,mmu,62,ec:3.1.2.22,mmu:19063 / mmu:54397,0,rn:R01274,irreversible,0,2,1,3,2,3
634,mmu,62,ec:3.1.2.2,mmu:171210 / mmu:171281 / mmu:171282 / mmu:217698 / mmu:26897 / mmu:66198 / mmu:70025 / mmu:75778,0,rn:R09450,irreversible,0,1,3,4,2,3
635,mmu,62,ec:2.3.1.199,mmu:12686 / mmu:170439 / mmu:54325 / mmu:54326 / mmu:68801 / mmu:74559 / mmu:83603,0,rn:R10825,irreversible,0,1,2,4,2,3
NA,mmu,71,NA,mmu:66885,0,rn:R04751,irreversible,0,10,1,5,2,5
NA,mmu,71,NA,mmu:66885,0,rn:R01175,irreversible,0,10,1,5,2,5
636,mmu,71,ec:1.3.8.1,mmu:11409,0,rn:R01175,irreversible,0.00881642512077295,13,1,5,2,5
637,mmu,71,ec:1.1.1.35,mmu:15107 / mmu:74147,0,rn:R01975,reversible,0.00205314009661836,12,1,5,2,5
638,mmu,71,ec:4.2.1.17,mmu:74147 / mmu:93747 / mmu:97212,0,rn:R03026,reversible,0.0422045855379189,24,1,4,2,5
639,mmu,71,ec:1.3.8.7,mmu:11364,0,rn:R01175,irreversible,0.029951690821256,11,1,3,2,5
641,mmu,71,ec:5.3.3.8,mmu:13177 / mmu:23986 / mmu:69123 / mmu:74147,0,rn:R04756,reversible,0.0422045855379189,24,1,4,2,5
643,mmu,71,ec:2.3.1.9,mmu:110446 / mmu:110460,0,rn:R01177,reversible,0.000951997546200445,12,1,4,2,5
644,mmu,71,ec:2.3.1.16,mmu:113868 / mmu:231086 / mmu:235674 / mmu:52538,0,rn:R01177,reversible,0.00273253584847788,12,1,4,2,5
645,mmu,71,ec:1.1.1.35,mmu:15107 / mmu:74147,0,rn:R04748,reversible,0.00205314009661836,12,1,5,2,5
646,mmu,71,ec:4.2.1.17,mmu:74147 / mmu:93747 / mmu:97212,0,rn:R04749,reversible,0.0422045855379189,24,1,4,2,5
647,mmu,71,ec:1.3.8.1,mmu:11409,0,rn:R04751,irreversible,0.00881642512077295,13,1,5,2,5
648,mmu,71,ec:1.3.8.7,mmu:11364,0,rn:R04751,irreversible,0.029951690821256,11,1,3,2,5
649,mmu,71,ec:1.1.1.211,mmu:97212,0,rn:R04748,reversible,0.0401514454413005,23,1,4,2,5
651,mmu,71,ec:1.3.8.8,mmu:11363,0,rn:R04751,irreversible,0.0246376811594203,8,1,3,2,5
652,mmu,71,ec:2.3.1.16,mmu:113868 / mmu:231086 / mmu:235674 / mmu:52538,0,rn:R04747,reversible,0.00273253584847788,12,1,4,2,5
653,mmu,71,ec:1.1.1.35,mmu:15107 / mmu:74147,0,rn:R04745,reversible,0.00205314009661836,12,1,5,2,5
654,mmu,71,ec:4.2.1.17,mmu:74147 / mmu:93747 / mmu:97212,0,rn:R04746,reversible,0.0422045855379189,24,1,4,2,5
655,mmu,71,ec:1.3.8.7,mmu:11364,0,rn:R03777,irreversible,0.029951690821256,11,1,3,2,5
656,mmu,71,ec:1.1.1.211,mmu:97212,0,rn:R04745,reversible,0.0401514454413005,23,1,4,2,5
658,mmu,71,ec:1.3.8.8,mmu:11363,0,rn:R03777,irreversible,0.0246376811594203,8,1,3,2,5
659,mmu,71,ec:2.3.1.16,mmu:113868 / mmu:231086 / mmu:235674 / mmu:52538,0,rn:R03778,reversible,0.00273253584847788,12,1,4,2,5
660,mmu,71,ec:1.1.1.35,mmu:15107 / mmu:74147,0,rn:R04743,reversible,0.00205314009661836,12,1,5,2,5
661,mmu,71,ec:4.2.1.17,mmu:74147 / mmu:93747 / mmu:97212,0,rn:R04744,reversible,0.0422045855379189,24,1,4,2,5
662,mmu,71,ec:1.3.8.7,mmu:11364,0,rn:R04754,irreversible,0.029951690821256,11,1,3,2,5
663,mmu,71,ec:1.3.8.8,mmu:11363,0,rn:R04754,irreversible,0.0246376811594203,8,1,3,2,5
664,mmu,71,ec:1.1.1.211,mmu:97212,0,rn:R04743,reversible,0.0401514454413005,23,1,4,2,5
668,mmu,71,ec:2.3.1.16,mmu:113868 / mmu:231086 / mmu:235674 / mmu:52538,0,rn:R04742,reversible,0.00273253584847788,12,1,4,2,5
669,mmu,71,ec:1.1.1.35,mmu:15107 / mmu:74147,0,rn:R04741,reversible,0.00205314009661836,12,1,5,2,5
670,mmu,71,ec:4.2.1.17,mmu:74147 / mmu:93747 / mmu:97212,0,rn:R04170,reversible,0.0422045855379189,24,1,4,2,5
671,mmu,71,ec:1.3.8.7,mmu:11364,0,rn:R03857,irreversible,0.029951690821256,11,1,3,2,5
672,mmu,71,ec:1.1.1.1,mmu:11522 / mmu:11529 / mmu:11532 / mmu:26876,0,rn:R00623,reversible,0,5,2,2,2,5
674,mmu,71,ec:1.3.8.6,mmu:270076,0,rn:R02487,irreversible,0.000334713595583161,8,1,4,2,5
676,mmu,71,ec:1.1.1.211,mmu:97212,0,rn:R04741,reversible,0.0401514454413005,23,1,4,2,5
678,mmu,71,ec:1.3.8.8,mmu:11363,0,rn:R03857,irreversible,0.0246376811594203,8,1,3,2,5
679,mmu,71,ec:2.3.1.16,mmu:113868 / mmu:231086 / mmu:235674 / mmu:52538,0,rn:R03858,reversible,0.00273253584847788,12,1,4,2,5
680,mmu,71,ec:4.2.1.17,mmu:74147 / mmu:93747 / mmu:97212,0,rn:R04740,reversible,0.0422045855379189,24,1,4,2,5
681,mmu,71,ec:1.3.8.7,mmu:11364,0,rn:R03990,irreversible,0.029951690821256,11,1,3,2,5
682,mmu,71,ec:1.1.1.35,mmu:15107 / mmu:74147,0,rn:R04739,reversible,0.00205314009661836,12,1,5,2,5
684,mmu,71,ec:1.1.1.211,mmu:97212,0,rn:R04739,reversible,0.0401514454413005,23,1,4,2,5
686,mmu,71,ec:1.3.8.8,mmu:11363,0,rn:R03990,irreversible,0.0246376811594203,8,1,3,2,5
687,mmu,71,ec:1.14.14.80,mmu:100040843 / mmu:13117 / mmu:13118 / mmu:13119 / mmu:230639 / mmu:277753 / mmu:435802 / mmu:666168,0,rn:R01348,irreversible,0,5,2,2,2,5
689,mmu,71,ec:2.3.1.16,mmu:113868 / mmu:231086 / mmu:235674 / mmu:52538,0,rn:R03991,reversible,0.00273253584847788,12,1,4,2,5
690,mmu,71,ec:1.1.1.35,mmu:15107 / mmu:74147,0,rn:R04737,reversible,0.00205314009661836,12,1,5,2,5
691,mmu,71,ec:4.2.1.17,mmu:74147 / mmu:93747 / mmu:97212,0,rn:R04738,reversible,0.0422045855379189,24,1,4,2,5
692,mmu,71,ec:1.3.8.7,mmu:11364,0,rn:R01279,irreversible,0.029951690821256,11,1,3,2,5
693,mmu,71,ec:6.2.1.3,mmu:14081 / mmu:216739 / mmu:328845 / mmu:433256 / mmu:50790 / mmu:74205 / mmu:78625 / mmu:94180,0,rn:R01280,reversible,0,3,3,5,2,5
694,mmu,71,ec:1.1.1.211,mmu:97212,0,rn:R04737,reversible,0.0401514454413005,23,1,4,2,5
696,mmu,71,ec:1.3.8.8,mmu:11363,0,rn:R01279,irreversible,0.0246376811594203,8,1,3,2,5
699,mmu,71,ec:1.3.3.6,mmu:11430 / mmu:80911,0,rn:R01175,irreversible,0,11,1,3,2,5
700,mmu,71,ec:1.3.3.6,mmu:11430 / mmu:80911,0,rn:R04751,irreversible,0,11,1,3,2,5
701,mmu,71,ec:1.3.3.6,mmu:11430 / mmu:80911,0,rn:R03777,irreversible,0,11,1,3,2,5
702,mmu,71,ec:1.3.3.6,mmu:11430 / mmu:80911,0,rn:R04754,irreversible,0,11,1,3,2,5
703,mmu,71,ec:1.3.3.6,mmu:11430 / mmu:80911,0,rn:R03857,irreversible,0,11,1,3,2,5
704,mmu,71,ec:1.3.3.6,mmu:11430 / mmu:80911,0,rn:R03990,irreversible,0,11,1,3,2,5
705,mmu,71,ec:1.3.3.6,mmu:11430 / mmu:80911,0,rn:R01279,irreversible,0,11,1,3,2,5
708,mmu,71,ec:2.3.1.9,mmu:110446 / mmu:110460,0,rn:R00238,reversible,0.000951997546200445,12,1,4,2,5
709,mmu,71,ec:1.3.8.9,mmu:11370,0,rn:R01279,irreversible,0.0247584541062802,11,1,3,2,5
710,mmu,71,ec:1.3.8.9,mmu:11370,0,rn:R03990,irreversible,0.0247584541062802,11,1,3,2,5
711,mmu,71,ec:2.3.1.21,mmu:12894 / mmu:12895 / mmu:78070,0,rn:R01923,irreversible,0.0193236714975845,9,3,4,2,5
712,mmu,71,ec:2.3.1.21,mmu:12896,1,rn:R01923,irreversible,0.0748309178743961,8,1,3,2,5
713,mmu,71,ec:1.2.1.3,mmu:110695 / mmu:11669 / mmu:11671 / mmu:56752 / mmu:72535,0,rn:R00631,reversible,0.00309178743961353,12,2,2,2,5
715,mmu,71,ec:2.3.1.16,mmu:113868 / mmu:231086 / mmu:235674 / mmu:52538,0,rn:R00238,reversible,0.00273253584847788,12,1,4,2,5
716,mmu,72,ec:2.3.3.10,mmu:15360 / mmu:208715,0,rn:R01978,irreversible,0,7,1,2,2,2
717,mmu,72,ec:4.1.3.4,mmu:15356 / mmu:208982,0,rn:R01360,irreversible,0.0222222222222222,9,1,2,2,2
719,mmu,72,ec:2.3.1.9,mmu:110446 / mmu:110460,0,rn:R00238,reversible,0,7,1,2,2,2
720,mmu,72,ec:1.1.1.30,mmu:69772 / mmu:71911,0,rn:R01361,reversible,0,5,1,2,2,2
721,mmu,72,ec:2.8.3.5,mmu:353371 / mmu:64059 / mmu:67041,0,rn:R00410,reversible,0,8,1,2,2,2
736,mmu,100,ec:1.14.19.20,mmu:235293,0,rn:R07486,irreversible,0.00326797385620915,4,1,4,1,6
737,mmu,100,ec:5.3.3.5,mmu:13595,0,rn:R04804,irreversible,0.0457516339869281,4,1,4,1,6
738,mmu,100,ec:1.3.1.21,mmu:13360,0,rn:R01451 rn:R01456,irreversible,0.228758169934641,8,1,4,1,6
739,mmu,100,ec:1.14.19.20,mmu:235293,0,rn:R07215,irreversible,0.00326797385620915,4,1,4,1,6
740,mmu,100,ec:5.3.3.5,mmu:13595,0,rn:R03353,irreversible,0.0457516339869281,4,1,4,1,6
743,mmu,100,ec:1.14.19.20,mmu:235293,0,rn:R07505,irreversible,0.00326797385620915,4,1,4,1,6
NA,mmu,100,NA,mmu:74754,0,rn:R07493,irreversible,0.428104575163399,13,1,3,1,6
744,mmu,100,ec:1.3.1.21,mmu:13360,0,rn:R07492,irreversible,0.228758169934641,8,1,4,1,6
745,mmu,100,ec:1.14.19.20,mmu:235293,0,rn:R07491,irreversible,0.00326797385620915,4,1,4,1,6
746,mmu,100,ec:1.3.1.72,mmu:74754,0,rn:R01457,reversible,0.428104575163399,13,1,3,1,6
747,mmu,100,ec:1.3.1.72,mmu:74754,0,rn:R07507,reversible,0.428104575163399,13,1,3,1,6
748,mmu,100,ec:1.3.1.72,mmu:74754,0,rn:R05703,reversible,0.428104575163399,13,1,3,1,6
749,mmu,100,ec:1.3.1.72,mmu:74754,0,rn:R07498,reversible,0.428104575163399,13,1,3,1,6
750,mmu,100,ec:1.3.1.72,mmu:74754,0,rn:R07499,reversible,0.428104575163399,13,1,3,1,6
NA,mmu,100,NA,mmu:74754,0,rn:R07488,irreversible,0.428104575163399,13,1,3,1,6
753,mmu,100,ec:1.14.14.154,mmu:13121,0,rn:R05731,irreversible,0.00980392156862745,4,1,3,1,6
755,mmu,100,ec:1.3.1.70,mmu:73166,0,rn:R07483,irreversible,0.0620915032679739,5,1,4,1,6
757,mmu,100,ec:1.3.1.21,mmu:13360,0,rn:R07487,irreversible,0.228758169934641,8,1,4,1,6
758,mmu,100,ec:5.4.99.7,mmu:16987,1,rn:R03199,irreversible,0.0849673202614379,3,1,3,1,6
759,mmu,100,ec:1.3.1.70,mmu:73166,0,rn:R05639,irreversible,0.0620915032679739,5,1,4,1,6
760,mmu,100,ec:5.3.3.5,mmu:13595,0,rn:R07484,irreversible,0.0457516339869281,4,1,4,1,6
761,mmu,100,ec:1.1.1.170,mmu:18194,0,rn:R07494,irreversible,0.0784313725490196,3,1,5,1,6
764,mmu,100,ec:1.3.1.72,mmu:74754,0,rn:R03689,reversible,0.428104575163399,13,1,3,1,6
765,mmu,100,ec:1.14.18.9,mmu:66234,0,rn:R07509,irreversible,0.0882352941176471,5,1,4,1,6
766,mmu,100,ec:1.14.14.154,mmu:13121,0,rn:R05640,irreversible,0.00980392156862745,4,1,3,1,6
767,mmu,100,ec:1.1.1.270,mmu:15490,0,rn:R07495,irreversible,0.065359477124183,4,1,4,1,6
768,mmu,100,ec:3.1.1.13,mmu:12613 / mmu:16889,0,rn:R01462,irreversible,0,2,1,4,1,6
770,mmu,100,ec:2.3.1.26,mmu:20652 / mmu:223920,0,rn:R01461,reversible,0,2,1,4,1,6
771,mmu,100,ec:1.14.14.24,mmu:244209,0,rn:R03611,irreversible,0,2,2,1,1,6
772,mmu,100,ec:1.14.15.18,mmu:13115,0,rn:R03610,irreversible,0,2,2,1,1,6
776,mmu,100,ec:1.14.15.16,mmu:13081,0,rn:R09515,irreversible,0,2,2,1,1,6
777,mmu,100,ec:1.14.15.16,mmu:13081,0,rn:R09516,irreversible,0,2,2,1,1,6
778,mmu,100,ec:2.5.1.21,mmu:14137,0,rn:R00702,irreversible,0,1,3,5,1,6
779,mmu,100,ec:2.5.1.21,mmu:14137,0,rn:R02872,irreversible,0,1,3,5,1,6
780,mmu,100,ec:1.14.14.17,mmu:20775,1,rn:R02874,irreversible,0.0457516339869281,2,3,4,1,6
NA,mmu,100,NA,mmu:74754,0,rn:R11096,irreversible,0.428104575163399,13,1,3,1,6
784,mmu,100,ec:1.14.15.36,mmu:13121,0,rn:R12323,irreversible,0.00980392156862745,4,1,3,1,6
791,mmu,100,ec:1.14.18.9,mmu:66234,0,rn:R12403,irreversible,0.0882352941176471,5,1,4,1,6
792,mmu,100,ec:1.1.1.170,mmu:18194,0,rn:R12404,irreversible,0.0784313725490196,3,1,5,1,6
793,mmu,100,ec:1.1.1.270,mmu:15490,0,rn:R12405,irreversible,0.065359477124183,4,1,4,1,6
794,mmu,120,ec:1.14.14.25,mmu:13116,0,rn:R07207,irreversible,0,4,1,4,3,7
795,mmu,120,ec:1.14.14.29,mmu:13123,0,rn:R07372,irreversible,0.0158730158730159,3,1,4,3,7
796,mmu,120,ec:1.14.14.23,mmu:13122,0,rn:R07372,irreversible,0.023015873015873,5,1,4,3,7
797,mmu,120,ec:1.14.14.29,mmu:13123,0,rn:R07209,irreversible,0.0158730158730159,3,1,4,3,7
798,mmu,120,ec:1.3.1.3,mmu:208665,0,rn:R04817,irreversible,0,2,1,5,3,7
800,mmu,120,ec:1.14.15.15,mmu:104086,1,rn:R04807,irreversible,0.256349206349206,8,1,3,3,7
801,mmu,120,ec:5.1.99.4,mmu:17117,0,rn:R08734,irreversible,0.10952380952381,2,2,4,3,7
802,mmu,120,ec:1.17.99.3,mmu:93732,0,rn:R08735,irreversible,0.0761904761904762,2,2,5,3,7
804,mmu,120,ec:1.14.99.38,mmu:12642,0,rn:R07218,irreversible,0.00238095238095238,4,1,4,3,7
805,mmu,120,ec:1.14.14.23,mmu:13122,0,rn:R01463,irreversible,0.023015873015873,5,1,4,3,7
806,mmu,120,ec:4.2.1.107,mmu:15488,0,rn:R04813,irreversible,0.0428571428571429,4,2,5,3,7
807,mmu,120,ec:2.3.1.176,mmu:20280,0,rn:R03719,irreversible,0.0666666666666667,4,2,4,3,7
808,mmu,120,ec:2.3.1.176,mmu:20280,0,rn:R04811,irreversible,0.0666666666666667,4,2,4,3,7
809,mmu,120,ec:6.2.1.7,mmu:26459,1,rn:R08743,irreversible,0.257142857142857,5,2,3,3,7
810,mmu,120,ec:2.3.1.65,mmu:12012,0,rn:R08744,irreversible,0.104761904761905,5,2,4,3,7
812,mmu,120,ec:1.14.15.15,mmu:104086,1,rn:R08759,irreversible,0.256349206349206,8,1,3,3,7
813,mmu,120,ec:1.14.15.15,mmu:104086,1,rn:R08761,irreversible,0.256349206349206,8,1,3,3,7
814,mmu,120,ec:1.14.15.15,mmu:104086,1,rn:R08505,irreversible,0.256349206349206,8,1,3,3,7
815,mmu,120,ec:1.1.1.181,mmu:101502,0,rn:R08728,irreversible,0.0888888888888889,5,1,5,3,7
816,mmu,120,ec:1.1.1.181,mmu:101502,0,rn:R08724,irreversible,0.0888888888888889,5,1,5,3,7
817,mmu,120,ec:1.1.1.181,mmu:101502,0,rn:R04263,irreversible,0.0888888888888889,5,1,5,3,7
818,mmu,120,ec:1.1.1.181,mmu:101502,0,rn:R08723,irreversible,0.0888888888888889,5,1,5,3,7
819,mmu,120,ec:2.3.1.65,mmu:12012,0,rn:R08745,irreversible,0.104761904761905,5,2,4,3,7
820,mmu,120,ec:6.2.1.7,mmu:26459,1,rn:R02794,irreversible,0.257142857142857,5,2,3,3,7
821,mmu,120,ec:2.3.1.65,mmu:12012,0,rn:R03718,irreversible,0.104761904761905,5,2,4,3,7
824,mmu,120,ec:2.3.1.65,mmu:12012,0,rn:R03720,irreversible,0.104761904761905,5,2,4,3,7
825,mmu,120,ec:1.14.18.8,mmu:13124,0,rn:R04826,irreversible,0.0992063492063492,4,1,4,3,7
826,mmu,120,ec:1.14.14.26,mmu:56050,0,rn:R07208,irreversible,0,2,1,5,3,7
827,mmu,120,ec:6.2.1.7,mmu:26459,1,rn:R08738,irreversible,0.257142857142857,5,2,3,3,7
828,mmu,120,ec:1.14.15.15,mmu:104086,1,rn:R04806,irreversible,0.256349206349206,8,1,3,3,7
829,mmu,120,ec:1.14.15.15,mmu:104086,1,rn:R08758,irreversible,0.256349206349206,8,1,3,3,7
830,mmu,120,ec:1.14.15.15,mmu:104086,1,rn:R08760,irreversible,0.256349206349206,8,1,3,3,7
831,mmu,120,ec:5.1.99.4,mmu:17117,0,rn:R08739,irreversible,0.10952380952381,2,2,4,3,7
832,mmu,120,ec:1.17.99.3,mmu:93732,0,rn:R08740,irreversible,0.0761904761904762,2,2,5,3,7
833,mmu,120,ec:4.2.1.107,mmu:15488,0,rn:R04809,irreversible,0.0428571428571429,4,2,5,3,7
834,mmu,120,ec:6.2.1.7,mmu:26459,1,rn:R08733,irreversible,0.257142857142857,5,2,3,3,7
836,mmu,120,ec:1.3.1.3,mmu:208665,0,rn:R04823,irreversible,0,2,1,5,3,7
NA,mmu,120,NA,mmu:15488,0,rn:R04810,irreversible,0.0428571428571429,4,2,5,3,7
NA,mmu,120,NA,mmu:15488,0,rn:R04812,irreversible,0.0428571428571429,4,2,5,3,7
837,mmu,120,ec:1.14.14.29,mmu:13123,0,rn:R08727,irreversible,0.0158730158730159,3,1,4,3,7
838,mmu,120,ec:1.1.1.181,mmu:101502,0,rn:R08721,irreversible,0.0888888888888889,5,1,5,3,7
839,mmu,120,ec:3.1.2.27,mmu:170789,0,rn:R07296,irreversible,0.0428571428571429,3,2,5,3,7
840,mmu,120,ec:3.1.2.27,mmu:170789,0,rn:R03974,irreversible,0.0428571428571429,3,2,5,3,7
841,mmu,120,ec:1.14.14.139,mmu:13124,0,rn:R07204,irreversible,0.0992063492063492,4,1,4,3,7
880,mmu,130,ec:2.5.1.39,mmu:71883,0,rn:R05000 rn:R05616 rn:R07273,NA,NA,NA,NA,NA,NA,NA
882,mmu,130,ec:2.1.1.114,mmu:230027,0,rn:R08771 rn:R04711,NA,0,1,2,3,1,3
887,mmu,130,ec:1.13.11.27,mmu:15445,0,rn:R02521,irreversible,0,1,1,1,1,3
891,mmu,130,ec:2.6.1.5,mmu:234724,0,rn:R00734,irreversible,0,1,1,1,1,3
NA,mmu,130,NA,mmu:217707,0,rn:R08773 rn:R04982,NA,0,1,2,3,1,3
902,mmu,130,ec:2.1.1.201,mmu:52064,1,rn:R08774 rn:R04983,NA,0.0277777777777778,2,2,2,1,3
903,mmu,130,ec:1.14.99.60,mmu:12850,1,rn:R08775 rn:R04984,NA,0.0277777777777778,2,2,2,1,3
904,mmu,130,ec:2.1.1.64,mmu:230027,0,rn:R08781 rn:R02175 rn:R07235,NA,0,1,2,3,1,3
911,mmu,130,ec:4.1.1.90,mmu:56316,0,rn:R05144,irreversible,0.0277777777777778,5,3,1,1,3
