dictID,enzymeCode,org,pathway,isAp,occurrences,totalSpecies,frequency
4793,ec:1.2.1.33,ec,770,0,0,6019,0
4794,ec:1.1.1.84,ec,770,0,0,6019,0
4795,ec:4.1.1.11,ec,770,0,3251,6019,54.0122944010633
4796,ec:6.3.2.36,ec,770,0,279,6019,4.63532148197375
4797,ec:2.7.1.169,ec,770,0,289,6019,4.8014620368832
4798,ec:6.3.2.51,ec,770,0,489,6019,8.12427313507227
4799,ec:6.3.4.9,ec,780,0,470,5846,8.03968525487513
4800,ec:6.3.4.11,ec,780,0,470,5846,8.03968525487513
4801,ec:6.3.4.15,ec,780,0,5651,5846,96.6643859048922
4802,ec:6.3.4.9,ec,780,0,470,5846,8.03968525487513
4803,ec:6.3.4.15,ec,780,0,5651,5846,96.6643859048922
4804,ec:6.3.4.11,ec,780,0,470,5846,8.03968525487513
4805,ec:2.8.1.6,ec,780,1,4164,5846,71.228190215532
4806,ec:6.3.3.3,ec,780,1,3587,5846,61.3581936366746
4807,ec:2.6.1.62,ec,780,0,3401,5846,58.1765309613411
4808,ec:2.3.1.47,ec,780,1,3490,5846,59.6989394457749
4809,ec:6.2.1.14,ec,780,0,259,5846,4.43037974683544
4810,ec:6.3.4.10,ec,780,0,470,5846,8.03968525487513
4811,ec:6.2.1.11,ec,780,0,0,5846,0
4812,ec:6.2.1.11,ec,780,0,0,5846,0
4813,ec:6.3.4.10,ec,780,0,470,5846,8.03968525487513
4814,ec:3.1.1.85,ec,780,1,1603,5846,27.4204584331167
4815,ec:2.3.1.47,ec,780,1,3490,5846,59.6989394457749
4816,ec:2.1.1.197,ec,780,0,2096,5846,35.8535750940814
4817,ec:1.1.1.100,ec,780,1,5390,5846,92.1997947314403
4818,ec:4.2.1.59,ec,780,1,4230,5846,72.3571672938762
4819,ec:1.3.1.10,ec,780,1,3477,5846,59.4765651727677
4820,ec:2.3.1.41,ec,780,0,1930,5846,33.0140266849128
4821,ec:1.1.1.100,ec,780,1,5390,5846,92.1997947314403
4822,ec:4.2.1.59,ec,780,1,4230,5846,72.3571672938762
4823,ec:1.3.1.10,ec,780,1,3477,5846,59.4765651727677
4824,ec:2.3.1.179,ec,780,0,5020,5846,85.8706808073897
4825,ec:1.14.14.46,ec,780,0,59,5846,1.00923708518645
4826,ec:3.5.1.12,ec,780,0,174,5846,2.97639411563462
4827,ec:2.3.1.41,ec,780,0,1930,5846,33.0140266849128
4828,ec:2.3.1.179,ec,780,0,5020,5846,85.8706808073897
4829,ec:2.6.1.105,ec,780,0,64,5846,1.09476565172768
4830,ec:2.3.1.181,ec,785,0,3634,5440,66.8014705882353
4831,ec:2.8.1.8,ec,785,0,4651,5440,85.4963235294118
4832,ec:2.3.1.181,ec,785,0,3646,5440,67.0220588235294
4833,ec:6.3.1.20,ec,785,0,2555,5440,46.9669117647059
4834,ec:6.3.1.20,ec,785,0,2555,5440,46.9669117647059
4835,ec:6.3.1.20,ec,785,0,2555,5440,46.9669117647059
4836,ec:2.3.1.200,ec,785,1,49,5440,0.900735294117647
4837,ec:2.8.1.8,ec,785,0,4651,5440,85.4963235294118
4838,ec:2.3.1.204,ec,785,0,393,5440,7.22426470588235
4839,ec:2.3.1.181,ec,785,0,784,5440,14.4117647058824
4840,ec:2.6.1.85,ec,790,0,4035,5962,67.6786313317679
4841,ec:4.1.3.38,ec,790,1,3423,5962,57.4136195907414
4842,ec:6.3.2.17,ec,790,0,5546,5962,93.0224756793022
4843,ec:6.3.2.17,ec,790,0,5546,5962,93.0224756793022
4844,ec:1.5.1.3,ec,790,1,4635,5962,77.7423683327742
4845,ec:1.5.1.3,ec,790,0,4632,5962,77.6920496477692
4846,ec:6.3.2.12,ec,790,0,5281,5962,88.5776585038578
4847,ec:2.5.1.15,ec,790,0,5049,5962,84.6863468634686
4848,ec:2.5.1.15,ec,790,0,5049,5962,84.6863468634686
4849,ec:2.7.6.3,ec,790,0,5014,5962,84.0992955384099
4850,ec:4.1.2.25,ec,790,1,4688,5962,78.6313317678631
4851,ec:3.6.1.67,ec,790,0,1094,5962,18.349547131835
4852,ec:1.5.1.34,ec,790,0,264,5962,4.4280442804428
4853,ec:3.5.4.16,ec,790,0,5167,5962,86.6655484736665
4854,ec:3.5.4.16,ec,790,0,5167,5962,86.6655484736665
4855,ec:3.5.4.16,ec,790,0,5167,5962,86.6655484736665
4856,ec:1.5.1.3,ec,790,0,4632,5962,77.6920496477692
4857,ec:6.3.2.17,ec,790,0,5546,5962,93.0224756793022
4858,ec:3.4.19.9,ec,790,1,340,5962,5.70278430057028
4859,ec:3.1.3.1,ec,790,0,3008,5962,50.4528681650453
4860,ec:4.2.3.12,ec,790,1,3604,5962,60.449513586045
4861,ec:4.1.99.22,ec,790,1,4261,5962,71.4693056021469
4862,ec:2.8.1.12,ec,790,1,3999,5962,67.0748071117075
4863,ec:4.1.2.50,ec,790,1,3589,5962,60.1979201610198
4864,ec:4.3.99.3,ec,790,1,3444,5962,57.7658503857766
4865,ec:6.3.4.20,ec,790,1,3327,5962,55.8034216705803
4866,ec:1.7.1.13,ec,790,0,3052,5962,51.1908755451191
4867,ec:1.5.1.47,ec,790,0,36,5962,0.603824220060382
4868,ec:6.3.2.33,ec,790,1,53,5962,0.888963435088896
4869,ec:1.5.4.1,ec,790,0,76,5962,1.27474002012747
4870,ec:1.5.99.15,ec,790,0,70,5962,1.17410265011741
4871,ec:4.6.1.17,ec,790,1,4172,5962,69.9765179469976
4872,ec:2.7.7.75,ec,790,1,3293,5962,55.2331432405233
4873,ec:2.10.1.1,ec,790,1,4391,5962,73.649781952365
4874,ec:2.7.7.77,ec,790,0,3330,5962,55.8537403555854
4875,ec:2.7.7.76,ec,790,0,1770,5962,29.6880241529688
4876,ec:2.8.1.9,ec,790,0,412,5962,6.91043274069104
4877,ec:5.1.99.7,ec,790,0,463,5962,7.76585038577658
4878,ec:1.1.1.325,ec,790,0,15,5962,0.251593425025159
4879,ec:4.2.1.96,ec,790,0,2873,5962,48.1885273398189
4880,ec:3.5.4.39,ec,790,0,225,5962,3.77390137537739
4881,ec:3.1.4.56,ec,790,0,23,5962,0.385776585038578
4882,ec:3.1.4.56,ec,790,0,23,5962,0.385776585038578
4883,ec:1.13.11.81,ec,790,0,4208,5962,70.580342167058
4884,ec:2.5.1.105,ec,790,0,791,5962,13.2673599463267
4885,ec:1.14.16.1,ec,790,0,1365,5962,22.8950016772895
4886,ec:1.14.16.2,ec,790,0,232,5962,3.89131164038913
4887,ec:1.14.16.4,ec,790,0,237,5962,3.97517611539752
4888,ec:1.1.1.153,ec,790,0,256,5962,4.29386112042939
4889,ec:1.5.1.50,ec,790,0,517,5962,8.67158671586716
4890,ec:5.1.99.8,ec,790,1,4208,5962,70.580342167058
4891,ec:4.1.2.59,ec,790,0,8,5962,0.134183160013418
4892,ec:4.1.2.60,ec,790,0,15,5962,0.251593425025159
4893,ec:4.2.1.160,ec,790,0,84,5962,1.40892318014089
4894,ec:3.5.4.16,ec,790,0,5167,5962,86.6655484736665
4895,ec:3.5.4.25,ec,790,0,4773,5962,80.0570278430057
4896,ec:1.1.1.153,ec,790,0,256,5962,4.29386112042939
4897,ec:1.1.1.153,ec,790,0,256,5962,4.29386112042939
4898,ec:1.5.1.3,ec,790,1,4491,5962,75.3270714525327
4899,ec:1.1.1.21,ec,790,0,330,5962,5.53505535055351
4900,ec:1.1.1.184,ec,790,0,326,5962,5.4679637705468
4901,ec:1.1.1.213,ec,790,0,33,5962,0.55350553505535
4902,ec:1.1.1.21,ec,790,0,330,5962,5.53505535055351
4903,ec:1.1.1.184,ec,790,0,326,5962,5.4679637705468
4904,ec:2.4.2.54,ec,790,0,237,5962,3.97517611539752
4905,ec:4.2.1.69,ec,791,0,66,955,6.91099476439791
4906,ec:3.8.1.8,ec,791,0,0,955,0
4907,ec:3.5.4.45,ec,791,1,0,955,0
4908,ec:3.5.4.42,ec,791,1,2,955,0.209424083769634
4909,ec:3.5.4.43,ec,791,1,23,955,2.40837696335078
4910,ec:3.5.4.43,ec,791,1,23,955,2.40837696335078
4911,ec:3.5.1.54,ec,791,0,785,955,82.1989528795812
4912,ec:3.8.1.8,ec,791,0,0,955,0
4913,ec:3.5.2.15,ec,791,1,62,955,6.49214659685864
4914,ec:3.5.4.42,ec,791,1,2,955,0.209424083769634
4915,ec:3.8.1.8,ec,791,0,0,955,0
4916,ec:3.5.1.5,ec,791,0,684,955,71.6230366492147
4917,ec:6.3.4.6,ec,791,0,757,955,79.2670157068063
4918,ec:3.5.4.45,ec,791,0,0,955,0
4919,ec:3.5.1.131,ec,791,0,98,955,10.261780104712
4920,ec:3.5.1.84,ec,791,0,220,955,23.0366492146597
4921,ec:1.1.1.1,ec,830,0,245,248,98.7903225806452
4922,ec:1.13.11.63,ec,830,0,150,248,60.4838709677419
4923,ec:1.2.1.36,ec,830,0,163,248,65.7258064516129
4924,ec:1.2.3.1,ec,830,0,141,248,56.8548387096774
4925,ec:2.3.1.135,ec,830,0,140,248,56.4516129032258
4926,ec:1.3.99.23,ec,830,0,165,248,66.5322580645161
4927,ec:3.1.1.64,ec,830,1,148,248,59.6774193548387
4928,ec:2.3.1.76,ec,830,0,222,248,89.5161290322581
4929,ec:2.3.1.135,ec,830,0,140,248,56.4516129032258
4930,ec:2.3.1.76,ec,830,0,222,248,89.5161290322581
4931,ec:1.14.14.1,ec,830,0,173,248,69.758064516129
4932,ec:1.14.14.1,ec,830,0,115,248,46.3709677419355
4933,ec:1.14.14.1,ec,830,0,69,248,27.8225806451613
4934,ec:1.14.14.1,ec,830,0,172,248,69.3548387096774
4935,ec:1.14.14.1,ec,830,0,173,248,69.758064516129
4936,ec:1.14.14.1,ec,830,0,112,248,45.1612903225806
4937,ec:1.14.14.1,ec,830,0,97,248,39.1129032258064
4938,ec:1.14.14.1,ec,830,0,115,248,46.3709677419355
4939,ec:1.14.14.1,ec,830,0,173,248,69.758064516129
4940,ec:1.14.14.1,ec,830,0,98,248,39.5161290322581
4941,ec:1.14.14.1,ec,830,0,98,248,39.5161290322581
4942,ec:1.2.3.1,ec,830,0,141,248,56.8548387096774
4943,ec:1.2.1.36,ec,830,0,163,248,65.7258064516129
4944,ec:2.4.1.17,ec,830,0,236,248,95.1612903225807
4945,ec:3.1.1.63,ec,830,0,0,248,0
4946,ec:1.1.1.105,ec,830,0,238,248,95.9677419354839
4947,ec:1.14.19.53,ec,830,0,136,248,54.8387096774194
4948,ec:3.1.1.82,ec,860,0,10,5667,0.176460208223046
4949,ec:1.3.1.75,ec,860,0,171,5667,3.01746956061408
4950,ec:1.3.98.3,ec,860,0,2499,5667,44.0974060349391
4951,ec:1.21.98.3,ec,860,0,203,5667,3.58214222692783
4952,ec:1.21.98.3,ec,860,0,203,5667,3.58214222692783
4953,ec:1.21.98.3,ec,860,0,203,5667,3.58214222692783
4954,ec:1.14.13.81,ec,860,0,313,5667,5.52320451738133
4955,ec:1.14.13.81,ec,860,0,313,5667,5.52320451738133
4956,ec:1.14.13.81,ec,860,0,313,5667,5.52320451738133
4957,ec:1.16.1.3,ec,860,0,633,5667,11.1699311805188
4958,ec:1.16.1.5,ec,860,0,3,5667,0.0529380624669137
4959,ec:1.3.3.3,ec,860,0,2881,5667,50.8381859890595
4960,ec:3.2.1.31,ec,860,0,310,5667,5.47026645491442
4961,ec:2.4.1.17,ec,860,1,188,5667,3.31745191459326
4962,ec:1.3.3.5,ec,860,0,10,5667,0.176460208223046
4963,ec:1.3.1.24,ec,860,0,240,5667,4.2350449973531
4964,ec:1.3.7.3,ec,860,0,42,5667,0.741132874536792
4965,ec:1.3.7.2,ec,860,1,43,5667,0.758778895359097
4966,ec:2.5.1.62,ec,860,0,360,5667,6.35256749602965
4967,ec:3.1.1.14,ec,860,0,96,5667,1.69401799894124
4968,ec:1.3.7.5,ec,860,0,94,5667,1.65872595729663
4969,ec:1.3.7.4,ec,860,0,35,5667,0.61761072878066
4970,ec:4.4.1.17,ec,860,0,413,5667,7.28780659961179
4971,ec:1.3.1.75,ec,860,0,171,5667,3.01746956061408
4972,ec:1.3.7.7,ec,860,0,251,5667,4.42915122639845
4973,ec:1.3.1.33,ec,860,0,246,5667,4.34092112228692
4974,ec:1.3.1.33,ec,860,0,246,5667,4.34092112228692
4975,ec:2.5.1.141,ec,860,0,4115,5667,72.6133756837833
4976,ec:4.99.1.1,ec,860,0,4686,5667,82.6892535733192
4977,ec:1.16.1.2,ec,860,0,0,5667,0
4978,ec:1.16.3.1,ec,860,0,3338,5667,58.9024175048527
4979,ec:2.1.1.11,ec,860,1,350,5667,6.1761072878066
4980,ec:6.6.1.1,ec,860,1,1503,5667,26.5219692959238
4981,ec:1.3.3.4,ec,860,0,1936,5667,34.1626963119816
4982,ec:4.1.1.37,ec,860,1,4731,5667,83.4833245103229
4983,ec:4.2.1.75,ec,860,1,4942,5667,87.2066349038292
4984,ec:2.1.1.107,ec,860,1,4193,5667,73.9897653079231
4985,ec:4.1.1.37,ec,860,0,4731,5667,83.4833245103229
4986,ec:2.5.1.61,ec,860,1,4942,5667,87.2066349038292
4987,ec:4.2.1.24,ec,860,1,4987,5667,88.0007058408329
4988,ec:2.6.1.43,ec,860,0,0,5667,0
4989,ec:5.4.3.8,ec,860,1,4278,5667,75.489677077819
4990,ec:2.3.1.37,ec,860,0,1022,5667,18.0342332803953
4991,ec:1.2.1.70,ec,860,1,4007,5667,70.7076054349744
4992,ec:6.1.1.17,ec,860,0,4954,5667,87.4183871536968
4993,ec:4.99.1.4,ec,860,1,3320,5667,58.5847891300512
4994,ec:1.3.1.76,ec,860,0,3211,5667,56.66137286042
4995,ec:4.99.1.3,ec,860,0,1313,5667,23.1692253396859
4996,ec:2.1.1.151,ec,860,0,2006,5667,35.397917769543
4997,ec:2.1.1.131,ec,860,0,1807,5667,31.8863596259044
4998,ec:2.1.1.271,ec,860,0,1981,5667,34.9567672489854
4999,ec:1.3.1.106,ec,860,0,1614,5667,28.4806776071996
5000,ec:2.1.1.289,ec,860,0,583,5667,10.2876301394036
5001,ec:2.1.1.196,ec,860,0,615,5667,10.8523028057173
5002,ec:2.1.1.130,ec,860,0,2006,5667,35.397917769543
5003,ec:1.14.13.83,ec,860,0,836,5667,14.7520734074466
5004,ec:2.1.1.131,ec,860,0,1807,5667,31.8863596259044
5005,ec:2.1.1.133,ec,860,0,1981,5667,34.9567672489854
5006,ec:2.1.1.152,ec,860,0,607,5667,10.7111346391389
5007,ec:1.3.1.54,ec,860,0,1614,5667,28.4806776071996
5008,ec:5.4.99.61,ec,860,0,1964,5667,34.6567848950062
5009,ec:6.3.5.9,ec,860,0,2214,5667,39.0682901005823
5010,ec:6.6.1.2,ec,860,0,1792,5667,31.6216693135698
5011,ec:5.4.99.60,ec,860,0,1964,5667,34.6567848950062
5012,ec:6.3.5.11,ec,860,0,2214,5667,39.0682901005823
5013,ec:1.16.8.1,ec,860,1,138,5667,2.43515087347803
5014,ec:2.5.1.17,ec,860,1,3953,5667,69.75472031057
5015,ec:6.3.5.10,ec,860,1,2523,5667,44.5209105346744
5016,ec:3.5.1.90,ec,860,0,130,5667,2.29398270689959
5017,ec:2.5.1.17,ec,860,0,3953,5667,69.75472031057
5018,ec:2.7.1.156,ec,860,0,2448,5667,43.1974589730016
5019,ec:1.16.1.6,ec,860,0,0,5667,0
5020,ec:2.5.1.17,ec,860,1,3967,5667,70.0017646020822
5021,ec:2.7.7.62,ec,860,1,2662,5667,46.9737074289748
5022,ec:4.1.1.81,ec,860,1,799,5667,14.0991706370214
5023,ec:2.7.8.26,ec,860,1,2814,5667,49.6559025939651
5024,ec:3.1.3.73,ec,860,1,2106,5667,37.1625198517734
5025,ec:2.4.2.21,ec,860,0,2379,5667,41.9798835362626
5026,ec:1.16.1.4,ec,860,1,0,5667,0
5027,ec:6.3.1.10,ec,860,0,2666,5667,47.044291512264
5028,ec:6.3.1.10,ec,860,1,2666,5667,47.044291512264
5029,ec:2.1.1.132,ec,860,0,1460,5667,25.7631904005647
5030,ec:3.7.1.12,ec,860,0,1657,5667,29.2394565025587
5031,ec:2.1.1.195,ec,860,0,1411,5667,24.8985353802717
5032,ec:1.14.14.18,ec,860,0,219,5667,3.8644785600847
5033,ec:1.14.15.17,ec,860,1,105,5667,1.85283218634198
5034,ec:1.3.7.12,ec,860,0,91,5667,1.60578789482972
5035,ec:1.14.13.122,ec,860,0,103,5667,1.81754014469737
5036,ec:2.5.1.62,ec,860,0,360,5667,6.35256749602965
5037,ec:3.1.1.14,ec,860,0,96,5667,1.69401799894124
5038,ec:1.1.1.294,ec,860,0,109,5667,1.9234162696312
5039,ec:1.1.1.294,ec,860,0,109,5667,1.9234162696312
5040,ec:1.3.7.15,ec,860,0,126,5667,2.22339862361038
5041,ec:4.2.1.165,ec,860,0,124,5667,2.18810658196577
5042,ec:1.3.7.15,ec,860,0,126,5667,2.22339862361038
5043,ec:4.2.1.165,ec,860,0,124,5667,2.18810658196577
5044,ec:1.1.1.396,ec,860,1,127,5667,2.24104464443268
5045,ec:1.3.5.3,ec,860,0,968,5667,17.0813481559908
5046,ec:2.7.1.177,ec,860,0,303,5667,5.34674430915828
5047,ec:1.14.13.122,ec,860,0,103,5667,1.81754014469737
5048,ec:1.17.7.2,ec,860,0,105,5667,1.85283218634198
5049,ec:2.5.1.133,ec,860,1,360,5667,6.35256749602965
5050,ec:2.1.1.333,ec,860,1,12,5667,0.211752249867655
5051,ec:2.5.1.133,ec,860,0,360,5667,6.35256749602965
5052,ec:1.3.1.111,ec,860,0,363,5667,6.40550555849656
5053,ec:1.3.1.111,ec,860,0,363,5667,6.40550555849656
5054,ec:3.1.1.100,ec,860,1,17,5667,0.299982353979178
5055,ec:2.1.1.331,ec,860,0,13,5667,0.229398270689959
5056,ec:4.2.1.169,ec,860,0,11,5667,0.19410622904535
5057,ec:2.1.1.332,ec,860,0,13,5667,0.229398270689959
5058,ec:2.1.1.332,ec,860,0,13,5667,0.229398270689959
5059,ec:4.2.1.169,ec,860,0,11,5667,0.19410622904535
5060,ec:4.2.1.169,ec,860,0,11,5667,0.19410622904535
5061,ec:4.2.1.169,ec,860,0,11,5667,0.19410622904535
5062,ec:1.3.7.13,ec,860,0,101,5667,1.78224810305276
5063,ec:1.3.3.15,ec,860,0,1936,5667,34.1626963119816
5064,ec:4.99.1.9,ec,860,0,4686,5667,82.6892535733192
5065,ec:1.3.98.5,ec,860,0,438,5667,7.7289571201694
5066,ec:2.1.1.272,ec,860,0,83,5667,1.46461972825128
5067,ec:1.14.15.20,ec,860,0,636,5667,11.2228692429857
5068,ec:1.14.99.48,ec,860,0,362,5667,6.38785953767426
5069,ec:4.99.1.11,ec,860,1,90,5667,1.58814187400741
5070,ec:6.3.5.12,ec,860,1,46,5667,0.81171695782601
5071,ec:6.3.3.7,ec,860,1,92,5667,1.62343391565202
5072,ec:6.4.1.9,ec,860,0,91,5667,1.60578789482972
5073,ec:1.3.7.6,ec,860,0,0,5667,0
5074,ec:1.17.98.2,ec,860,0,5,5667,0.0882301041115229
5075,ec:4.99.1.10,ec,860,0,98,5667,1.72931004058585
5076,ec:4.99.1.10,ec,860,0,98,5667,1.72931004058585
5077,ec:1.14.99.58,ec,860,0,327,5667,5.77024880889359
5078,ec:1.14.99.58,ec,860,0,327,5667,5.77024880889359
5079,ec:1.3.98.6,ec,860,0,123,5667,2.17046056114346
5080,ec:4.1.1.111,ec,860,0,40,5667,0.705840832892183
5081,ec:2.2.1.7,ec,900,0,4527,5937,76.2506316321374
5082,ec:1.1.1.267,ec,900,1,4292,5937,72.292403570827
5083,ec:2.7.7.60,ec,900,1,4387,5937,73.8925383190163
5084,ec:2.7.1.148,ec,900,1,4630,5937,77.985514569648
5085,ec:4.6.1.12,ec,900,1,4380,5937,73.7746336533603
5086,ec:1.17.7.1,ec,900,0,4382,5937,73.8083207006906
5087,ec:2.7.1.36,ec,900,0,1575,5937,26.5285497726124
5088,ec:2.3.1.9,ec,900,0,4361,5937,73.4546067037224
5089,ec:2.3.3.10,ec,900,1,1485,5937,25.0126326427489
5090,ec:1.1.1.88,ec,900,0,915,5937,15.4118241536129
5091,ec:1.1.1.34,ec,900,0,939,5937,15.8160687215766
5092,ec:4.2.3.27,ec,900,0,70,5937,1.17904665656055
5093,ec:1.17.7.4,ec,900,0,4353,5937,73.3198585144012
5094,ec:5.3.3.2,ec,900,0,3132,5937,52.7539161192521
5095,ec:1.17.7.4,ec,900,0,4353,5937,73.3198585144012
5096,ec:4.1.1.33,ec,900,0,1343,5937,22.6208522822975
5097,ec:2.7.4.2,ec,900,0,1100,5937,18.5278760316658
5098,ec:2.5.1.20,ec,900,0,0,5937,0
5099,ec:2.5.1.1,ec,900,0,5677,5937,95.6206838470608
5100,ec:2.5.1.68,ec,900,1,623,5937,10.4935152433889
5101,ec:2.5.1.10,ec,900,0,5677,5937,95.6206838470608
5102,ec:2.5.1.31,ec,900,0,4955,5937,83.459659760822
5103,ec:2.5.1.29,ec,900,0,3625,5937,61.0577732861715
5104,ec:1.3.1.83,ec,900,0,363,5937,6.11419909044972
5105,ec:2.5.1.30,ec,900,0,1582,5937,26.6464544382685
5106,ec:2.5.1.87,ec,900,0,502,5937,8.45544887990568
5107,ec:2.5.1.91,ec,900,0,250,5937,4.21088091628769
5108,ec:2.5.1.90,ec,900,0,3096,5937,52.1475492673067
5109,ec:2.5.1.83,ec,900,0,128,5937,2.1559710291393
5110,ec:2.5.1.82,ec,900,0,149,5937,2.50968502610746
5111,ec:2.5.1.84,ec,900,0,220,5937,3.70557520633316
5112,ec:2.5.1.85,ec,900,0,220,5937,3.70557520633316
5113,ec:2.5.1.86,ec,900,0,98,5937,1.65066531918477
5114,ec:2.5.1.88,ec,900,0,24,5937,0.404244567963618
5115,ec:2.5.1.92,ec,900,0,0,5937,0
5116,ec:2.5.1.89,ec,900,0,284,5937,4.78356072090281
5117,ec:2.5.1.58,ec,900,1,525,5937,8.84284992420414
5118,ec:2.1.1.100,ec,900,0,504,5937,8.48913592723598
5119,ec:1.8.3.6,ec,900,0,401,5937,6.75425298972545
5120,ec:1.1.1.216,ec,900,0,62,5937,1.04429846723935
5121,ec:2.7.1.216,ec,900,0,94,5937,1.58329122452417
5122,ec:3.1.7.6,ec,900,0,4,5937,0.067374094660603
5123,ec:1.8.3.5,ec,900,0,401,5937,6.75425298972545
5124,ec:3.4.24.84,ec,900,1,1500,5937,25.2652854977261
5125,ec:4.1.1.99,ec,900,0,62,5937,1.04429846723935
5126,ec:2.7.4.26,ec,900,0,435,5937,7.32693279434058
5127,ec:2.7.1.185,ec,900,0,7,5937,0.117904665656055
5128,ec:2.7.1.186,ec,900,0,7,5937,0.117904665656055
5129,ec:1.17.7.3,ec,900,0,4382,5937,73.8083207006906
5130,ec:1.1.1.354,ec,900,0,95,5937,1.60013474818932
5131,ec:2.7.4.32,ec,900,0,0,5937,0
5132,ec:4.1.1.110,ec,900,0,7,5937,0.117904665656055
5133,ec:3.2.1.105,ec,901,0,0,25,0
5134,ec:4.3.3.2,ec,901,1,8,25,32
5135,ec:1.3.1.36,ec,901,0,0,25,0
5136,ec:1.5.1.32,ec,901,1,0,25,0
5137,ec:2.4.1.219,ec,901,0,1,25,4
5138,ec:1.14.14.104,ec,901,1,0,25,0
5139,ec:3.1.1.78,ec,901,0,0,25,0
5140,ec:1.3.1.73,ec,901,1,0,25,0
5141,ec:2.3.1.160,ec,901,1,0,25,0
5142,ec:3.2.1.125,ec,901,0,1,25,4
5143,ec:1.1.1.273,ec,901,0,0,25,0
5144,ec:1.14.14.136,ec,901,0,0,25,0
5145,ec:3.1.1.80,ec,901,0,0,25,0
5146,ec:4.1.1.105,ec,901,0,25,25,100
5147,ec:1.14.99.59,ec,901,1,0,25,0
5148,ec:4.1.1.105,ec,901,0,0,25,0
5149,ec:2.7.1.222,ec,901,1,0,25,0
5150,ec:2.1.1.345,ec,901,0,0,25,0
5151,ec:2.1.1.345,ec,901,0,0,25,0
5152,ec:2.7.1.222,ec,901,0,0,25,0
5153,ec:2.5.1.34,ec,901,0,10,25,40
5154,ec:2.1.1.261,ec,901,0,7,25,28
5155,ec:1.1.1.332,ec,901,0,7,25,28
5156,ec:1.3.1.100,ec,901,0,4,25,16
5157,ec:1.5.1.44,ec,901,0,5,25,20
5158,ec:2.3.1.205,ec,901,0,4,25,16
5159,ec:2.5.1.100,ec,901,0,1,25,4
5160,ec:1.5.1.46,ec,901,0,0,25,0
5161,ec:1.14.14.103,ec,901,1,0,25,0
5162,ec:2.1.1.99,ec,901,1,0,25,0
5163,ec:1.14.11.20,ec,901,1,0,25,0
5164,ec:2.3.1.107,ec,901,0,0,25,0
5165,ec:2.1.1.94,ec,901,1,0,25,0
5166,ec:1.14.14.50,ec,901,1,0,25,0
5167,ec:1.1.99.41,ec,901,1,0,25,0
5168,ec:1.14.14.50,ec,901,1,0,25,0
5169,ec:1.1.99.41,ec,901,0,0,25,0
5170,ec:3.1.1.80,ec,901,0,0,25,0
5171,ec:4.2.3.15,ec,902,0,10,89,11.2359550561798
5172,ec:4.2.3.26,ec,902,0,0,89,0
5173,ec:3.1.7.3,ec,902,0,0,89,0
5174,ec:1.14.14.83,ec,902,1,0,89,0
5175,ec:2.1.1.50,ec,902,0,0,89,0
5176,ec:1.14.14.85,ec,902,1,0,89,0
5177,ec:1.14.19.62,ec,902,0,0,89,0
5178,ec:1.14.14.85,ec,902,1,0,89,0
5179,ec:1.14.19.62,ec,902,0,0,89,0
5180,ec:2.1.1.50,ec,902,0,0,89,0
5181,ec:4.2.3.11,ec,902,0,0,89,0
5182,ec:4.2.3.10,ec,902,0,0,89,0
5183,ec:4.2.3.120,ec,902,0,0,89,0
5184,ec:4.2.3.119,ec,902,0,0,89,0
5185,ec:4.2.3.20,ec,902,1,1,89,1.12359550561798
5186,ec:4.2.3.16,ec,902,1,6,89,6.74157303370786
5187,ec:5.5.1.8,ec,902,1,0,89,0
5188,ec:1.1.1.275,ec,902,0,0,89,0
5189,ec:1.1.1.243,ec,902,0,0,89,0
5190,ec:1.1.1.223,ec,902,1,0,89,0
5191,ec:1.14.14.53,ec,902,1,0,89,0
5192,ec:1.14.14.52,ec,902,0,0,89,0
5193,ec:1.14.14.51,ec,902,1,0,89,0
5194,ec:1.14.14.99,ec,902,1,0,89,0
5195,ec:1.1.1.208,ec,902,0,89,89,100
5196,ec:1.1.1.207,ec,902,0,0,89,0
5197,ec:1.3.1.82,ec,902,0,0,89,0
5198,ec:4.2.3.116,ec,902,0,0,89,0
5199,ec:4.2.3.108,ec,902,0,48,89,53.9325842696629
5200,ec:4.2.3.108,ec,902,1,48,89,53.9325842696629
5201,ec:1.1.1.241,ec,902,1,0,89,0
5202,ec:1.14.13.51,ec,902,0,0,89,0
5203,ec:1.3.1.81,ec,902,1,0,89,0
5204,ec:1.3.1.81,ec,902,0,0,89,0
5205,ec:1.14.14.143,ec,902,0,0,89,0
5206,ec:1.14.13.105,ec,902,0,0,89,0
5207,ec:4.2.3.25,ec,902,0,17,89,19.1011235955056
5208,ec:5.4.4.4,ec,902,0,0,89,0
5209,ec:4.2.1.127,ec,902,0,0,89,0
5210,ec:1.14.14.84,ec,902,0,1,89,1.12359550561798
5211,ec:1.14.14.84,ec,902,0,1,89,1.12359550561798
5212,ec:1.14.14.84,ec,902,0,1,89,1.12359550561798
5213,ec:1.1.1.324,ec,902,1,89,89,100
5214,ec:1.14.14.133,ec,902,1,0,89,0
5215,ec:4.2.3.111,ec,902,0,1,89,1.12359550561798
5216,ec:1.14.14.31,ec,902,1,0,89,0
5217,ec:1.1.1.386,ec,902,0,0,89,0
5218,ec:3.1.7.11,ec,902,0,0,89,0
5219,ec:3.6.1.68,ec,902,0,5,89,5.61797752808989
