org,pathway,name,entrez,is_bottleneck,reaction_type,betweenness,degree,community,eccentricity,radius,diameter
hsa,5167,NA,hsa:3091,0,NA,0.00124528995496737,7,2,7,1,10
hsa,5167,NA,hsa:5610,0,NA,0,1,3,6,1,10
hsa,5167,NA,hsa:1232,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:1234,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:1230,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:1233,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:1237,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:131450 / hsa:344807,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:11337 / hsa:11345 / hsa:23710,0,NA,0,5,12,2,1,10
hsa,5167,NA,hsa:11337 / hsa:11345 / hsa:23710,0,NA,0,5,12,2,1,10
hsa,5167,NA,hsa:64422,0,NA,0,3,12,2,1,10
hsa,5167,NA,hsa:22863,0,NA,0,3,12,2,1,10
hsa,5167,NA,hsa:5289,0,NA,0,3,12,2,1,10
hsa,5167,NA,hsa:441925 / hsa:8678,0,NA,0,3,12,2,1,10
hsa,5167,NA,hsa:8717,1,NA,0.000537634408602151,2,7,12,1,10
hsa,5167,NA,hsa:7186,1,NA,0.000992555831265509,4,2,11,1,10
hsa,5167,NA,hsa:4790 / hsa:5970,0,NA,0.00368072787427626,11,2,8,1,10
hsa,5167,NA,hsa:842,1,NA,0.000248138957816377,2,6,6,1,10
hsa,5167,NA,hsa:637,1,NA,0.000620347394540943,3,6,4,1,10
hsa,5167,NA,hsa:8772,1,NA,0.000289495450785773,2,5,6,1,10
hsa,5167,NA,hsa:3569,1,NA,0,3,2,9,1,10
hsa,5167,NA,hsa:3576,0,NA,0,2,2,9,1,10
hsa,5167,NA,hsa:5743,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:2919 / hsa:2920 / hsa:2921,0,NA,0,9,2,7,1,10
hsa,5167,NA,hsa:1827,0,NA,0,4,2,9,1,10
hsa,5167,NA,hsa:2247,0,NA,0,9,2,7,1,10
hsa,5167,NA,hsa:7422,0,NA,0,3,2,8,1,10
hsa,5167,NA,hsa:5155,0,NA,0,2,2,8,1,10
hsa,5167,NA,hsa:2475,0,NA,0,3,2,12,1,10
hsa,5167,NA,hsa:6850,1,NA,0,10,11,12,1,10
hsa,5167,NA,hsa:5335,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:4772 / hsa:4773 / hsa:4775 / hsa:4776,0,NA,0.000620347394540943,10,2,8,1,10
hsa,5167,NA,hsa:5530 / hsa:5532 / hsa:5533 / hsa:5534 / hsa:5535,0,NA,0.000521091811414392,11,2,9,1,10
hsa,5167,NA,hsa:3708 / hsa:3709 / hsa:3710,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:3265 / hsa:3845 / hsa:4893,0,NA,0.00277351083802697,19,11,11,1,10
hsa,5167,NA,hsa:5894,0,NA,0.00931308834534641,5,11,10,1,10
hsa,5167,NA,hsa:5604 / hsa:5605,0,NA,0.00403619677813226,3,2,9,1,10
hsa,5167,NA,hsa:5594 / hsa:5595,0,NA,0.00353991886249951,5,2,8,1,10
hsa,5167,NA,hsa:2353 / hsa:3725,0,NA,0.0038231780167264,12,2,7,1,10
hsa,5167,NA,hsa:5879,0,NA,0.0112824451534129,4,2,7,1,10
hsa,5167,NA,hsa:5599 / hsa:5601 / hsa:5602,0,NA,0.00347131960035186,7,2,7,1,10
hsa,5167,NA,hsa:2353 / hsa:3725,0,NA,0.0038231780167264,12,2,7,1,10
hsa,5167,NA,hsa:5336,0,NA,0,1,11,13,1,10
hsa,5167,NA,hsa:1147 / hsa:3551 / hsa:8517,0,NA,0.000744416873449132,5,2,10,1,10
hsa,5167,NA,hsa:4792,1,NA,0.00306038047973532,7,2,9,1,10
hsa,5167,NA,hsa:285,0,NA,0,2,2,8,1,10
hsa,5167,NA,hsa:6714,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:3055,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:4067,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:2932,0,NA,0,1,10,9,1,10
hsa,5167,NA,hsa:3725,1,NA,0.00440216891829795,13,2,7,1,10
hsa,5167,NA,hsa:1385,0,NA,0,1,10,9,1,10
hsa,5167,NA,hsa:595,0,NA,0,1,10,9,1,10
hsa,5167,NA,hsa:4609,0,NA,0,1,10,9,1,10
hsa,5167,NA,hsa:9976,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:3383,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:942,0,NA,0,6,11,10,1,10
hsa,5167,NA,hsa:100507436 / hsa:4277,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:3459,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:9261,1,NA,0.000620347394540943,6,13,11,1,10
hsa,5167,NA,hsa:1432 / hsa:5600 / hsa:5603 / hsa:6300,0,NA,0,2,13,12,1,10
hsa,5167,NA,hsa:9261,1,NA,0.000620347394540943,6,13,11,1,10
hsa,5167,NA,hsa:1432 / hsa:5600 / hsa:5603 / hsa:6300,0,NA,0,2,13,12,1,10
hsa,5167,NA,hsa:5608,0,NA,0,5,13,12,1,10
hsa,5167,NA,hsa:5608,0,NA,0,5,13,12,1,10
hsa,5167,NA,hsa:3569,1,NA,0,3,2,9,1,10
hsa,5167,NA,hsa:1437,0,NA,0,1,2,11,1,10
hsa,5167,NA,hsa:7538,1,NA,0.000496277915632754,3,2,10,1,10
hsa,5167,NA,hsa:146850 / hsa:23533 / hsa:5294,0,NA,0.00329210813081781,18,11,9,1,10
hsa,5167,NA,hsa:57580,0,NA,0.0114065146323211,4,11,8,1,10
hsa,5167,NA,hsa:163688 / hsa:51806 / hsa:801 / hsa:805 / hsa:808 / hsa:810 / hsa:91860,0,NA,0,5,2,10,1,10
hsa,5167,NA,hsa:7314,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,hsa:5609 / hsa:6416,0,NA,0,3,2,8,1,10
hsa,5167,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5167,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:4049,0,NA,0,1,1,11,1,10
hsa,5168,NA,hsa:8740,0,NA,0,1,1,11,1,10
hsa,5168,NA,hsa:8764,1,NA,0.00322119156398542,4,1,10,1,10
hsa,5168,NA,hsa:5818,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:29992,0,NA,0,1,2,1,1,10
hsa,5168,NA,hsa:7186 / hsa:7188,0,NA,0.0024020490101066,4,1,9,1,10
hsa,5168,NA,hsa:4790 / hsa:5970,0,NA,0,13,3,10,1,10
hsa,5168,NA,hsa:5781,0,NA,0,1,2,1,1,10
hsa,5168,NA,hsa:718,1,NA,0.0024020490101066,4,1,9,1,10
hsa,5168,NA,hsa:727,0,NA,0,1,4,2,1,10
hsa,5168,NA,hsa:5199,0,NA,0,1,4,2,1,10
hsa,5168,NA,hsa:7098,0,NA,0,1,1,11,1,10
hsa,5168,NA,hsa:54106,0,NA,0,1,1,11,1,10
hsa,5168,NA,hsa:7097,0,NA,0,1,1,11,1,10
hsa,5168,NA,hsa:148022,1,NA,0.00162905533250265,4,1,10,1,10
hsa,5168,NA,hsa:4615,1,NA,0.00325811066500531,5,1,10,1,10
hsa,5168,NA,hsa:10454 / hsa:23118,0,NA,3.38425092682327e-05,6,1,9,1,10
hsa,5168,NA,hsa:6885,0,NA,3.38425092682327e-05,6,1,9,1,10
hsa,5168,NA,hsa:3661 / hsa:3665,0,NA,0.0124008623247167,17,5,7,1,10
hsa,5168,NA,hsa:4792,0,NA,0,3,1,9,1,10
hsa,5168,NA,hsa:3439 / hsa:3440 / hsa:3441 / hsa:3442 / hsa:3443 / hsa:3444 / hsa:3445 / hsa:3446 / hsa:3447 / hsa:3448 / hsa:3449 / hsa:3451 / hsa:3452,0,NA,0.00335172695687717,4,5,6,1,10
hsa,5168,NA,hsa:3592 / hsa:3593,0,NA,0,2,3,11,1,10
hsa,5168,NA,hsa:7124,1,NA,9.22977525497254e-05,3,3,9,1,10
hsa,5168,NA,hsa:3553,0,NA,0,2,3,11,1,10
hsa,5168,NA,hsa:3569,0,NA,0,2,3,11,1,10
hsa,5168,NA,hsa:6347,0,NA,0,2,3,11,1,10
hsa,5168,NA,hsa:6352,0,NA,0,2,3,11,1,10
hsa,5168,NA,hsa:25833 / hsa:5451 / hsa:5452,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:29915 / hsa:3054,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:7189,0,NA,0.00340350160092649,7,1,9,1,10
hsa,5168,NA,hsa:9641,0,NA,0.00215627328045991,3,5,8,1,10
hsa,5168,NA,hsa:29110,1,NA,0.00374379462431518,4,5,8,1,10
hsa,5168,NA,hsa:23586,0,NA,0,1,1,11,1,10
hsa,5168,NA,hsa:57506,1,NA,0.0032950297660252,6,1,10,1,10
hsa,5168,NA,hsa:64135,0,NA,0,1,1,11,1,10
hsa,5168,NA,hsa:5371,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:6672,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:1616,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:7157,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:27102 / hsa:440275 / hsa:5610 / hsa:9451,0,NA,6.57621486916794e-05,3,6,9,1,10
hsa,5168,NA,hsa:1965,1,NA,0,7,6,10,1,10
hsa,5168,NA,hsa:5499 / hsa:5500 / hsa:5501,0,NA,0,1,6,11,1,10
hsa,5168,NA,hsa:4938 / hsa:4939 / hsa:4940,0,NA,0,2,6,9,1,10
hsa,5168,NA,hsa:6041,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:10189,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:10482 / hsa:55998 / hsa:56000 / hsa:56001 / hsa:728343,0,NA,0,9,8,2,1,10
hsa,5168,NA,hsa:3454 / hsa:3455,0,NA,0.0338502007476118,16,5,6,1,10
hsa,5168,NA,hsa:3459 / hsa:3460,0,NA,0.000752226683280259,3,5,8,1,10
hsa,5168,NA,hsa:3439 / hsa:3440 / hsa:3441 / hsa:3442 / hsa:3443 / hsa:3444 / hsa:3445 / hsa:3446 / hsa:3447 / hsa:3448 / hsa:3449 / hsa:3451 / hsa:3452 / hsa:3456,0,NA,0.00335172695687717,4,5,6,1,10
hsa,5168,NA,hsa:3716 / hsa:7297,0,NA,0.0388781208177581,7,5,7,1,10
hsa,5168,NA,hsa:6772 / hsa:6773,0,NA,0.0423508237574415,325,6,8,1,10
hsa,5168,NA,hsa:10379,0,NA,0,2,7,9,1,10
hsa,5168,NA,hsa:6772,0,NA,0.0423508237574415,325,6,8,1,10
hsa,5168,NA,hsa:3716 / hsa:3717,0,NA,0.0388781208177581,7,5,7,1,10
hsa,5168,NA,hsa:3458,0,NA,0,2,5,9,1,10
hsa,5168,NA,hsa:6732,0,NA,0,9,8,2,1,10
hsa,5168,NA,hsa:10929 / hsa:6426 / hsa:6427 / hsa:6428 / hsa:6429 / hsa:6430 / hsa:6431 / hsa:6432 / hsa:8683,0,NA,2.56382645971459e-06,6,8,2,1,10
hsa,5168,NA,hsa:9021,0,NA,0,2,5,8,1,10
hsa,5168,NA,hsa:972,1,NA,0,14,9,1,1,10
hsa,5168,NA,hsa:3108 / hsa:3109 / hsa:3111 / hsa:3112 / hsa:3113 / hsa:3115 / hsa:3117 / hsa:3118 / hsa:3119 / hsa:3122 / hsa:3123 / hsa:3125 / hsa:3126 / hsa:3127,0,NA,0,1,9,2,1,10
hsa,5168,NA,hsa:355,1,NA,3.69191010198902e-05,2,3,7,1,10
hsa,5168,NA,hsa:7132,1,NA,0.000124601965942129,2,3,8,1,10
hsa,5168,NA,hsa:356,0,NA,0,1,3,8,1,10
hsa,5168,NA,hsa:8772,1,NA,0.000226129493746827,3,3,6,1,10
hsa,5168,NA,hsa:841,1,NA,0.000221514606119341,3,3,6,1,10
hsa,5168,NA,hsa:7124,1,NA,9.22977525497254e-05,3,3,9,1,10
hsa,5168,NA,hsa:1147 / hsa:3551 / hsa:8517,0,NA,0.0274271122450549,10,1,8,1,10
hsa,5168,NA,hsa:329 / hsa:330,0,NA,0,2,3,11,1,10
hsa,5168,NA,hsa:329 / hsa:330,0,NA,0,2,3,11,1,10
hsa,5168,NA,hsa:4790,0,NA,0,13,3,10,1,10
hsa,5168,NA,hsa:5970,0,NA,0,13,3,10,1,10
hsa,5168,NA,hsa:6347,0,NA,0,2,3,11,1,10
hsa,5168,NA,hsa:4790 / hsa:5970,0,NA,0,13,3,10,1,10
hsa,5168,NA,hsa:4792,0,NA,0,3,1,9,1,10
hsa,5168,NA,hsa:1147 / hsa:3551 / hsa:8517,0,NA,0.0274271122450549,10,1,8,1,10
hsa,5168,NA,hsa:51135,0,NA,0.00340350160092649,7,1,9,1,10
hsa,5168,NA,hsa:3654,0,NA,0.00340350160092649,7,1,9,1,10
hsa,5168,NA,hsa:3665,0,NA,0.0333695931646922,17,5,7,1,10
hsa,5168,NA,hsa:7187,0,NA,0.00275271454282945,3,5,9,1,10
hsa,5168,NA,hsa:115004,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:340061,0,NA,0,1,5,9,1,10
hsa,5168,NA,hsa:29110,1,NA,0.00374379462431518,4,5,8,1,10
hsa,5168,NA,hsa:3105 / hsa:3106 / hsa:3107 / hsa:3133 / hsa:3134 / hsa:3135,0,NA,3.84573968957189e-06,3,10,2,1,10
hsa,5168,NA,hsa:6890 / hsa:6891,0,NA,0,2,10,3,1,10
hsa,5168,NA,hsa:6892,0,NA,0,2,10,3,1,10
hsa,5168,NA,hsa:2923,0,NA,4.84563200886059e-05,9,10,2,1,10
hsa,5168,NA,hsa:811,0,NA,4.84563200886059e-05,9,10,2,1,10
hsa,5168,NA,hsa:567,0,NA,0,6,10,3,1,10
hsa,5168,NA,hsa:3105 / hsa:3106 / hsa:3107 / hsa:3133 / hsa:3134 / hsa:3135,0,NA,3.84573968957189e-06,3,10,2,1,10
hsa,5168,NA,hsa:8717,1,NA,0.000147676404079561,2,3,7,1,10
hsa,5168,NA,hsa:10000 / hsa:207 / hsa:208,0,NA,0,2,11,4,1,10
hsa,5168,NA,hsa:7248,0,NA,2.07669943236882e-05,4,11,3,1,10
hsa,5168,NA,hsa:7249,0,NA,2.07669943236882e-05,4,11,3,1,10
hsa,5168,NA,hsa:6009,1,NA,4.61488762748627e-05,3,11,2,1,10
hsa,5168,NA,hsa:2475,1,NA,2.76893257649176e-05,2,11,3,1,10
hsa,5168,NA,hsa:1978,0,NA,0,1,11,4,1,10
hsa,5168,NA,hsa:5290 / hsa:5291 / hsa:5293 / hsa:5295 / hsa:5296 / hsa:8503,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:572,1,NA,0,2,3,10,1,10
hsa,5168,NA,hsa:3678,0,NA,0,1,12,11,1,10
hsa,5168,NA,hsa:3690,0,NA,0,1,12,11,1,10
hsa,5168,NA,hsa:6714,1,NA,0.00318427246296553,3,12,10,1,10
hsa,5168,NA,hsa:6850,1,NA,0.00476256403156583,2,12,9,1,10
hsa,5168,NA,hsa:64170,1,NA,0.00633162582491116,2,12,8,1,10
hsa,5168,NA,hsa:3661,1,NA,0.0124008623247167,17,5,7,1,10
hsa,5168,NA,hsa:3456,0,NA,0.00335172695687717,4,5,6,1,10
hsa,5168,NA,hsa:100129543 / hsa:100129842 / hsa:100131017 / hsa:100131539 / hsa:100131827 / hsa:100287226 / hsa:100289635 / hsa:100289678 / hsa:100529215 / hsa:101060200 / hsa:10172 / hsa:10224 / hsa:10308 / hsa:10520 / hsa:10780 / hsa:10793 / hsa:10794 / hsa:10795 / hsa:10838 / hsa:113835 / hsa:114026 / hsa:115196 / hsa:115509 / hsa:117608 / hsa:121274 / hsa:125893 / hsa:125919 / hsa:126017 / hsa:126070 / hsa:126295 / hsa:126375 / hsa:127396 / hsa:136051 / hsa:139735 / hsa:140612 / hsa:146198 / hsa:146434 / hsa:146540 / hsa:146542 / hsa:147657 / hsa:147658 / hsa:147686 / hsa:147687 / hsa:147694 / hsa:147741 / hsa:147837 / hsa:147923 / hsa:147929 / hsa:147948 / hsa:147949 / hsa:148103 / hsa:148156 / hsa:148198 / hsa:148206 / hsa:148254 / hsa:148266 / hsa:148268 / hsa:152687 / hsa:155054 / hsa:155061 / hsa:158431 / hsa:162239 / hsa:162655 / hsa:162962 / hsa:162963 / hsa:162966 / hsa:162967 / hsa:162972 / hsa:162993 / hsa:163049 / hsa:163050 / hsa:163051 / hsa:163059 / hsa:163071 / hsa:163081 / hsa:163087 / hsa:163131 / hsa:163223 / hsa:163227 / hsa:163255 / hsa:168417 / hsa:169270 / hsa:169841 / hsa:170959 / hsa:170960 / hsa:171392 / hsa:197320 / hsa:199692 / hsa:199704 / hsa:201514 / hsa:219749 / hsa:22835 / hsa:22869 / hsa:253639 / hsa:255403 / hsa:256051 / hsa:25799 / hsa:25888 / hsa:26149 / hsa:26152 / hsa:26974 / hsa:27153 / hsa:27300 / hsa:282890 / hsa:284306 / hsa:284307 / hsa:284323 / hsa:284349 / hsa:284370 / hsa:284371 / hsa:284390 / hsa:284406 / hsa:284459 / hsa:285267 / hsa:285268 / hsa:285676 / hsa:286075 / hsa:30832 / hsa:339318 / hsa:339327 / hsa:339559 / hsa:340252 / hsa:340385 / hsa:342892 / hsa:342908 / hsa:342909 / hsa:342926 / hsa:344787 / hsa:345462 / hsa:346171 / hsa:347344 / hsa:348327 / hsa:349075 / hsa:353088 / hsa:353355 / hsa:374879 / hsa:374899 / hsa:374900 / hsa:374928 / hsa:388536 / hsa:388561 / hsa:388566 / hsa:388567 / hsa:388569 / hsa:389114 / hsa:390927 / hsa:400720 / hsa:440077 / hsa:440515 / hsa:441234 / hsa:442319 / hsa:51276 / hsa:51385 / hsa:51427 / hsa:51710 / hsa:54753 / hsa:54811 / hsa:54925 / hsa:55422 / hsa:55552 / hsa:55659 / hsa:55713 / hsa:55762 / hsa:55769 / hsa:55786 / hsa:55900 / hsa:56242 / hsa:57209 / hsa:57232 / hsa:57335 / hsa:57343 / hsa:57474 / hsa:57541 / hsa:57547 / hsa:57573 / hsa:57615 / hsa:57677 / hsa:57693 / hsa:57711 / hsa:57786 / hsa:58492 / hsa:58500 / hsa:59348 / hsa:63934 / hsa:641339 / hsa:646915 / hsa:65243 / hsa:65251 / hsa:6940 / hsa:728927 / hsa:728957 / hsa:729747 / hsa:730051 / hsa:730087 / hsa:730291 / hsa:7539 / hsa:7549 / hsa:7551 / hsa:7553 / hsa:7554 / hsa:7556 / hsa:7559 / hsa:7561 / hsa:7562 / hsa:7565 / hsa:7567 / hsa:7568 / hsa:7569 / hsa:7571 / hsa:7574 / hsa:7581 / hsa:7582 / hsa:7587 / hsa:7592 / hsa:7594 / hsa:7596 / hsa:7625 / hsa:7633 / hsa:7637 / hsa:7638 / hsa:7639 / hsa:7643 / hsa:7644 / hsa:7652 / hsa:7673 / hsa:7678 / hsa:7691 / hsa:7692 / hsa:7694 / hsa:7695 / hsa:7699 / hsa:7700 / hsa:7710 / hsa:7711 / hsa:7712 / hsa:7728 / hsa:7730 / hsa:7733 / hsa:7738 / hsa:7743 / hsa:7748 / hsa:7752 / hsa:7755 / hsa:7757 / hsa:7761 / hsa:7766 / hsa:7767 / hsa:7768 / hsa:7769 / hsa:7770 / hsa:7771 / hsa:7772 / hsa:7773 / hsa:79088 / hsa:79175 / hsa:79230 / hsa:79724 / hsa:79744 / hsa:79788 / hsa:79818 / hsa:79862 / hsa:7988 / hsa:79891 / hsa:79898 / hsa:79973 / hsa:80032 / hsa:80095 / hsa:80110 / hsa:80264 / hsa:80778 / hsa:80818 / hsa:81856 / hsa:81931 / hsa:83744 / hsa:8427 / hsa:84436 / hsa:84449 / hsa:84503 / hsa:84527 / hsa:84671 / hsa:84765 / hsa:84775 / hsa:84874 / hsa:84911 / hsa:84914 / hsa:84924 / hsa:90075 / hsa:90233 / hsa:90317 / hsa:90321 / hsa:90333 / hsa:90338 / hsa:90576 / hsa:90592 / hsa:90594 / hsa:90649 / hsa:90827 / hsa:90987 / hsa:91120 / hsa:91661 / hsa:91664 / hsa:91975 / hsa:92283 / hsa:92285 / hsa:92595 / hsa:9310 / hsa:93134 / hsa:93474 / hsa:94039 / hsa:9422 / hsa:9534 / hsa:9668 / hsa:9831,0,NA,0,2,6,9,1,10
hsa,5168,NA,hsa:684,0,NA,0,2,6,9,1,10
hsa,5168,NA,hsa:27102 / hsa:440275 / hsa:5610 / hsa:9451,0,NA,6.57621486916794e-05,3,6,9,1,10
hsa,5168,NA,hsa:4938 / hsa:4939 / hsa:4940,0,NA,0,2,6,9,1,10
hsa,5168,NA,hsa:3456,0,NA,0.00335172695687717,4,5,6,1,10
hsa,5168,NA,hsa:581,0,NA,4.84563200886058e-05,2,3,8,1,10
hsa,5168,NA,hsa:578,1,NA,7.61456458535235e-05,3,3,8,1,10
hsa,5168,NA,hsa:54205,0,NA,8.76828649222391e-05,3,3,9,1,10
hsa,5168,NA,hsa:836,0,NA,0,2,3,7,1,10
hsa,5168,NA,hsa:842,1,NA,3.23042133924039e-05,3,3,8,1,10
hsa,5168,NA,hsa:637,0,NA,0.000166135954589506,3,3,7,1,10
hsa,5168,NA,hsa:596,1,NA,1.84595505099451e-05,2,3,9,1,10
hsa,5168,NA,hsa:598,0,NA,0,1,3,11,1,10
hsa,5168,NA,hsa:10482 / hsa:55998 / hsa:56000 / hsa:56001 / hsa:728343,0,NA,0,9,8,2,1,10
hsa,5168,NA,hsa:1147,0,NA,0.0274271122450549,10,1,8,1,10
hsa,5168,NA,hsa:1967 / hsa:8890 / hsa:8891 / hsa:8892 / hsa:8893,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,hsa:317,0,NA,0,1,3,9,1,10
hsa,5168,NA,hsa:3108 / hsa:3109 / hsa:3111 / hsa:3112 / hsa:3113 / hsa:3115 / hsa:3117 / hsa:3118 / hsa:3119 / hsa:3122 / hsa:3123 / hsa:3125 / hsa:3126 / hsa:3127,0,NA,0,1,9,2,1,10
hsa,5168,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5168,NA,undefined,0,NA,NA,NA,NA,NA,NA,NA
hsa,5169,NA,hsa:1380,0,NA,0,2,1,19,2,16
hsa,5169,NA,hsa:3108 / hsa:3109 / hsa:3111 / hsa:3112 / hsa:3113 / hsa:3115 / hsa:3117 / hsa:3118 / hsa:3119 / hsa:3122 / hsa:3123 / hsa:3125 / hsa:3126 / hsa:3127,0,NA,NA,NA,NA,NA,NA,NA
hsa,5169,NA,hsa:11317 / hsa:3516,0,NA,0.000612444879960804,11,1,18,2,16
hsa,5169,NA,hsa:22938,0,NA,NA,NA,NA,NA,NA,NA
hsa,5169,NA,hsa:9612,0,NA,0,2,1,19,2,16
hsa,5169,NA,hsa:2208,1,NA,0,7,1,17,2,16
hsa,5169,NA,hsa:4609,0,NA,0,2,1,19,2,16
hsa,5169,NA,hsa:1380,0,NA,0,2,1,19,2,16
hsa,5169,NA,hsa:3065 / hsa:3066,0,NA,0,2,1,19,2,16
hsa,5169,NA,hsa:1027,0,NA,0.000408296586640536,11,2,18,2,16
hsa,5169,NA,hsa:6502,0,NA,0,2,2,19,2,16
hsa,5169,NA,hsa:5925,1,NA,0.00195982361587457,14,2,18,2,16
hsa,5169,NA,hsa:7874,0,NA,0,1,3,16,2,16
hsa,5169,NA,hsa:7157,1,NA,0.00212314225053079,10,4,15,2,16
hsa,5169,NA,hsa:8717,0,NA,0,7,5,15,2,16
hsa,5169,NA,hsa:8737,0,NA,0.000137336124597271,3,5,16,2,16
hsa,5169,NA,hsa:7187 / hsa:7188,0,NA,0.00391964723174914,10,5,13,2,16
hsa,5169,NA,hsa:4792 / hsa:4793 / hsa:4794,0,NA,0,5,1,16,2,16
hsa,5169,NA,hsa:9020,0,NA,0.00160177891682056,4,5,14,2,16
hsa,5169,NA,hsa:1147,0,NA,0.00882548775738389,10,1,15,2,16
hsa,5169,NA,hsa:4790 / hsa:5970,0,NA,0,17,1,17,2,16
hsa,5169,NA,hsa:7189,0,NA,0.000579467078732145,5,1,15,2,16
hsa,5169,NA,hsa:10454 / hsa:23118,0,NA,0.00221265342529429,7,5,15,2,16
hsa,5169,NA,hsa:4791 / hsa:5971,0,NA,0.00367466927976482,13,1,16,2,16
hsa,5169,NA,hsa:2208,1,NA,0,7,1,17,2,16
hsa,5169,NA,hsa:377841 / hsa:953 / hsa:956,0,NA,0,5,1,17,2,16
hsa,5169,NA,hsa:958,0,NA,0,5,1,17,2,16
hsa,5169,NA,hsa:960,0,NA,0,5,1,17,2,16
hsa,5169,NA,hsa:3683,0,NA,0,5,1,17,2,16
hsa,5169,NA,hsa:965,0,NA,0,5,1,17,2,16
hsa,5169,NA,hsa:3383,0,NA,0,5,1,17,2,16
hsa,5169,NA,hsa:596,0,NA,0,5,1,17,2,16
hsa,5169,NA,hsa:7128,0,NA,0,5,1,17,2,16
hsa,5169,NA,hsa:6885,0,NA,0.00128470663747489,7,1,15,2,16
hsa,5169,NA,hsa:5609 / hsa:6416,0,NA,0.000311790120707318,4,1,16,2,16
hsa,5169,NA,hsa:5606 / hsa:5608,0,NA,0.000790610663222128,6,5,17,2,16
hsa,5169,NA,hsa:5599 / hsa:5601 / hsa:5602,0,NA,0.000398398487570462,3,1,17,2,16
hsa,5169,NA,hsa:1432 / hsa:5600 / hsa:5603 / hsa:6300,0,NA,0.000538209136935252,3,5,18,2,16
hsa,5169,NA,hsa:3725,0,NA,0.00636942675159236,19,1,18,2,16
hsa,5169,NA,hsa:3718,1,NA,0,2,6,11,2,16
hsa,5169,NA,hsa:5290 / hsa:5291 / hsa:5293 / hsa:5295 / hsa:5296 / hsa:8503,0,NA,5.44395448854048e-05,5,5,14,2,16
hsa,5169,NA,hsa:10000 / hsa:207 / hsa:208,0,NA,NA,NA,NA,NA,NA,NA
hsa,5169,NA,hsa:4067,0,NA,0.000408296586640536,12,5,15,2,16
hsa,5169,NA,hsa:6850,0,NA,0.000408296586640536,12,5,15,2,16
hsa,5169,NA,hsa:102723407,0,NA,0,2,5,16,2,16
hsa,5169,NA,hsa:5336,0,NA,0,2,5,17,2,16
hsa,5169,NA,hsa:4734,0,NA,0,2,5,16,2,16
hsa,5169,ec:1.2.1.3,hsa:23586,0,NA,0,1,7,15,2,16
hsa,5169,NA,hsa:29110,0,NA,0.00232729054385105,3,5,12,2,16
hsa,5169,NA,hsa:4792 / hsa:4793 / hsa:4794,0,NA,0,5,1,16,2,16
